,Question,Answer
0,请问公司新开的重庆与五棵松店旗舰店目前运行状况如何？规划建设的大庆店消费能力与其他省会或中心城市不同，预计将有何特色吸引客流？,北京五棵松店与重庆店运转正常，大庆店将利用自然资源建设水上运动中心，以此带动当地户外运动发展。
1,您好，请简单说下三夫悦动的具体规划，目前看微信号与天猫店都开始运行了，是否与旅行鼠的业务重合？另外公司的自由品牌阿尼玛卿有和规划？,您好，悦动公司专注于跑步、健身、训练等业务，旅行鼠公司主要是国际品牌在国内的批发销售业务，两者不重合。自有品牌阿尼玛卿品质定位中高端，价位定位中端，会稳健的进行开发推广。
2,请问贵司今后有新增多少产能？下游客户能吸收的完吗？,三夫户外的主营业务是户外运动用品的销售和户外赛事的组织，并不生产户外用品。公司会根据销售合理组织货品的采购。公司是国内经营户外运动用品品类最齐备的营销平台之一，全国户外运动爱好者都是公司的潜在消费者，随着我国居民收入的不断提高，行业未来潜力无穷！谢谢！  
3,请问公司拥有的域名huwai.com是否有使用的打算？,huwai.com是个很有行业涵盖性的域名，目前没有明确规划。计划将来用于综合户外出行服务及户外用品销售。
4,公司去年财务费用和管理费用怎样？同财务费用相比呢？今年有没有折旧？请问管理费用今年会能稳定吗？,您好！公司2016年度期间费用同比有所增长，2017年公司将严格控制各项费用，提高公司业绩，努力实现股东利益最大化。谢谢！
5,公司股东人数。股东近期有什么减持计划,"您好，公司2月28日普通股股东总数为17,906。首发前持股5%以上的股东股份减持计划已在2016年12月9日做了提示性公告，请您关注，谢谢！"
6,请问公司明年净利润能做到多少？,您好！2017年度的经营业绩请及时关注公司在巨潮资讯网发布的定期报告、业绩预告、业绩快报等。谢谢！
7,请问公司今年营收的增长能超过行业增速20%吗？,您好！公司营业收入受行业环境的影响最为明显，营业收入增速与行业增速基本一致，2016年度公司营业收入增速略高于行业增速。2017年度公司营业收入的具体数据请关注公司在巨潮资讯网发布的定期报告。谢谢！
8,我对贵公司是长期投资的，请问预计今年上半年会盈利多少？,您好，感谢您对三夫公司的支持和关注，2017年公司会根据既定的发展战略和经营目标，努力开拓市场，积极推进户外赛事和青少年户外营地等项目，争取为广大的长期投资者带来持续的回报，谢谢！
9,公司目前有哪些在建项目？建设进度如何？还需要多少资金？,"公司在稳健拓展连锁店铺，近期将开业的是武汉旗舰店，在建中的有大庆旗舰店；公司户外营地方向有2个营地项目正在做最后规划。公司正在进行非公开发行股票，拟募集资金35,921.42万元，用于三夫户外活动赛事、营地培训、零售体验综合运营中心建设项目 ；拟募集资金20,156.92万元，用于三夫总部办公及研发中心建设项目。"
10,新投资的项目今年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,公司的赛事活动组织运营2016年已经实现盈利，自有营地设计建设前期需要投入，预计2年左右可实现盈利；为其他公司机构代为设计规划营地，可以当年实现盈利；青少年户外体验教育项目预计当年可实现盈利。 
11,请问今年的营销额，公司给的任务是多少？去年的有没有完成？,您好，公司2016年完成了业绩增长目标，2017年营业收入目标也会有一定幅度的增长，谢谢！
12,请问公司17年有何规划,公司2017年会继续推进：户外用品线下线上零售；户外活动赛事组织运营；户外营地设计建设运营和青少年户外教育三个主营业务发展；并公司自身或通过三夫金鼎基金进行投资并购。
13,公司的非公开发行修改后，张总是否还会认购？,3月1日公司公告了修改后的非公开发行预案，在预案中，公司董事长张恒先生不参与本次发行定价的竞价与询价过程，但承诺接受申购竞价结果并与其他发行对象以相同价格认购发行的股份，认购金额不低于3000万元且不超过6000万元（人民币，含本数）。谢谢！
14,您好董事长 想请问下您 公司目前各渠道俱乐部会员和赛事参与者转化为公司产品购买者的转化率大概是多少？？这些人大概能为公司销售的产品贡献多少利润呢？？,根据统计，这些年会员购买占比在60%左右，户外活动参与者购买转化率高，一般的跑步赛事活动购买转化率相对较低。
15,在做项目之前是否对项目进行严谨的可行性研究？,"对一般项目，公司主要从自身运营经验和行业现状出发，从实用的角度进行调研。
对于重大项目，除了公司内部组织的调研，还会委托相应的调研机构进行更全面的市场调研。"
16,请问公司股票上市时期价格多少，现在多少，还具有投资价值吗？,三夫户外于2015年12月发行上市，发行价为9.42元/股，截止今日收盘价为66.05元/股。户外运动属于朝阳行业，在我国方兴未艾；公司管理规范，发展战略清晰；公司管理团队对未来业务拓展和市场开发非常有信心！一支股票的投资价值受多种因素影响，做一个谨慎且有有耐心的投资者是投资成功的关键。
17,年报预收账款大幅增加，麻烦请说明一下，是公司的销售跟业务拓展取得了很好的成效吗？,您好！公司2016年度大客户、网购和活动赛事业务拓展顺利，营业收入稳步增长，预收货款同比增加。谢谢！
18,"请问董事长,关于公司最新项目今年或以后有什么战略规划吗,如果有今年能进展到什么程度?",三夫公司2016年成功完成发展战略构建：形成了户外用品线下线上零售；户外活动赛事组织运营；户外营地设计建设运营和青少年户外教育三个主营业务并进的发展思路。 线下线上零售比较成熟；赛事活动组织形成一定的影响力；营地和青少年户外体验教育刚刚启动。
19,公司历次新增产能均能及时消化，公司一直保持了较高的产能利用率与产销率   这是过去，将来还会是这样吗？,"三夫户外的主营业务是户外运动用品的销售和户外赛事的组织，并不生产户外用品。2016年公司总营业收入35,325.48万元，其中户外用品销售收入33,964.64万元，户外服务1,360.84万元。谢谢！ "
20,您好，户外用品的特点是什么？,户外产品有功能性，结实便携，服装有防水透气、排汗快干等效果，适合在不同自然环境、不同气候条件下的使用。
21,请问开完股东会后，如果送股通过几日内会送股？,您好，规定是两个月，我们就尽快完成。谢谢！
22,请问公司以后每年都会用现金分红的形式回馈股东吗？,您好，公司将严格执行公司章程确定的现金分红政策以及股东大会审议批准的现金分红具体方案。如无重大投资计划或重大现金支出等事项发生，公司在当年盈利且累计未分配利润为正的情况下，采取现金方式分配股利，每年以现金方式分配的利润不少于当年实现的可供分配利润的10%。公司最近三年以现金方式累计分配的利润不少于最近三年实现的年均可分配利润的30%。也就是说只要公司有利润，每年都会用现金分红，谢谢！
23,张总您好，我是南阳人，也算是老乡了，为张总获得的成就感到佩服和骄傲。请问张总上面说的给其他机构设计规划户外营地，目前有这方面的项目吗？另外公司协办的赛事是否有利润？比如最近的向上马拉松。,以市场推广为目的的活动赛事，公司会投入而没有利润；其它很多活动都有一定的盈利。整体赛事活动部门是盈利的。代为规划设计营地的业务，目前和西安、北京等地的客户在洽谈之中。
24,请问净利润的增长率和销售收入增长同步吗？,"您好！2016年，公司实现营业收入人民币35,325.48万元，比上年同期增长7.84%；实现归属于上市公司股东的净利润人民币3,537.16万元，比上年同期增长14.84%。谢谢！"
25,请问公司今年是否有对外扩张的打算？在环渤海地区是否有意向？今年公司在市场开拓方面有什么计划？能否详细谈谈？谢谢,实体店会稳健拓展，数量不多；会大力拓展以下业务：线上销售，户外活动赛事组织，户外营地设计建设运营，青少年户外体验教育等业务。
26,请问公司目前产能多少？,"三夫户外的主营业务是户外运动用品的销售和户外赛事的组织，并不生产户外用品。2016年公司总营业收入35,325.48万元，其中户外用品销售收入33,964.64万元，户外服务1,360.84万元。谢谢！"
