,Question,Answer
0,如果说是受营改增影响导致毛利率大幅下降，为何公司2016、2017年净利率仍能保持甚至高于2015年？并购子公司营收规模很小，对广田整体影响不大吧。,您好！营改增造成毛利率下降，但公司需要承担的营业税金也相应大幅下降。除了毛利，税金和各项费用对净利率都有综合影响。谢谢！
1,杭州亚运会北京冬奥会等近年将举办的大型赛事，会有公司设计装饰的作品出现吗？,您好！公司将积极参与上述项目的招投标工作，谢谢！
2,请问如何看待政府降杠杆对公司未来业务的影响？,您好！从公司目前经营情况来看，政府降杠杆对公司暂无影响。
3,请问贵公司目前的订单结构是怎样的？近几年有什么变化？为什么？贵公司对订单结构的目标是怎样的，以及为什么？,公司订单目前仍然以住宅精装修和大型公装为主，2017年公司公装订单增长较快。公司2016年下旬并购了土建公司福建双阳，对公司订单结构产生一定影响。整体而言，公司正在积极开拓新的长期稳定的战略合作伙伴，公司的订单结构、客户结构均得以进一步优化。
4,请问贵公司发行的ABS，是放在表内，还是表外的？具体是怎样的结构？,您好！详见公司应收账款资产证券化成立公告。谢谢！
5,大股东增持本来是好的，你们控制人增持公司的股票怎样要在到期时间的最后几天才完成，怎样毕一早早增持呢,控股股东在增持期间陆续增持了公司股份，期间也需遵守交易所相关限制买卖股票时间段的要求。
6,2018年公司将在哪些新技术方面取得研发突破？,主要集中在绿色装饰新工艺、新技术方面加大研发力度。
7,三四线城市房地产去库存成功对公司业务影响几何？,对公司在该部分区域的业务开展有一定的积极影响。
8,2018年，公司的主要发力方向是？,您好，详见《2017年年度报告》第四节经营情况讨论与分析第九点公司未来发展的展望中关于2018年度经营管理工作计划内容，谢谢！ 
9,房地产限购政策对公司有何影响？,房地产宏观政策调控也是促进行业的健康平稳发展，目前而言，装饰行业越来越规范，公司拿到的订单情况较好。
10,请问公司目前股价是否符合公司价值？公司的市值管理工作压力大吗？,您好，2017年公司营业收入125.35亿元，同比增长23.96%；实现归属于上市公司股东的净利润6.47亿元，同比增长60.58%；经营活动产生的现金流量净额10.51亿元，同比增长389.19%。公司股价受多方面的影响，公司管理层积极做好经营管理工作，努力为股东创造更多回报，谢谢。
11,您好，我是一名小散，我经常打你们公司电话，你们董秘办接电话的工作人员非常热情，让我坚定了持股信心，希望你们再接再厉，今年市值突破200亿元！请问你们控股股东上市以来是否减持过上市公司股票？,"您好！首先感谢您对公司工作的认同。公司自2010年上市以来，控股股东广田控股集团有限公司从未减持公司股票。同时，基于对公司价值的认可和未来发展前景的信心以及对资本市场的乐观判断，控股股东2017年6月25日完成增持公司24,795,398股股票，详见公司2017年6月27日公告（公告编号2017-043）."
12,请问公司有在雄安设立分支机构的设想和打算吗？,您好，雄安新区的建设是长期性的、战略性的，公司是装饰行业标杆企业，公司将紧跟市场和国家政策的方向，预计未来雄安新区将有较大的装饰业务需求，公司也将积极开拓该区域市场，不断提升公司经营业绩回报广大股东。谢谢！
13,你好，能不能说明下贵司从2016年开始毛利率徒降的原因,主要受到营改增影响，及2016年并购的子公司深圳泰达主营业务为土建业务，土建项目的毛利率低于装饰业务毛利率。谢谢。
14,近年，中央出台了史上最严厉楼市调控政策，对于今后一线城市房价是否还存在上涨空间？,暂不好预测。
15,装修公司众多，公司的独特竞争优势是？,您好，公司竞争优势详见《2017年年度报告》第三节公司业务概要的第三点核心竞争力分析，谢谢！
16,公司作为装修龙头公司，与恒大、碧桂园、万科等房地产巨头是否有业务往来？,均有洽谈合作
17,粤港澳大湾区政策对公司会有何影响？,对业务发展有一定积极影响
18,公司是否有海外业务，是否承接了海外新建大厦的装修业务？,您好，公司近年来积极响应“一带一路”倡议，在俄罗斯、马来西亚、哈萨克斯坦等都已有项目中标或开展，在把握海外机遇的同时，注重海外业务的稳健拓展，风险第一。目前而言，公司海外业务以商务中心多功能综合体、大型酒店等新建的公装项目为主。谢谢。
19,请问贵公司目前在手订单的数据怎样？,您好！公司将在2018年4月30日前，公告2018年第一季度装修装饰业务主要经营情况简报，届时请关注。谢谢！
20,2018年一季度，公司订单量有多少？,您好！公司将在2018年4月30日前，公告2018年第一季度装修装饰业务主要经营情况简报，届时请关注。谢谢！
21,请问贵公司在推进智慧家居与互联网家装方面都有哪些布局，以及取得了哪些成绩？,您好，公司是装饰行业内第一家布局智慧家居业务并于2015年下旬推出了自主研发的智能家居产品“图灵猫”，通过与大型房地产商、家居服务商等的战略合作，加快推进智慧家居业务，致力通过智能家居产品到智慧家庭、智慧社区，打造一个闭环的智能家居生态圈。家装市场空间巨大，公司将进一步加强C端家装业务拓展。公司家装业务将依托公装领域积累多年的经验和优势，共享施工团队资源、成熟项目管理经验、供应链集采优势，建立深度垂直服务闭环的一站式家居服务平台。公司培育的互联网家装品牌“过家家”已于2015年正式开业，未来公司将继续推动互联网家装品牌“过家家”的全国性布局，不断丰富自身的产品结构、客户群体和产业链条，使之迅速成为国内互联网家装领域的领导品牌。
22,阿里总部是公司装修和设计的吗？,您好，阿里北京总部是公司装修和设计的，阿里深圳总部公司设计的。谢谢！
23,贵公司在全产业链上的布局，都有哪些动作？其中最看重的是哪一块？为什么？,您好，公司是以建筑装修装饰为主营业务，近年来，通过内生式发展和外延式并购，已形成了集土建施工、内装、幕墙、园林、消防、机电、智能等在内的全产业一体化服务。未来，公司仍将继续大力开拓装修装饰业务，并积极与下游客户合作开展C端家装、智慧家居等新业务，积极探索企业的战略转型。
24,请问：公司在智能家居方面与那些BAT有业务合作？,您好，公司在智能家居方面与腾讯有业务合作。谢谢！
