,Question,Answer
0,在做项目之前是否对项目进行严谨的可行性研究？,公司投资项目均依据项目可行性报告（方案），经过相关部门审核论证，按照审批权限和流程规定，审批后，才能确定投资。
1,公司是否会进军新的细分市场和领域，以及扩大市场占有率？如果会，请问新的领域现在占公司营业收入比重是多少？未来打算提升到多少？多长时间能实现？,您好！公司拟通过重大资产重组涉足新能源汽车整车制造领域，并通过设立产业基金等方式并入优质标的。公司新领域占公司营收的比重会逐年增加，具体进度视市场需求和自身发展而定，感谢您的关注！
2,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,公司2017年上半年的销售情况及经营情况已经在半年报公告中详细披露，请详见公司2017年度半年报公告，谢谢关注！
3,公司的主要合作伙伴有哪些？,您好！公司目前的主营产品还是家电制冷板块产品，产品主要供应海尔、海信、格力、美的、美菱、西门子、惠而浦 、伊莱克斯、三星、LG等世界著名家电制造企业，并出口美国、德国、意大利、波兰、韩国、日本、澳大利亚、印度、南美、南非等二十多个国家和地区。
4,公司是否会考虑开拓新的领域？,您好！公司拟通过重大资产重组涉足新能源汽车整车制造领域，并通过上市公司和大股东设立的产业基金培育和投资与新能源汽车产业相关的优质标的。公司将在掌握新能源汽车核心零部件的基础上，向产业上下游延伸，打造新能源汽车业务全产业链。感谢您的关注。
5,请问公司今年是否有对外扩张的打算？今年公司在市场开拓方面有什么计划？能否详细谈谈？谢谢,您好！公司拟通过重大资产重组涉足新能源汽车整车制造领域，并通过上市公司和大股东设立的产业基金培育和投资与新能源汽车产业相关的优质标的。公司将在掌握新能源汽车核心零部件的基础上，向产业上下游延伸，打造新能源汽车业务全产业链。感谢您的关注。
6,我对贵公司是长期投资的，请问预计今年上半年会盈利多少？,公司2017年经营业绩已经在公司半年报中详细披露，请参考公司半年报。
7,公司如何规避各种风险，如产品质量、资金、管理等，减少各种负面事件？,您好！公司会继续加强内部管控，进一步规范完善相关流程，同时关注网上敏感信息，做好市值管理和投资者维护，感谢您的关注！
8,公司预计2017年上半年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,公司2017年上半年经营业绩，已经在公司半年报中详细披露，请参考半年报。
9,公司截止至今的产品有多少个种类？,您好！公司的细分产品较多，具体请参看公司网站，感谢您的关注！
10,公司今年的财务费用会有多少？,公司上半年财务费用金额4399万元，详细数据请参考公司半年报。
11,公司上半年主打产品的销量是多少？,公司上半年家电零部件业务销售收入10.69亿，新能源汽车零部件销售收入1.41亿，融资租赁业务销售收入2.56亿。详细数据请参考公司半年报。
12,"请问董事长,关于公司最新项目进展如何？达到预期了吗？",您好！公司拟发行股份收购中植新能源汽车有限公司下属子公司，具体内容详见公司于2017年6月16日在指定信披网站披露的《发行股份购买资产并募集配套资金暨关联交易预案》。本次重大资产重组尚在进行中，公司将根据相关规定披露重组事项，敬请关注公司后续公告。谢谢。
13,目前公司享有哪些国家优惠政策？,谢谢您的关注，公司享受的国家优惠政策均在公司定期报告中详细披露，请详见公告。
14,你好，请问贵司目前产品的销售趋势如何？今年上半年的销售目标是多少？公司有没有一个具体可行的持续增长计划？,谢谢您对公司的关注，目前公司产品主要涉及家电制冷管路及部件及新能源汽车零部件业务，目前家电零部件产品销售较平稳，而由于新能源汽车产业政策的影响公司新能源汽车零部件产品销售上半年未能达到预期。公司目前的经营方针是“稳家电、强汽车”，公司将提升新能源汽车零部件的竞争力，并持续拓展新能源汽车领域的相关业务。
15,在给用户提供增值服务方面，公司做了哪些工作以增强对原有客户的锁定、新客户的拓展？,您好！公司具有较好的产品定制服务和售后服务，针对客户需求，制定不同的服务方案；同时，为了减少产品长途运输的损耗和提供快捷便利的售后服务，公司在全国多地设有厂区和服务点，感谢您的关注！
16,行业有没有周期性？,首先感谢您的提问，任何行业都有其周期性，公司业务所涉及的行业亦是如此。公司目前所涉及的行业有家电行业和新能源汽车产业。家电行业目前处于成熟期，新能源汽车产业处于高速成长期阶段。
17,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,您好！公司设有研发部门，对公司的产品进行开发研究，公司未来将深入涉足新能源汽车行业，除了增强自身的研发水平外，会适当收购并入优质研发成果和研发技术，谢谢！
18,请问公司的分配预案达到承诺的分红比例吗？,您好！公司的分配方案都已达到规定的分红比例，感谢您的关注！
19,在企业文化方面，公司有什么特色吗？,您好！企业文化是企业的信仰，公司一直坚持“以人为本”的管理理念，以企业的文化来吸引人才、激励员工、凝聚人心，谢谢！
20,陈叔叔好，目前公司的主营业务是家电制冷技术，介绍一下制冷系统管路件,您好！公司目前的制冷系统管路件含钢管系列、铝管系列、铜管系列、冰箱两器、空调配件和微通道换热器六个系列产品，各系列产品的具体情况，详见公司官方网站（http://www.kasun.cn/）。感谢您的关注。
21,"同行业内有哪些主要竞争对手？公司采取了什么样的应对措施,在保持稳定增长的前提下不断做大做强?",您好！与公司生产相同产品的公司都是公司的竞争对手，公司不会看轻对手，同样也对自己有信心。公司一直创新和拓展新领域，并制定了后期发展战略，以保持公司稳定增长和做强做大。
22,叔叔息怒，公司于2010年6月1日在中小板上市，分别是三元达，康盛股份，天虹商场，毅昌股份,谢谢您对公司长期也来的关注，公司自2010年上市以来，公司严格按照《公司法》、《证券法》和《公司章程》等规定，健全了股东会、董事会、监事会治理结构，“三会”运作规范，公司建立完善了相关规章制度并得到良好的执行，在财务、人员、业务、资产和机构上独立自主的开展各项工作。谢谢
23,请问公司会进入新的细分领域吗？这一领域与公司现有业务的相关性？,您好！公司拟通过重大资产重组步入新能源汽车整车制造领域，并通过上市公司和大股东设立的产业基金培育和投资与新能源汽车产业相关的优质标的。上市公司目前已有新能源汽车零部件业务，公司将通过新业务的投资和布局完善新能源汽车产业链。感谢您的关注。
24,请问公司公司的核心竞争力是什么？,您好！公司的核心竞争力请关注公司2017年半年度报告，谢谢！
25,叔叔说得对，希望宣传片上传到网站首页，便于投资者知道公司的发展情况,谢谢关注公司!
26,请问公司以后每年会用什么形式回馈股东？,您好！公司制定了稳定的分红政策，以回报投资者，感谢您的关注！
27,公司生产经营的季节性如何?哪个季节是旺季?,公司传统家电零部件业务有明显的经营淡旺季。随着公司业务范围的增加，近年来增加了新能源汽车零部件业务、融资租赁业务，各个板块均有自身经营季节性变化，但随着公司业务范围的拓展，公司经营淡旺季已经逐渐淡化。
28,公司未来3年发展前景如何?,您好！公司现已涉足新能源汽车行业和融资租赁行业，后续公司将把两个板块融合起来，打造“制造-销售-租赁-服务”全产业链商业模式，后续还会通过收购或产业基金模式继续纳入优质标的，做优做强目前已有业务的同时，拓宽新能源汽车后市场服务等领域。
29,做大、做好市值管理是每个公司成长的必然追求，公司是如何进行市值管理的？,您好！公司市值状况最终取决于公司的业绩状况及业绩增长情况，公司唯有努力做好经营，提升公司业绩，为公司市值的提升夯实基础。管理层的增发新规是从中国资本市场健康发展的宏观层面制定的政策，为中国资本资本市场的健康发展保驾护航，公司会在严格符合监管原则的前提下筹划自己的资本运作
30,2017年公司是否考虑对高管实行股权激励，如果有的话大概什么时候实行？,公司对高级管理人员实施绩效考核，对其年薪采取“年薪+绩效”的方式。根据公司的经营状况和个人的经营业绩对高级管理人员进行年终考评，并按照考核情况确定其年薪、绩效和报酬总额。公司未来还将探索更多形式的激励方式，形成多层次的综合激励机制，完善绩效评价标准，更好地调动管理人员的工作积极性，吸引和稳定优秀管理人才和技术、业务骨干。目前，公司暂无股权激励计划。感谢您的关注！
31,"公司采取了具体怎样的应对措施,在同业中不断做大做强?",公司近年来，本着“稳家电、强汽车”的经营方针，根据不同的战略板块采取不同的策略。对家电版块不断深入技术创新、降本增效等措施提高产品市场竞争力；在汽车板块公司采取抢市场、抢高度的策略，提高产品市场占有率。
32,公司今年有新投资的项目吗？如果有，当年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,公司如有新的投资项目，我们会按照董事会的审批权限审批通过后，及时向广大投资者公告，请及时关注公司法定信息披露网站披露的公告！
33,请问：公司产品的技术含量如何？专利多吗？行业垄断地位如何？ 哪些项目能给公司带来利润增长点？预计是否能保持3年的增长？,您好！公司制冷管路及配件板块的技术主要为“铝代铜”和“钢代铜”技术，具有低成本、较高性能的优势，新能源汽车板块后续如果收购成功，其拥有许多新技术，比如碳纤维车身、轮边驱动技术等。公司目前拥有专利160余项，制冷钢管市场占有率达30%以上。公司的盈利情况整体较为稳定，没有特别突出的盈利项目。
34,公司现阶段发展过程中有何不足？面临的最大挑战是什么？如果新客户在磨合期放弃与公司合作，公司有无应对措施？,您好！公司目前加快转型升级步伐，涉足新能源汽车领域和融资租赁领域，后续还会视公司发展情况进一步拓展，公司现在要不断加强内部控制和内部管理，以迎接更大的挑战。公司目前客户比较分散，且老客户比较稳固，不存在大的客户流失风险。
35,您好，可以说是毛泽东主席的家族成员，请问，公司目前的主营业务是什么？,您好！关于公司的主营业务，请您详见公司2017年半年报公告。谢谢您的提问！
36,周叔叔好，公司的宣传片在哪儿可以看？,您好，公司最新的宣传片暂未在公司网站上披露，您可通过上市公司指定的信息披露网站、公司官方网站、公司微信公众号等方式了解公司基本情况。感谢您的关注！
37,公司在税收方面有没有相关的优惠政策？具体税率是多少？,谢谢您对公司的关注，我公司的税收优惠政策，在公司年报中均有详细描述，请参考年报。
