,Question,Answer
0,公司目前有哪些在建项目？建设进度如何？还需要多少资金？,"您好，感谢对公司的关注，请关注公司有关公告。
"
1,请问公司以后每年会用什么形式回馈股东？,谢谢您的关注。请您关注公司发布的有关公告
2,如果我想对贵公司长期投资，能给我一个长期持有的理由吗？,谢谢您的提问。感谢股东的不离不弃，做最好的亚泰国际！
3,公司今年有新投资的项目吗？如果有，当年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,谢谢您的提问，感谢您对公司的关注，请关注有关公告。
4,2017年有重组计划吗？,"谢谢您的提问，感谢您对公司的关注，请关注有关公告。
"
5,建议公司在做好业绩的同时也要积极邀请各家机构前来调研，让更多人关注。,"您好，收到您的宝贵建议。谢谢
"
6,请问，今年会否考虑请问，今年会否考虑收购一些公司或者扩展新的领域?收购一些公司或者扩展新的领域?,谢谢您的关注。请您关注公司发布的有关公告。
7,我对贵公司是长期投资的，请问预计今年一季度会盈利多少？,谢谢您的关注，请关注公司即将在4月25日发布的一季度报告。
8,公司每次投资项目的可行性报告是否有详细说明公告？,您好，公司应披露的对外投资项目公告及应披露文件均按深交所规定编制发布。关于投资项目的具体情况可参见公司在指定信息披露媒体上发布的公告。
9,请问公司股票上市时期价格多少，现在多少，还具有投资价值吗？,您好，公司发行价为13.99元，今天开盘价为35.13元，感谢广大股东的关注。公司将不断发展，为股东和员工带来回报。
10,公司有没有股权激励计划？,谢谢您的关注。请您关注公司发布的有关公告
11,请问公司今年营收的增长能超过行业的平均水平吗？,"答：您好，公司会积极关注市场的发展和行业的发展，不断成长，感谢您的关注。
"
12,请描述一下公司未来的发展前景，谢谢！,您好，谢谢对公司的关注。基于“设计促进工程，创意驱动发展”的总体战略思路，以高端星级酒店的装饰设计、装饰工程建设和装饰配套为核心产业内容，以营销和信息化为战略实施支持，发挥酒店建筑装饰特色优势，快速向高品质住宅、高档写字楼、豪华会所、商业综合体等其他高端公共建筑装饰相邻领域突进，全力推进一体化、工业化、创意化和智能化建设，为客户提供综合完善的建筑装饰艺术作品，深挖产业纵深，扩大市场份额，成为以设计享誉国际、以创意引领生活的综合建筑装饰企业。
13,截至目前，公司的同比销售额有增长吗？,"谢谢关注，有关公司的业绩状况，请您及时关注公司发布的有关公告。
"
14,公司对同行竞争对手有怎样的考量？你们的成本、管理、市场等优势体现在哪些方面？,"建筑装饰行业截至目前有20家上市公司，都是质地非常优良的企业。建筑装饰行业市场规模巨大，众多公司在竞争中互相成长，彼此汲取经验，共同推动行业的进步。亚泰国际在竞争中，体现出一定的品牌优势、业务发展模式优势和设计优势，请您关注年报中有关章节的表述。
"
15,公司去年财务费用和管理费用怎样？同财务费用相比呢？今年有没有折旧？请问管理费用今年会能稳定吗？,"您好，谢谢关注。2016年管理费用60,868,084.56元，比2015年55,347,660.47元，增加9.97%，主要是因为公司于报告期内上市成功，举办了答谢酒会等增加支出所致。2016年财务费用15,616,124.74元，比2015年14,489,537.31元，增加7.78%。"
16,公司目前面临的最大问题是什么？,"您好，谢谢关注。内部环境和外部环境都在时刻变化中，公司唯有不断加强管理，积极开拓业务，来应对内部和外部环境的变化，为股东和员工提供良好的回报。
"
17,在做项目之前是否对项目进行严谨的可行性研究？,您好，谢谢关注。公司会对项目进行严谨的可行性分析和研究，认真对待每一个项目和每一笔资金的支出.
18,目前公司享有的国家优惠政策有哪些？,您好，谢谢关注。本公司之子公司港新国际设计顾问（深圳）有限公司（以下简称“深圳港新”）根据财政部、国家税务总局关于广东横琴新区福建平潭综合实验区深圳前海深港现代化服务业合作区企业所得税优惠政策及优惠目录的通知（财税〔2014〕26号），享受15%优惠税率
19,请问公司明年净利润能做到多少？,您好，请关注公司发布的有关公告。
20,公司现在负债总额是多少？每年负债的利息是多少？谢谢。,"答：您好，谢谢关注！截至2016年年末，公司负债总额1,021,295,292.01万元，比年初减少 26,595.461.54元。资产负债率45%，比上年同期的64%，降低了十九个百分点。 
"
21,请问具体联系证券代表的电话是多少？,您好，谢谢关注。公司对外信息披露电话：0755-83028871
22,公司领导怎么看现在公司的股价，对我们小散有什么忠告？谢谢,"谢谢您的关注。二级市场的股价是由多重因素决定的，从亚泰国际的基本面来看，我们认为公司发展健康，前景广阔。谢谢
"
23,请问公司今年是否有对外扩张的打算？今年公司在市场开拓方面有什么计划？能否详细谈谈？谢谢,您好，谢谢关注。请您持续关注公司对外披露公告。
24,将来公司的下属公司会有上市的打算吗?,"您好，谢谢关注。目前公司下属子公司无上市公司
"
25,麻烦介绍一下公司的主营业务,"您好，谢谢关注。公司从成立之初即专注于高端星级酒店的装饰设计与工程建设，拥有丰富的高端星级酒店建筑装饰设计、装饰工程建设与装饰配套服务的成功经验，在该领域拥有突出的竞争优势。凭借在酒店装饰领域的专业优势，公司目前实际从事的业务已经拓展至高品质住宅、高档写字楼、豪华会所、商业综合体等其他高端公共建筑装饰领域。
"
26,请问净利润的增长率和销售收入增长同步吗？,"答：您好，谢谢关注。2016年度公司实现营业收入16.6亿元，同比下降7.85%，实现归属于上市公司股东的净利润约8,093万元，同比下降26.15%。报告期内公司营业收入和净利润变化的主要原因是：（1）受制于国家对房地产市场调控的影响，部分工程项目进度较慢；（2）行业下游客户例如房地产公司的业务受政策调控影响，支付能力下降，公司计提资产减值损失约8,780万元。"
