,Question,Answer
0,今年公司人力成本的大幅度上升？对公司产品价格影响有多大？,您好！公司人力成本总体呈下降趋势，由于产量下降，人员减少导致单位产品分摊人工费用增加，对公司产品成本有一定影响。
1,除了在巨潮网上查看公司公告，还可以在哪里了解公司的日常经营情况？,您好！您还可以通过查阅《证券时报》、《中国证券报》、公司网站和互动平台，现场调研，参加公司股东大会等方式了解公司的日常经营情况。
2,请问：公司产品的技术含量如何？专利多吗？行业垄断地位如何？ 那些项目能给公司带来利润增长点？预计是否能保持3年的增长？,您好！公司已获得专利169项，其中发明专利26项，实用新型专利140项，获得软件著作权3项。拥有山东省企业技术中心、山东省镗、铣、磨工程技术研究中心、山东省大型精密数控机床工程实验室、院士工作站、博士后科研工作站5个省级以上研发平台，近三年通过山东省科技成果鉴定新产品13项，其中国际先进2项，国内领先10项，国内先进1项。拥有山东名牌产品3项，荣获山东省科技进步奖3项。公司在龙门导轨磨床、龙门镗铣床、重型超重型精密机床以及关键核心零部件拥有较高的竞争优势。上述技术优势对于公司未来利润增长的影响，受到许多其它因素影响无法确定。
3,请问公司有无信心尽快摘帽？,公司已经制定的详细的经营计划并在逐一落实，公司对实现2017年度的经营目标充满信心。
4,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,您好！2016年度占公司营业收入比重较高的地区主要为华东地区和国外，分别为56.15%和31.75%，具体内容详见刊载于巨潮资讯网的2016年年度报告第四节 经营情况讨论与分析 二、主营业务分析。
5,今年如何分红，是否高送转，有计划吗？,您好！根据公司的实际情况，公司目前暂无分红和高送转计划，待公司经营业绩转好会考虑相关事宜。 
6,公司的规模优势具体会体现在哪些方面？公司的品牌如何管理？互相间的市场是否有重合以及竞争关系？如何增强各品牌间的凝聚力？,目前公司产品的规模优势主要体现在中小机床，公司在平面磨床和万能摇臂铣床产品拥有较高的量产优势。公司已通过注册商标（省著名商标）、申请专利等方式进行品牌保护！
7,请介绍一下公司所处行业和主要产品？,您好！公司所处行业为机床行业下的金属切削机床分行业，公司是以研发和生产经营数控机床、普通机床及其关键功能部件为主营业务的高新技术企业，公司主营业务产品有数控龙门镗铣床（龙门加工中心）、数控龙门磨床、立式车床、落地镗铣床、立卧式加工中心、数控外圆磨床、万能摇臂铣床、平面磨床、动静压主轴等机床和功能部件产品以及逆变器等光伏产品。
8,公司今年有没有新产品和新业务拓展？,"您好！公司第四届董事会第三十六次会议审议通过了购买资产的议案，公司拟向安吉锦秀旅游发展咨询有限公司支付现金不超过30,000万元购买其持有的安吉梅子湾旅游发展有限公司20%股权，未来可能会继续购买该标的公司股权至51%。同时公司正在筹划成立产业并购基金，进行优质标的储备。  "
9,去年公司经营遇到的最大困难是什么?今年有望改善吗？,公司经营最大的问题为资金问题，目前公司正在筹划推进不超过6亿元的融资事项，该事项尚需提交公司股东大会审议，有望改善公司资金紧张的状况。
10,公司是否会进军新的细分市场和领域，以及扩大市场占有率？如果会，请问新的领域现在占公司营业收入比重是多少？未来打算提升到多少？多长时间能实现？,"您好！公司目前正在筹划向安吉锦秀旅游发展咨询有限公司支付现金购买其持有的安吉梅子湾旅游发展有限公司的股权事宜，未来主业将涉及生态旅游行业。根据初步意向，该标的未来四年的业绩承诺为3,000万元、7,000万元、12,000万元、16,000万元。  "
11,公司的负债比率有多少？,公司目前资产负债率为61%
12,去年监管层要求现金分红，各交易所也发布了现金分红指引，公司怎么看，有这个打算吗？,您好！公司积极响应监管部门的要求，根据监管要求和公司的实际情况，目前暂无现金分红计划，待公司经营业绩转好会考虑相关事宜。
13,公司现阶段发展过程中有何不足？面临的最大挑战是什么？如果新客户在磨合期放弃与公司合作，公司有无应对措施？,目前制约公司发展的最大问题为资金问题，面临巨大的压力。公司所处的市场形势呈现回暖迹象，投入不足影响公司业绩提升。对于客户丢失，我个人认为根本问题为产品品质，把产品做精、做强，客户不会放弃与公司合作，所谓“酒香不怕巷子深”的道理，不言而喻！
14,自从微博出现后，对于舆情的关注和扩散在一定程度上都有所放大，关于舆情的监控，公司有些什么样的手段？而在应对负面舆情的时候，又有什么样的应急措施？,公司证券部专门负责对微博等互联网平台进行舆情监测，通过互动平台、巨潮资讯网等法定平台，合法合规披露公司相关信息。通过说明会的方式集中解答投资者相关问题。
15,去年的市场行情并不好，物价又涨，今年公司在市场开拓方面有什么计划？能否详细谈谈？,您好！公司采取以下措施开拓市场：首先建立资源平台和制定有效激励政策来开拓市场。其次，按照年度计划进行分解，根据不同区域工业特点，细分市场指标到人，公司主要领导分区域承担销售指标。同时结合市场情况制定合理的价格体系，明晰代理商价格，直接用户价格。第三，充分调动代理商的积极性，同时针对业务员承包办法进行调整。继续实行大包，取消差旅费补贴，提高提成比例系数。第四，还要坚持走出去，多方位、多渠道的开发国际新市场。第五，以售前技术服务、安装调试、售后维修服务促销售。
16,"公司采取了具体怎样的应对措施,在同业中不断做大做强?","您好！公司拟采取以下措施来围绕主业努力创新、加快升级、拓展布局，提高经营管理水平，增加企业核心竞争力，将华东数控产品做精、做强：
1、提升领导干部素养，提高工作效率2、维持存量资金，创新拓展新融资渠道3、深入推进产品升级换代，处理无效资产4、做好已销产品收入确认及去库存工作5、积极催收应收账款，加强成本控制6、以人为本，努力实现互利共赢7、积极筹划重大事项，增强企业盈利能力。

"
17,请问公司上一季生产经营状况如何？与去年同期相比如何呢？,公司一季度实现营业收入2055万元，较去年同期下降53.85%，亏损2726万元，同比增亏17.36%，整体经营业绩较去年同期有所下滑，但从指标看，公司产品的毛利水平有所提高，行业呈现回暖迹象。
18,请预估一下未来十年公司的市场规模多大？谢谢！,我们怀着美好的憧憬做大胆的设想，在供给侧机构改革、工业4.0、中国制造2025、一带一路、大众创业、万众创新等国家政策的支持和引导下我们致力于双主业，做精做强的中高端路线，实现2017年度营业收入3亿元，扭亏为盈的经营目标，实现双主业业绩连续增长，我们一直为之奋斗。
19,在企业文化方面，公司有什么特色吗？,您好！公司企业文化由做大、做强转为做精、做强，力争打造机床制造行业领跑品牌，以中国装备，装备世界。
20,做大、做好市值管理是每个公司成长的必然追求，公司是如何进行市值管理的？,您好！公司在保持主业正常经营的前提下，通过购买资产、对外融资和成立产业并购基金等方式进一步拓展产业布局，改善公司的资产结构，提升企业的核心竞争力，来增加公司的内在价值。
21,公司未来发展前景如何?对目前这个行业的前途看好吗？,公司2017年度经营目标为实现营业目标3亿元，扭亏为盈。公司基本面没有改变，数控机床装备制造业母机的地位不会动摇，中国机床工具消费市场仍是世界最大的市场，替代进口及尖端装备出口市场空间依然巨大。
22,请问公司公司的核心竞争力是什么？,您好！公司在产品技术、产业链完整性、生产设备数控化等方面具有较大优势，公司已获得专利169项，其中发明专利26项，实用新型专利140项，获得软件著作权3项。拥有山东省企业技术中心、山东省镗、铣、磨工程技术研究中心、山东省大型精密数控机床工程实验室、院士工作站、博士后科研工作站5个省级以上研发平台，近三年通过山东省科技成果鉴定新产品13项，其中国际先进2项，国内领先10项，国内先进1项。拥有山东名牌产品3项，荣获山东省科技进步奖3项。具体内容可参见刊载于巨潮资讯网的公司2016年年度报告第三节公司业务概要。
23,请介绍一下公司的行业地位？,您好！公司是以生产大型机床为主的高新技术企业，在龙门导轨磨床、龙门镗铣床、重型超重型精密机床以及关键核心零部件拥有较高的竞争优势，受经济不景气的影响公司的行业排名有所下滑。
24,公司生产经营的季节性如何?哪个季节是旺季?,公司经营按往年经营经验看，旺季在二季度和四季度。
25,行业有没有周期性？,公司所处的行业为机床制造业，按历史数据看上半年为淡季，主要为订单承接生产组织等工作，下半年开始陆续交货，尤其是数控大型机床生产周期较长，一般集中在四季度交货。
26,公司今年有没有新产品和新业务拓展？对城镇一体化带来大发展机遇，公司有没有具体的发展计划？,"您好！公司第四届董事会第三十六次会议审议通过了购买资产的议案，公司拟向安吉锦秀旅游发展咨询有限公司支付现金不超过30,000万元购买其持有的安吉梅子湾旅游发展有限公司20%股权，未来可能会继续购买该标的公司股权至51%。同时公司正在筹划成立产业并购基金，进行优质标的储备。 "
