,Question,Answer
0,航发电子产品和无人机业务给一季度利润贡献有多少？,您好！公司目前无人机处于研制阶段，2017年至今未为产生销售收入。一季度的利润主要是航空惯性导航和航空发动机电子产品。
1,公司在生产经营中有些需要保密进行，请问公司都有哪些有效措施保守国家秘密,保密管理是公司管理体系的重要组成部分。公司将保密要求与各项规章制度相结合，实现保密管理与科研生产等各类经营活动有机融合。根据公司实际情况，保密工作具体从体系建设、责任落实、培训教育、监督检查四个方面开展。
2,一季度公司净利润大幅下降，请问净利润下降的主要原因是什么,您好！2018年第一季度净利润较上年同期下降，导致下降的主要原因是由于行业管理的原因使得产品在按期交付后部分处于待验收和正在验收状态，未达到收入的确认标准，随着后续产品完成验收，净利润将扭亏为盈。谢谢！
3,公司现在一共有多少家控股子公司？,您好！公司目前有一家全资子公司南京晨曦航空动力科技有限公司，谢谢！
4,2018年公司的主要业绩驱动因素会有哪些,您好，公司将依托惯性导航及控制、航空发动机参数采集和控制两大总体专业的发展，在巩固已有产品市场，充分提高技术基础的同时，形成在惯性器件（激光陀螺和光纤陀螺）、导航软件、计算机控制、自动测试、航空发动机数字控制、航空直升机动力总体、无人机总体等方面的设计开发、试验测试及资源整合的协调配套能力。具体情况在2017年年度报告中有专项描述，请您留意。
5,预计未来五年惯性导航系统市场的走势会怎样？,由于惯性导航是目前唯一的既是自主式导航又能提供动态完整信息的导航方式，因此惯性导航是航空导航领域中一种重要并不可替代的导航方式，特别是在军用领域会持续有大量的市场需求，并且随着装备数量的需求增长而持续增长。
6,4-6月旅游运输市场火爆，是不是基本代表公司上半年利润能不错？,您好，很抱歉，我们公司目前尚未开展旅游运输业务。谢谢!
7,明年公司在市场开拓方面有什么计划？能否详细谈谈？,"您好，公司一直在专业覆盖领域全方面寻找市场机会
1、在公司投资的激光陀螺技术基础上，深入发展光纤陀螺和激光陀螺核心技术，着重中高精度的产品开发研制和应用，在完成长航时惯性导航产品应用的同时，拓展光纤捷联惯性导航产品的应用范围，逐步形成一定规模的市场销售能力。
2、.在公司发动机参数采集、控制产品的基础上，开展直升机动力系统状态采集处理和数据库应用产品开发研制，并且拓展其市场应用范围，形成新一代产品的市场销售能力。
3、在目前航空涡轴发动机数字电子控制系统产品基础上，开展控制律优化、机电执行机构小型化等产品研制，实现老旧型号涡轴发动机数字化控制改造。同时，对老旧型号涡轴发动机进行部件分别逐级改进,使其工作范围、功率性能、可靠性等均有所提高。
4、持续优化航空发动机核心零部件—涡轴发动机喷嘴产品的生产工艺、设计技术及全自动化验收技术，并实现规模销售能力。
5、开拓维修检测市场
随着公司业务的不断拓展，产品交付用户数量不断增加，产品售后服务直接影响着公司产品的后续市场拓展。公司需要建立完善的产品部件、系统备件储备体制，确保用户商保期内的服务需求。公司将逐步建成完善的服务体系，形成覆盖全国的服务网络，全面提升服务水平和配套能力。通过服务网络的完善和服务水平的提升，提高现有客户的黏性，加快潜在客户的拓展，促进公司业务的良性发展。同时，随着产品交付的数量及时间增长，为产品维护所研发配套的检测设备及后期维护服务，以及拓展开拓其他航空产品维修检测市场，也会逐步带来一定规模的营收。
6、以导航控制和飞行控制计算机技术为基础，大力发展无人机系统技术，并形成产业，使新型产品市场销售与扩大其它产品（如惯性综合导航系统、发动机电子控制相关产品、计算机控制产品等）市场应用相结合，提高公司产品在市场中的份额，巩固公司产品的竞争地位，同时结合公司航空发动机数字控制、航空直升机动力总体技术发展直升机动力平台技术，更好的体现公司核心技术持续创新的能力。
7、在技术覆盖范围内持续在军民领域寻找市场机会。"
8,在市值管理方面，公司目前做了哪些努力？,"1、切实做好公司的经营管理，努力提高公司盈利的规模和质量，这是市值管理的根本；
2、认真做好信息披露工作，将公司的经营情况真实、准确、完整、及时地向市场披露；
3、认真对待机构投资者的调研，在合法合规的情况下，让机构投资者更充分地认识公司的投资价值；认真回答互动易上股民的提问，便利投资者的投资；
4、坚持在盈利的情况下向投资者进行利润分配，切实提高对投资者的回报。"
9,你好，请问贵司目前产品的销售趋势如何？今年的销售目标是多少？公司有没有一个具体可行的持续增长计划？,公司产品稳步销售，未来将依托惯性导航及控制、航空发动机参数采集和控制两大总体专业的发展，在巩固已有产品市场，充分提高技术基础的同时，形成在惯性器件（激光陀螺和光纤陀螺）、导航软件、计算机控制、自动测试、航空发动机数字控制、航空直升机动力总体、无人机总体等方面的设计开发、试验测试及资源整合的协调配套能力。具体情况在2017年年度报告中有专项描述，请您留意。
