,Question,Answer
0,请问公司的游戏是否以女性手游为主？,不完全是，谢谢。
1,请问贵公司未来新的盈利增长点是什么？,公司将继续深耕移动网络游戏行业，以为消费者创造更多的快乐为公司愿景，积极整合公司内部资源，形成核心竞争力，为消费者带来最优质的游戏产品，谢谢。
2,请问公司的手游悠悠恋物语流水是否符合预期？,公司子公司上海点点乐未完成预期收益，悠悠恋物语流水也未达到预期。谢谢关心！
3,《星梦想48》、《梦想天团》、《宫廷》这几款游戏收益符合预期吗？,《星梦想48》测试结果优秀，将在近期上线公测。《梦想天团》尚处于研发阶段，谢谢关心。
4,请问贵公司是如何布局互联网文化产业的？,公司通过重大资产重组收购了上海点点乐、拇指游玩、虹软协创三家互联网文化娱乐公司，谢谢关心。
5,公司岳阳旧厂房的土地是自己开发还是被政府收储补偿货币资金？,公司就土地收储正在与岳阳市政府在商谈，如有重大进展，公司将会进行公告，谢谢关心。
6,请问贵公司的游戏都是自主研发的吗？,公司的游戏有自主研发的也有代理的。谢谢！
7,作为公司忠实粉丝，实在难以自拔，公司对二级市场是否有手段有能力维稳?,二级市场股价不是公司通过维稳可以控制的，公司目前正在进行停牌筹划重大资产重组做大做强公司以回报投资者，谢谢关心。
8,年年重组，年年亏，请问贵司有没考虑到投资者的利益？,这两年公司通过重组购买资产都实现了盈利，没有出现亏损。谢谢关心！
9,请问琅琊榜手游今年内能推出吗？,公司暂未推出此款游戏，谢谢！
10,请问公司今年有推出什么新款手游吗？,公司今年已签约确定推出的游戏有：《忍者神龟》、《我的荣耀》、《无尽的世界》、《触不到的你》。谢谢关心。
11,请问公司什么时候能复牌？,公司正在按相关规定申请继续停牌，重大资产重组相关工作正在有序的推进中，复牌时间详见公司相关公告。谢谢关心。
12,贵公司发布的业绩预告加上并购的两家公司报表了吗？,并购的两家子公司从17年12月开始纳入合并报表范围，一季度业绩预告加上了并购的两家公司报表，谢谢！
13,收购的公司有没有达到预期收益，贵公司如何提升业绩？,目前只有上海点点乐未达到预期收益，其他公司都达到了预期。谢谢！
14,请问下载贵公司游戏的玩家，年龄段都是多少岁？,各个年龄段都有，谢谢！
15,请问贵公司的游戏收入占比是多少？,请关注公司已披露的2017年年度报告，里面有详细的披露，谢谢！
16,公司已经完成重组，已初步构建手游完整产业链。在这个链条上是否涉及区块链技术？,暂未涉及，谢谢！
17,公司核心竟争力和经营能力在行业内的地位如何？,核心竟争力和经营能力在行业内的地位处于相对领先，谢谢！
18,请问贵公司构建完整游戏产业链后，网游竞技平台的进展和泛娱乐平台整合的进展有时间表么？,目前还没有时间表，谢谢！
19,请问公司自主拥有土地多少亩?,200多亩，都在岳阳市区内，谢谢！
20,《恋舞OL》游戏很好玩，请问这款游戏是否已经在海外也上线了？,已在海外多个国家上线，谢谢！
