,Question,Answer
0,小军叔叔好，公司于2010年6月25日上市，什么是流体机械？,流体机械是以流体为工作介质来转换能量的机械。通常包括水轮机、汽轮机、燃气轮机、膨胀机、风力机、泵、通风机、压缩机、液力耦合器、液力变矩器、风动工具、气动马达和液压马达等。谢谢！
1,针对国家的一带一路战略，公司在沿线国家未来是否有布局的计划？或随国内其他公司共同拓展海外的计划？,公司产品已跟随拉法基、中材国际、海德堡，中材建设等总包公司的项目进入东南亚、印度、非洲等国家与地区，未来公司将继续加大这方面的资源投入，同时积极摸索自建销售网络或代理商等模式开拓相关业务。
2,公司目前有哪些在建项目？建设进度如何？还需要多少资金？,公司订单项目请查阅年报中公司已签订的重大销售合同截至本报告期的履行情况，公司在建工程情况请查阅年报附注中在建工程情况，谢谢！
3,虽然说公司的股价由二级市场决定，但股价是公司经营的一个表象，请问管理层对回报投资者持有怎样的态度？,股价市场受资金面、市场情绪等多种因素的综合影响，公司全体管理层将努力经营，奋发进取，以更好的业绩来回报广大投资者。
4,公司的前三大客户是哪些公司？,公司产品为非标准产品，都是根据订单进行生产，故每年的销售客户并非固定的，请查阅公司年度报告中披露的主要销售客户信息，谢谢！
5,公司所处行业有没有周期性？,公司产品及服务应用领域及行业较为广泛，整体来说会随宏观经济的波动而有所波动。谢谢！ 
6,你好，请问贵司目前产品的销售趋势如何？今年的销售目标是多少？,目前订单稳中有升，今年力争新产品、新业务的规模实现较大提升。
7,公司在经营活动中主要对哪些环节进行质量控制？,我公司按照质量体系标准对公司经营活动中的相关环节进行质量控制，谢谢！
8,公司2016年度的业务经营情况符合公司预期吗？,2016年业绩实现低于预期，主要原因是：公司目前离心风机产品收入占比较大，所对应的客户集中在电力、钢铁、石化等传统行业。受传统行业整体发展速度放缓的影响，对公司离心风机等产品的销售造成较大压力，从而影响整体业绩增长未能达到预期。
9,目前公司享有的国家优惠政策有哪些？,您好。根据国家相关税务法律法规，母公司为高新技术企业，享受高新技术企业相关优惠政策。子公司威远公司享受西部地区鼓励类企业所得税税收优惠政策。谢谢。
10,公司如何进行投资者关系管理，如何规划进行投资者回报的？,"公司通过股东大会、互动平台、业绩说明会、现场调研、电话咨询等多种方式与中小投资者进行沟通和交流。公司将努力做好经营业务，加强经营管理，提升经营业绩,争取给予投资者特别是中小投资者更好的回报。谢谢！"
11,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,以省为单位，派驻销售人员，负责项目信息跟踪、合同签订、执行跟踪、资金回笼等工作。
12,如果公司进行定增，那大股东及高管们会考虑参与、进行增持吗？,公司本次非公开发行大股东及高管不参与认购，谢谢！
13,公司在2017年有哪些经营目标？,请查阅公司2016年度报告中公司未来发展的展望内容，谢谢！
14,请问公司以后每年会用什么形式回馈股东？,公司上市以来一直按照相关规定以现金分红、转送股本等方式来回馈股东。谢谢！
15,贵公司是否会考虑实施股票期权等规范股权激励方式，惠及更多员工？,目前暂无相关计划，谢谢！
16,请问小型燃气轮机未来在国内市场空间有多大，公司计划占有多大份额？,"据预测，到2020年，我国冷热电三联供总装机容量有望达到50,000MW，如果按照每千瓦3,000元计算，这个市场容量为1,500亿元。谢谢关注。
"
17,贵司目前有哪些销售渠道？是否存在大客户依赖？,由于公司产品、业务开展专业性较强，目前以公司自建的销售网络为主，由于公司产品应用领域非常广泛，不存在客户依赖，谢谢！
18,近几年的固定资产，技术改造的投资效果如何，是否达到了预期的目标，不考虑市场因素，简单考虑毛利情况是否合理？,答：公司固定资产投资及技术改造均按照项目可行性分析及项目管理相关制度流程严格实施，公司近年经营业绩保持稳定，毛利情况也保持在合理水平，取得了比较符合预期的投资效果。
19,公司领导怎么看现在公司的股价，对我们小散有什么忠告？谢谢,感谢股东对公司的关注和支持，公司将在做大做强的同时，最大的回报投资者，谢谢！
20,公司有没有哪些项目创新模式？,公司将积极探索包括但不局限于EMC、EPC、PPP等多种业务模式，以推进各项业务的发展，谢谢！
21,公司是否在考虑开拓新的领域？取得初步进展没有？,目前公司正在开拓新能源、可再生能源等领域，公司生物质发电、余热发电等意向性项目不断增加。谢谢！
22,公司现在负债总额是多少？每年负债的利息是多少？谢谢。,感谢您的提问。截止2017年3月31日负债总额1808138436.65元.由于负债所含项目众多，详细情况请查阅公司过往的财务报告。
23,今年以来，原材料都迎来涨价潮，对公司会有什么影响？,"公司产品为以销定产订单式生产模式，原材料价格波动对毛利率有一定影响。公司一方面通过集中采购，获取有竞争力的价格，同时积极调整产品结构，创新工艺，培育新增长点等手段来减弱毛利率波动对经营业绩的影响，并使产品综合毛利率维持基本稳定的态势；同时，努力开拓新市场、新领域，提升毛利率。  
 谢谢！"
24,雄安新区的设立，对公司存在哪些机遇？,公司将会密切关注雄安新区的建设进展情况，积极寻求有利于公司发展的机遇。谢谢！
25,公司2017年一季度经营业绩如何？,公司一季度报告已于26日披露，请查阅，谢谢！
26,请问公司如何看待上市公司的并购和市值管理？,公司将根据经营需要进行相应的资本运作，谢谢！
27,公司每次投资项目的可行性报告是否有详细说明公告？,公司根据相关披露要求进行了公告，请及时关注。谢谢！
28,现在行业间的并购都比较频繁，你们今年有没有兼并收购计划？,目前暂无，谢谢！
29,您好！截至到2016年12月31日，“国家队”即中金、证金、汇金的持股比例有多大？,根据2016年12月30日股本结构表显示，国有法人持股4347641股，占公司股本比例0.83%。谢谢！
30,请问公司有无通过发行公司债券等形式进行募资的计划？有无设立并购基金收购标的的计划？,目前暂无，谢谢！
