,Question,Answer
0,您好，我想请问下公司的募投项目为什么进展的比较慢？19年1月份能达产吗？,您好！关于公司募集资金使用情况详见公司2018年3月31日在巨潮资讯网上发布的2017年度报告之“募集资金使用情况”相关内容，感谢您的关注！
1,请问，公司对自家的家电行业未来发展有什么发展目标吗，并介绍下对公司的军工行业的未来发展方向,您好！公司双主业的发展目标和方向详见公司2018年3月31日在巨潮资讯网上发布的2017年年度报告相关内容，感谢您的关注！
2,请问贵公司在卫星导航领域有什么技术优势？,您好！2016年，公司与清华大学联合设立了北京天银星际有限责任公司，清华大学以十余项专利技术入股，引入了以中国工程院院士尤政为技术带头人的技术团队。天银星际作为国内第一家商业运营的恒星敏感器生产厂商，依托清华大学的技术优势，目前已在国内商业卫星市场上占据竞争优势。感谢您的关注！
3,公司家电业务还有多大增长空间...今年家电业务利润增长15%有信心吗...请直接回答,您好！受2016年10月的新版冰箱能效国家标准政策实施及2017年下半年欧盟开始采用新版家用电器能效标识等影响以及变频技术广受市场追捧、节能节材趋势显著等利好因素的驱动，公司主营的迷你型PTC 起动器和变频控制器等作为高端节能冰箱及变频冰箱的核心部件，市场需求大规模攀升，公司产品逐渐呈现结构性变化，相信相关产品的市占率有望进一步提高。对于利润增长情况请各位投资者关注我公司在巨潮资讯网上发布的定期报告及业绩预告中相关内容。感谢您对本公司的关心与支持！谢谢！
4,公司冰箱变频控制器在国内市场占有率是多少？具有哪些竞争优势？,"您好！公司生产销售的变频控制器主要用于新型节能变频冰箱，受新版冰箱能效国家标准政策实施以及2017年下半年欧盟开始采用新版家用电器能效标识等影响，变频控制器作为高端节能冰箱及变频冰箱的核心部件，市场需求大规模攀升。2017年度全国变频冰箱的销售量为1,270.60万台，公司冰箱变频控制器的销售量为221.03万只，占比为17.40%。感谢您的关注！"
5,"请问:公司本部占地多少?是公司自有购买的还是租用的,其中:自有购买的土地是多少平方?",您好！公司本部目前占地149526.7平方米，全部为自购土地。感谢您的关注！
6,公司白电类产品目前毛利率多少？主要受哪些因素影响？,您好！2017年度公司白电类产品的毛利率为33.52%，较2016年稍有下降，主要受不锈钢、铜、白银、镍等大宗原材料及其材料制品的价格上涨等因素影响所致。感谢您的关注！
7,变频控制器产线智能化改造何时完成？,您好！变频控制器生产线尚在改造中，目前已完成三条流水线改造工作，后续三条流水线的改造工作正在积极进行中，感谢您的关注！
8,这是去年你的答复:公司未来发展目标是：第五、加大智能机器人、智能家电零部件的研发投入，实现产业化。请问:这一条今年的方向如何?,您好！公司每年都在逐步加大研发投入，努力尽快实现产业化，感谢您的关注！
9,今年军工业务收入增速预计将达到多少？,您好！相关内容以公司在巨潮资讯网上发布的信息为准，感谢您的关注！
10,公司是否有进入冷链物流或者其他业务的打算？,您好！请关注公司在巨潮资讯网上发布的相关公告，感谢您的关注！
11,您怎么看待来自家电业务下游需求对公司经营发展的影响？,您好！公司是拥有自主知识产权的冰箱压缩机零部件提供商，主要产品是冰箱压缩机起动器、热保护器、吸气消音器、变频控制器等，主要应用于冰箱、冷柜的制冷压缩机上，因此与下游压缩机产业的发展具有很强的联动性。2017年，国内外宏观经济的疲软导致消费需求不足，压缩机行业的市场需求及周期性波动受宏观经济波动的影响较大，若未来压缩机行业的发展出现较大幅度的波动，将对本公司的家电业务总体效益产生影响。感谢您的关注！
12,利好冰箱压缩机零配件业务需求的因素主要有哪些？,您好！国内白电市场步入以更新换代需求为主导的发展阶段，为适应家电行业技术的发展趋势，体现高效、节能、环保，公司不断优化产品结构，提升节能节材型压缩机零配件以及变频控制器的生产和销售，提高盈利能力强的产品销售占比。冰箱能效标准的提高刺激了市场对节能冰箱的持续需求，促使了公司主营的迷你型PTC起动器和变频控制器等节能型产品增长迅速，感谢您的关注！
13,请问工大雷信2017年是否盈利，是否并入天银的年报中，及能否对2018年工大雷信业绩的预测下？,"您好！2017年12月20日，工大雷信完成工商变更手续，本公司取得其40%股权，工大雷信成为本公司参股公司，公司自2018年1月1日起，开始确认对其投资收益。2017年度工大雷信没有盈利，详细情况见公司在巨潮资讯网上已披露的2017年年度审计报告附注。预计2019年工大雷信开始初步贡献利润。感谢您的关注！
"
