,Question,Answer
0,讯飞开放平台持续的在做数据获取和数据资产的建立，但是数据变现场景往往是很难找的，有时候跟打造爆品的可遇不可求的逻辑相像，请问在未来大数据应用和变现商业模式上有怎么样的考虑？,讯飞在大数据核心技术研究方面业界领先，去年成立了大数据研究院，有大量的源头核心技术研究。开放平台是公司战略发展的重要保障，能够间接带动公司其他业务增长，基于讯飞开放平台的数据积累，一方面公司正在探索和突破大数据广告。基于互联网的DSP广告平台，未来的核心竞争力是能不能像用户提供更精准的广告。同时我们还在探索大数据在智慧城市等行业领域的落地应用。
1,二、讯飞已经是一个优秀的公司，但要想成为巨头，广告营收和AIUI软硬件营收，必须有一个爆发性增长方可。毕竟教育BG和智慧城市BG营收的天花板是显而易见的，一个项目一个项目的去招投标也很耗费人力和时间，合同额也有限。请问刘总，人对机器最好的展现方式是语言，机器对人最好的展现方式是屏幕，讯飞必须要靠声音的交互才能做广告吗？这两块预计需要多长时间可以爆发？,科大讯飞基于大数据的广告平台已经开始初步形成规模收入，具体信息详见我们年报中的经营分析部分。
2,“刘董事长：您好，我们是一家机构投资者，我们关注到很多机构投资者对于公司日益增长的用户数、日活用户数如何变现的问题，存在巨大疑虑。多数投资者认为公司在输入法以及人工智能等方面的技术储备很难变现，免费使用的语音输入法无法变现，教育领域的应用也没看到变现途径、其他领域以及人工智能还处于漫长的开发阶段，落地都存在问题更不要说变现。我们的问题是，您认为公司目前的业务和技术，盈利的点和变现的方式是什么？变现的途径是什么？财务数据方面已经看到的变现的途径在哪里？公司还将采取什么举措提升公司技术和客户的变现能力？何时能够迎来技术到利润的拐点？请尽可能详细回答这一问题，消除投资者顾虑。谢谢。”,"科大讯飞通过就是AI行业的方式实现人工智能多年落地和变现。教育行业是人工智能落地的第一个突破点，下面以教育行业为例说明讯飞的AI战略：全国包含北京、上海、广东等已开展中高考英语听说考试的10余省市已正式使用科大讯飞口语评测技术，累计考生数突破1700万。普通话考试机测人数达550万人次，累计机测人数2600万。在大学英语四级考试中实现智能评分正式应用，并完成了安徽、江苏、广东、湖南等省市中高考作文的智能评分应用试点，效果良好并达成下一步应用计划，为2017年的市场拓展打下了良好的基础；
科大讯飞“智学网”是顺应上述政策提前布局的个性化教与学平台，数据采集能力涵盖作业、随堂测验和各级考试场景，2016年智学网在全国的应用广度和深度进一步提升：目前已在全国32个省级行政区超过10000所学校使用，受益师生超过1500万人，在全国超过半数“百强”名校应用，已发展成为中国智能化程度最高、产品体系最全、应用效果最显著的教育大数据采集与分析及个性化教与学平台，2017年计划在已有应用成果基础上进一步探索基于人工智能的个性化学习辅导服务的商业化运营；
科大讯飞面向课堂场景的新一代智慧课堂产品，依托大数据人工智能，改变了传统课堂的教学流程和方法，将教学进程由“先教后学”向“先学后教”和“以学定教”转变。在实际教学实践中，智慧课堂已经在实现课前课中课后的个性化教学、提升课堂教学效率方面取得了显著成果，并于16年8月份启动渠道建设的“1520”战役。目前全国已经有上千所学校（包括22家百强校）实现了智慧课堂产品的常态化应用，2017年智慧课堂产品有望成为教育行业收入和毛利的重要增长点。"
3,请问讯飞的语音识别和BAT相比的优势在哪里？谢谢！,"讯飞语音在识别准确率上有显著优势，尤其是方言、口音、噪音和远场环境下的识别率。目前业界只有讯飞输入法可以提供十九种方言的选择。过去几年在奔驰宝马大众的全球语音评测中，如在宝马的车载噪音环境下的中文语音识别对比测试，科大讯飞不仅全球第一，而且超过第二名十几个百分点。同时针对人与人之间自由交谈、会议演讲等场景，语音实时转写通用正确率，讯飞是业界唯一能够在实际应用场景中达到实用门槛的中文语音转写。2016年9月，首次参加由Google承办的第四届CHiME Challenge国际多通道语音分离和识别大赛就获取全部三项赛事的第一名，充分证明讯飞的语音识别以及麦克风阵列处理技术处于国际顶尖水平。
"
4,刘总您好，讯飞也出了电视助手，但感觉宣传的力度不够，而且京东上也没有卖（觉得讯飞和京东的合作关系应该不错，毕竟dingdong就是和京东合作开发的）。我听王煜全老师说，电视端的入口未来极具潜力的（反而是智能音箱倒不见得会有预期的效果），比如亚马逊的语音遥控器可能才是关键布局。请问刘总这方面有布局么？,您好，讯飞电视助手的重要价值还在于能够为电视、有线、机顶盒厂商等提供一体化解决方案。公司电视语点解决方案已在TCL、康佳、长虹、创维、海信、海尔等厂商数百个型号中预装；并与歌华有线、广东广电、南京广电、安徽广电、中国网络电视台、同洲、迈乐、精伦等电视行业全产业链建立广泛合作，在三大运营商的IPTV中也都运用了讯飞的电视语点一体化解决方案，谢谢。
5,AI+教育方面，公司是否有能够进入家庭的产品。如家长用的，学生用的？,科大讯飞“智学网”是顺应上述政策提前布局的个性化教与学平台，数据采集能力涵盖作业、随堂测验和各级考试场景，2016年智学网在全国的应用广度和深度进一步提升：目前已在全国32个省级行政区超过10000所学校使用，受益师生超过1500万人，在全国超过半数“百强”名校应用，已发展成为中国智能化程度最高、产品体系最全、应用效果最显著的教育大数据采集与分析及个性化教与学平台，2017年计划在已有应用成果基础上进一步探索商业化运营，包括面向家长和学生的个性化服务。谢谢！
6,公司在智慧医疗领域的布局，影像识别和全科诊断机器人数据除了万方数据，合作的意愿如北大协和等会向公司开放临床数据吗？,科大讯飞在医疗领域的业务正有序推进，和医院的合作是其中重要的环节，具体信息请关注讯飞的官网和官微消息发布，谢谢。
7,给刘叔叔点个赞，你看前几年，没有公司跟风改名，做主业还是做主业，改名字股价飞天早就结束了，作为安徽首家上市的公司，你们在这方面的优势是什么？,您好，科大讯飞在核心技术、市场份额、市场资源、支撑服务、企业规模、公司资质、品牌形象、解决方案、专业人才等各方面均具有显著优势，公司将持续巩固智能语音及人工智能领域的技术引领者地位。
8,刘总，其实我刚才所说的智能化应用有的在现阶段因该已经可以做到了，比如发生重大事件的时候，助手可以在云端把信息推送给手机所在地是事件发生地的使用者。又比如助手可以在云端不断的分拣优惠信息，然后推送给爱好相同的客户。真希望能早日用到能更好解放我们时间的工具，谢谢,感谢您的建议，我们会继续努力！
9,请问雷军说秘密研发两年的人工智能产品是否和和科大讯飞合作的语音音箱？,"您好！
不清楚雷总的产品，可能是秘密吧，要不然你就不会问我们了。
谢谢1"
