,Question,Answer
0,公司总共有多少项发明和实用新型的专利了,截止到2017年12月31日，公司共计申请了6项发明专利、217项实用新型专利。
1,公司通信方面的连接器收入占公司整体多少比例？,数据及通讯连接器是公司的主要产品，占60%左右，谢谢！
2,"公司2018年研发费用比上年预计会增加多少,会继续对今年的业绩造成影响吗，2017年汽车连接器和光连接器的销售是多少，2018年预计会有多少增长率",公司上市后，随着产业布局的展开，以及高端连接器的深度研发，研发费用会有较大的增长，对业绩也会有相应的影响；汽车和光连接器进展顺利，符合预期。
3,富士康和小米上市对公司影响有多大，公司和小米合作占比是多少？,富士康和小米是公司客户，我公司并不持有对方权益，因此其上市对公司没有直接影响。对小米的销售收入占公司营收比例为3%左右。谢谢。
4,公司今年的业绩预计会如何？主要的业绩驱动会在哪？谢谢！,公司业绩预计详见公告，随着通讯行业的升级，会给公司发展带来良好的机会。
5,公司的结算模式分为VMI模式和非VMI模式，能不能通俗介绍下这两种模式不同,"VMI销售模式下，公司按照与客户签署的VMI协议或作业规范条款，依据客户提供的需求预测、VMI库存量及客户领用情况，在指定时间，将指定数量的指定货物，送到客户指定的VMI库维持议定的安全库存量，公司将库存商品转为发出商品处理，当月客户根据生产情况领用产品上线后，公司在月末或次月初与客户对账，确认客户当月上线数量、金额及VMI仓库库存，并根据客户上线数量及金额确认当月收入，同时将未上线的VMI仓库库存作为发出商品余额。
非VMI销售模式下，针对内销情况：公司产品当月销售出库后，运输发货至客户，客户对货物进行验货并签收，月末或次月双方进行对账，公司根据确认无误的对账单开具发票，确认为当月销售收入；针对外销情况：公司出口业务主要采用FOB结算模式，产品出库并办理报关出口手续后确认销售收入的实现。"
6,区块链也是技术发展趋势，可用于多个行业，公司是否有涉及和研究？,暂无，谢谢。
7,公司对富士康的销售收入占公司营收的2-3%左右，属实吗？,属实，谢谢。
8,公司主营的通讯连接器是否进入苹果产业链？,暂未。谢谢关注！
9,请问，人工智能国家政策力挺，公司是否有切入和规划？,公司致力于成为具有国际竞争力的连接器制造商，公司有自己既定的战略目标，稳健经营。目前没有上述计划。谢谢关注。
10,现在市场都在关注芯片市场，公司有没有意愿发展这方面业务？,公司致力于成为具有国际竞争力的连接器制造商，公司有自己既定的战略目标，稳健经营。目前没有上述计划。谢谢关注。
11,公司在雄安新区有相关业务吗？,暂无。谢谢关注。
12,去产能去库存对公司的经营产生了哪些影响？面对影响2017年公司的经营方针有没有不同,公司以销定产，维持合理的库存便于正常生产经营，谢谢！
13,公司目前已经同华为、中兴、小米、富士康等大客户建立了合作，请问接下来公司有尝试再拿下别的客户不,公司一直致力与开发稳定、优质的客户。谢谢关注！
14,"公司有没有5G,6G技术方面的研究？",公司紧密跟随技术进步和客户的需求，作出相应的研发策略。作为通讯行业未来发展方向的5G和6G，公司自然不会忽视。目前公司的研发技术中，有相应的技术研究和储备。
15,公司是否考虑收购芯片集成电路人工智能优质资产？,公司致力于成为具有国际竞争力的连接器制造商，公司有自己既定的战略目标，稳健经营。目前没有上述计划。谢谢关注。
16,为了提高工作效率，2018年公司会有哪些措施,公司以客户为中心，致力于为客户提供高效优质的产品和服务。公司经过多年的发展和积累，集聚了大量的专业技术人才和技术工人。未来公司将通过加强培训和加强研发，继续提升员工的专业化水平和技能，辅以相关制度优化和组织结构优化，从而进一步提升工作效率。
17,公司的哪些产品用于出口？主要出口哪些国家,公司生产的通讯连接器、消费电子连接器、汽车连接器等产品都有出口。主要出口到美国、日本、意大利等二十几个国家。谢谢您的关注！
18,美国对中国贸易战对公司影响有多大，美国在公司收入中占比多少？,美国客户在公司营业收入的比例不到2%，目前来看中美贸易摩擦对公司整体影响较小。
19,公司使用募集资金购买理财产品使得流动资产大幅增长，请问公司购买的是什么理财产品，2018年还有继续购买吗,公司购买的理财产品均为低风险的银行理财产品，详细内容详见巨潮资讯网相关公告。2018年将视募投项目具体进展情况及公司经营的具体情况而定。谢谢关注！
20,看到你们说，中兴是你们的合作伙伴，那这次中兴的事件，会对公司有影响吗？,中兴占公司的收入约百分之三，从业绩来说，影响不大，但中兴对公司来说，是一家非常有合作价值的公司，谢谢。
21,公司如何把关产品质量，在产品质量管理上公司有哪些成效显著的方法,公司从开发设计质量、采购质量、生产质量、过程和见识和测量、不合格产品控制程序等方面严格把关产品质量，并建立了较为完善的质量管理体系，并针对每一生产工序严格按照质量控制流程执行。
22,公司年报未提及2018年经营目标，请问贵公司是否有此项安排，如有，具体数据如何？贵公司如何克服中兴被制事件带来的经落影响,公司将努力经营提升公司核心竞争力，致力于为股东创造价值最大化。中兴公司收入占公司整体营业收入较小，不到3%。目前来看对公司的利润影响不大。谢谢关注。
23,公司的核心竞争力是什么？2017年有没有发生什么变化,"核心竞争力：
1、长期合作的优质客户以及稳固持续的客户合作关系
2、先进的行业技术和高效的研发体系
3、卓越的综合管理能力和创新的管理系统
2017年核心竞争力无显著变化。"
24,公司在美国设立了全资子公司，在海外市场的开发上取得了哪些成效,美国子公司在去年末刚刚设立，目前处于前期客户开发过程中，公司将加强北美市场的客户开拓，提升海外市场份额。
25,请问华为是公司的第一大客户吗？主要产品合作领域有哪些？,华为是公司的第一大客户，合作领域既包含了传统的通讯连接器，也包含了高速通讯连接器和部分消费电子连接器。谢谢关注。
26,您好，请问公司未来的战略规划是怎样的？,公司致力于与全球大型通讯电子产品及设备制造企业（如华为、中兴等）构建紧密的业务合作关系，进入其全球供应链并成为重要一环，逐步发展成为具有国际竞争力的专业通讯连接器及其组件制造商。
