,Question,Answer
0,公司用的材料环保吗？在环保方面有什么措施？,铅是一种危险的污染物，过高的铅摄入量，可损害神经系统和大脑发育，对怀孕妇女、婴儿和儿童尤其危险。长期使用铅含量较高的铜制水暖器材，会使铅等重金属元素随饮用水等流体介质在人体内累积。美国已率先启动水暖器材领域的强制无铅化。公司敏锐地把握了行业发展的动向，紧跟水暖产品无铅化趋势，从2008年即开始研究无铅水暖器材产品。目前，公司是国内少数掌握无铅铜产品加工与制造技术的水暖器材制造厂家之一，已实现无铅铜阀门、管件产品的批量生产。公司将继续重点发展各类无铅环保产品。感谢您的关注。
1,公司走OEM，怎么提高利润率呢？,"1、公司将通过改进生产方法和管理手段，努力提高生产效率，进一步降低损耗和制造成本。
2、公司将严格控制各项费用支出，降低管理成本。
3、密切关注原材料铜价和汇率变化，积极采取各种措施，减少和避免对公司业绩的负面影响。
谢谢"
2,贵公司产品是不是过于单一了？贵公司与同行业企业比有何优势和劣势？,"公司目前主要产品为黄铜类阀门、管件，涉及130多个系列，1000多款品种，产品线较为丰富，基本能够满足目前大客户订单采购需求。公司将不断致力于新品开发和技术转化，逐步增加高附加值产品比例，丰富产品种类，提升产品质量，为客户提供整体化、一站式的产品和服务。提高产品市场占有率。
公司经过多年的经营和发展，在产品开发、技术突破、质量检测等方面具备一定的竞争优势，同时，公司凭借过硬的产品质量、快捷的订单反应速度、及时的交货周期、良好的售后服务等优势与全球著名的水暖器材制造、销售商建立了稳定的合作关系。公司拥有的高端客户资源是公司可持续发展和产品维持较高毛利水平的坚实保障。使公司在众多同质化的阀门制造企业中始终保持较好的竞争优势。
原材料价格和汇率的剧烈波动给公司经营带来一定风险。公司将密切关注市场变化，积极采取各种措施，以减少由此给公司带来的风险和损失。
感谢关注！"
3,公司的无铅环保类产品，主要客户群体是？,"目前公司无铅类产品的主要市场为美国市场。随着人们生活水平的提高，个人健康意识的不断增强，客户群体范围将不断扩大，对无铅产品的需求将逐步增加。
感谢关注！"
4,公司在产品工艺上，有没有排他性保护措施？,"公司管理部门、技术部门严格按照公司技术档案管理相关规定流转和传播公司在特殊工艺、特殊材料使用、专有技术等方面的技术秘密、技术信息资料，维护公司和股东利益。
公司拥有2项发行专利和26项实用新型专利，公司特殊工艺、技术受国家知识产权保护。
感谢关注！
"
5,贸易政策因素，对公司产品的出口影响大吗？,"目前，根据公司与所有美国客户的沟通了解，公司所销售的全部产品都不属于此次贸易关系影响范围内产品。公司将密切关注中美贸易政策变化，积极采取各种措施，避免和减少公司利益受损。维护公司及全体股东利益。
谢谢"
6,今年有没有扩大产能的计划？,"随着募集资金项目和内部投资项目的逐步开展，公司产能将进一步扩大。
谢谢"
7,在海外市场的竞争力怎样？,"永和经过十几年经营，积累了丰富的生产制造经验和高端客户资源，是SF、WATTS、ZURNHONEYWELL、APOLLO HOME DEPO等国际著名水暖制造（销售）巨头的全球采购重要供应商。在行业内和市场都具有较强竞争力。
谢谢"
8,公司今年有何发展计划？,"主要为：
1、市场开拓计划
2、新品开发计划
3、大客户服务计划
等等
谢谢"
9,美国子公司是不是仅用于销售和服务？,"美国子公司除为公司美国大客户提供较好的售前、售后服务外，还将致力于公司南美市场开拓和业务的开展。
谢谢"
10,历年来公司的研发投入占营收比是多少？未来在这方面是否会加大投入？,研发投入占全部收入的比重约3%左右，公司将继续加大研发投入，提升自主创新能力，感谢您的关注！
11,最近股价是怎么回事？你们有做市值管理吗？,"公司将进一步加强经营管理，积极开拓市场，实施精益改善计划，控制和降低生产成本，分析资源价格趋势与主要原材料供应商开展战略合作，利用银行远期结售汇业务减少汇率下跌对公司毛利水平影响，以良好的经营业绩回报全体股东。
提请广大股东关注股市风险。
感谢您的关注！"
12,公司美国的客户多吗？占多少？,美国市场大约占公司销售的40%左右。谢谢
13,未来盈利增长点在哪里？,"1、欧美市场客户需求挖掘，争取更多市场份额；
2、逐步实施新兴市场开拓计划；
3、丰富产品线，加快新品开发转化力度，进一步满足客户需求，扩大销售规模。
感谢投资者对本公司的关注。谢谢！"
14,如何应对成本上升？,公司已建立并执行《全面预算管理制度》，以加强对成本费用控制。感谢您的关注！
15,公司如何控制成本？,公司已建立并执行《全面预算管理制度》，以加强对成本费用控制。感谢您的关注！
16,汇率对公司的影响大吗？,公司出口业务结算货币主要为美元，2017年美元兑人民币汇率下跌6%，对公司利润造成了一定的影响。为了降低汇率波动对利润的影响，以保持稳定的生产经营利润，公司已制定《外汇套期保值业务管理制度》，对预计美元收款开展远期结售汇业务。感谢您的关注！
17,公司美国公司的设立目前进度如何？,"目前公司美国全资子公司永和国际尚处于人员召募和团队组建中，尚未正式开展业务。
感谢您的关注！"
18,有没有发展国内市场的想法？,"公司产品主要为OEM、ODM出口。
公司同时密切关注中国城市化、新型城镇化建设的不断推进。我国城市化水平的提高及住宅产业的发展将为国内水暖器材行业提供广阔的市场空间。 国内市场开拓是公司战略发展不可放弃目标之一。但截止目前公司尚未有开拓国内市场的具体实施计划。
感谢您的关注！"
19,公司有增持计划吗？,"目前公司未收到过大股东或任何相关方关于增持公司股票的计划。
感谢您的关注！"
