,Question,Answer
0,请问贵公司3月中旬的股东人数？,您好，截至3月15日，我公司股东人数为10204
1,公司2018年是否有重大资产重组或并购等计划？,非常感谢你的关注，这个问题很敏感，目前无法回答你的问题，很抱歉。如有并购计划，公司也会按照相关规定履行信息披露。谢谢。
2,公司内控体系建设情况如何？,您好，公司现有的法人治理结构完善，内部控制体系健全，能有效防范各类经营风险，不存在重大内控缺陷，谢谢。
3,公司业绩保持增产的原因有哪些？,您好，2017年无线通信应用继续向细化领域延伸，射频同轴电缆的市场需求旺盛，公司积极把握市场机遇，加大人才培养力度，提升技术研发水平，加快募投项目的建设进度，诚信经营，规范运作，实现了营业收入的持续增长。一方面，公司积极推进募集资金项目建设，购置项目设备，加快生产线调试进度，以实现产能的扩充，满足产品生产要求；另一方面，公司持续进行生产设备的智能化以及管理系统信息化的提升和改造，对现有生产设备挖潜增效，实现生产制程优化，提高产线利用率，降低生产制造成本，进一步增强主营业务竞争能力。
4,公司同轴电缆产品部分用于苹果终端，该产品使用量预计有多少？,非常感谢你的关注，公司生产的射频同轴电缆客户以中大型电子设备生产商为主，而客户所服务的终端电子产品包括苹果（APPLE），苹果公司是公司的终端客户，公司产品仅有一小部分交给苹果公司指定的厂商，公司未能对苹果公司产品相关数据进行统计，很抱歉不能直接回答你的问题，谢谢。
5,公司获得600万元政府补助，请问这部分资金的主要用途有哪些？,您好，公司承担的《面向航空航天等国防装备用高端同轴电缆的研发及产业化》项目通过了省科技成果转化专项资金管理协调小组审定，项目实施期为 2017年4月—2020年3月，公司将获得省科技成果转化专项资金总计600 万元。谢谢。
6,请问公司是否准备进行区块链业务的研究或涉足该领域？,您好，公司产品广泛应用于手机、电脑等智能终端产品，区块链业务的发展对公司产品的应用拓展有积极的推动作用，谢谢。
7,公司如何看到行业发展前景,您好，国内射频同轴电缆行业相对起步较晚，整体技术水平相对较低。但随着我国信息产业、航空航天及国防工业的快速发展，射频同轴电缆行业将有广阔的发展前景，企业技术实力也在快速提高，全球射频同轴电缆市场随着下游产品的需求增长及更新换代得到了迅猛发展。
8,公司产品是否进入航空航天或者军工领域？,您好，公司射频同轴电缆应用于军工、雷达、导弹、军工测量船等军用硬件或系统的信号传输组件等。
9,公司未来还会不会推出员工持股计划？,"谢谢你的关注，鉴于对公司未来发展的信心，公司于2017年实施了员工持股计划，未来如有再次推出计划，将按证监会和交易所信息披露要求，及时进行披露，谢谢。
"
10,公司取得工业用地使用权，这对公司在生产成本上带来哪些利好？,"感谢你的关注，公司取得土地使用权后,可以满足公司未来发展战略的需求,为公司进一步扩大产能提供保障，有利于进一步发挥公司的综合优势，适应公司的长远发展。谢谢。"
