,Question,Answer
0,贵司今年打算如何开拓华东以外的市场？,"尊敬的投资者，感谢您对公司的关注。
公司目前已拥有华东、华南、华西、华北、华中、西北、新疆、山东八大区域运营中心，业务遍布全国。未来公司将立足“生态环境和文化旅游”两大主业，大力发展水务水环境治理、生态环境修复、文旅运营等业务板块，与城乡共赢共成长，逐渐打造城市建设与美丽乡村振兴建设的产业链格局，实现城乡服务运营商的定位。"
1,请问岭南股份在华东的市场份额还有哪些提升空间？,"尊敬的投资者，感谢您对公司的关注。
华东区域系公司八大区域运营中心之一，业务拓展势头良好，2018年新中标金额约24亿的长丰北城地区绿化提升“511”及县城绿化提升PPP项目，单体项目金额占公司2017年营业收入占比较大。未来，公司亦将大力推进华东及各大区域运营中心的业务拓展，实现公司2018年度经营目标。"
2,秋总您好，请问一下公司今年的现金流情况会否得到改善？,"尊敬的投资者，感谢您对公司的关注。
感谢您的建议，公司将全面提升利润质量。"
3,尹总您好，我想问一下，今后国家在PPP这块的政策对公司影响如何，目前公司入库情况如何？,"尊敬的投资者，感谢您对公司的关注。
此次PPP库清查将更有益于规范、专业的公司，对公司影响有限。公司2017年上半年拿到的PPP项目已基本入库。未入库的PPP项目，公司会在中标后再帮助项目入库。同时，公司还采取回款更好的EPC模式，双模式奠定公司生态环境业务发展基础。
"
4,并购新港永豪以后的发展规划是什么？,"尊敬的投资者，感谢您对公司的关注。
公司将结合新港永豪的平台优势，充分运用水生态治理修复、湿地生态修复的研究和技术，发挥公司资源整合优势，借助国家基建投资政策和PPP政策的大力推进，迅速做大做强生态园林、水生态治理、城市修补、海绵城市等大生态产业链。经过技术积累、资源整合和管理提升，公司采用内生发展和外延扩张相结合，全面完善“大生态”产业链，提升公司核心竞争力，助力公司PPP业务的承揽实力，实现公司高速发展。
"
5,请问下尹总，财政部和国资委对PPP行业进行清查整顿，以及PPP行业公司现金流都不好，这两个原因导致了目前PPP板块的公司在两市的业绩增长/估值属于最低水平。那么这两点，到底会对PPP行业长期发展造成怎样的不利影响？谢谢尹总。,"尊敬的投资者，感谢您对公司的关注。
此次PPP库清查将更有益于规范、专业的公司。岭南股份专业能力及规范运作将会在众多企业中脱颖而出，助力公司PPP项目拿单。同时，公司还采取回款更好的EPC模式，双模式奠定公司生态环境业务发展基础。"
6,请问尹董，公司的远景目标是千亿岭南，这千亿是指营收呢还是股价市值？公司规划几年内达到这个目标？,"尊敬的投资者，感谢您对公司的关注。
上市公司并未提出上述目标及承诺，公司未来将持续做好主营业务，更好的回报广大股东。"
7,尹总您好，经过3月底的清库之后，后续入库的要求是否会更严格？公司后续入库数量是否会受影响？,"尊敬的投资者，感谢您对公司的关注。
此次清库对公司影响有限。清库后将更有益于规范、专业的公司，岭南股份的专业能力及规范运作将会在众多企业中脱颖而出，助力公司PPP项目拿单。同时，公司还采取回款更好的EPC模式，双模式奠定公司生态环境业务发展基础。
"
8,尹总，您好！请问一下，比如江门市潭江河流治理工程 PPP 项目，中标总价8.44亿，建设期2年，运营期12年。类似于这样的PPP工程，建设和运营的收入分别占到总额的百分比大概是多少？在建设期当中，是根据什么样的节点或者目标来确认收入的？而在年限非常长的运营期，公司是准备自己承担运营还是将这个业务进行外包?,"尊敬的投资者，感谢您对公司的关注。
江门市潭江河流治理工程 PPP 项目收入以建设收入为主，运营收入占比较少。PPP项目建设阶段，公司作为PPP项目的施工单位，为PPP项目提供建造服务。在此期间，公司对于所提供的建造服务按照《企业会计准则第15号——建造合同》确认相关的收入和费用，未来项目具体内容及实施以合同条款为准。"
9,2018年业绩是否能保持较高增速?,"尊敬的投资者，感谢您对公司的关注。
公司预计2018年实现收入95.86亿元，同比增长100.60%，实现净利润9.84亿元，同比增长90.09%，公司将积极推动各经营指标的落地。"
