,Question,Answer
0,去年公司经营遇到的最大困难是什么?今年有望改善吗？,面对去年园林板块经济形势不佳的情况，公司已搭建出“生态景观＋绿色环保＋智慧民生”三大业务板块的企业平台，有效整合平台内的各项资源相互协同，实现共赢。谢谢
1,你认为公司业绩增长的主要优势或障碍在哪里？,公司目前已搭建出“生态景观＋绿色环保＋智慧民生”三大业务板块的企业平台，有效整合平台内的各项资源相互协同，实现共赢。因此，日渐完善的企业平台是公司在行业内一个越发重要的竞争优势。
2,公司是否会进军新的细分市场和领域，以及扩大市场占有率？如果会，请问新的领域现在占公司营业收入比重是多少？未来打算提升到多少？多长时间能实现？,2016年公司开始进入互联网数据服务领域，拟发行股份并支付现金购买博睿赛思100%股权，拟以现金支付形式购买宝盛科技34%股权，未来互联网数据服务类业务将逐步扩张。
3,请问公司是品牌为先还是品质为先？谢谢！,"历经二十多年的积累，公司逐渐树立了“优质、精工、有艺术品位”的普邦品牌形象；上市几年来，资本平台将普邦上下勤恳务实的企业文化传递到社会上，随着企业平台业务的日渐丰富，使公司的品牌形象得到了更进一步的提升。在维护公司良好品牌形象的同时，提高产品品质，品质是品牌的保证，两者缺一不可，品牌和品质同样重要。
谢谢！"
4,能不介绍一下公司现在各大区域的销售和占有率等基本情况?,"2016年华南地区营业收入1,327,718,297.45元，占比48.84%，华东地区营业收入583,275,916.41元，占比21.46%。详细可查看公司2016年年报。谢谢。"
5,做为高管你对公司的股价有何看法？股价的上扬能体现上市公司的潜质和气魄！希望管理层关心一下自己公司的股价！以提振二级市场的股东对公司的信心！！！谢谢,谢谢您的宝贵意见。
6,公司今年有没有新产品和新业务拓展？对城镇一体化带来大发展机遇，公司有没有具体的发展计划？,"继2015年公司收购深蓝环保100%的股权正式进军环保行业后，报告期内公司开始进入互联网数据服务领域，拟发行股份并支付现金购买博睿赛思100%股权，截止公告之日已完成40%的股权收购；另，公司拟以现金支付形式购买宝盛科技34%股权。此外，公司也通过小额贷款（即普融小贷）、供应链金融平台（即普邦金控）等金融手段，为供应商解决部分资金周转问题，同时满足供应商的现金需求和投资人的理财需求。今年公司将继续有效整合“生态景观＋绿色环保＋智慧民生”三大业务板块的企业平台，使各项资源相互协同，实现共赢。公司管理层会抓住任何发展机遇，发展壮大公司，给各位投资者带来更多收益。
谢谢！"
7,请问，你们的分红有什么标准没有？,公司于《未来三年（2014-2016年）分红回报规划》中承诺，公司每年度以现金方式分配的利润不少于当年实现的可分配利润的10%，且任意三个连续会计年度内，公司以现金方式累计分配的利润不少于该三年实现的年均可分配利润的30%。谢谢。
8,去年监管层要求现金分红，各交易所也发布了现金分红指引，公司怎么看，有这个打算吗？,"公司2016年度的利润分配预案以2016年12月31日公司总股本1,711,485,168股为基数，每10股派发现金红利0.07元（含税），共分配现金股利11,980,396.18元。谢谢。"
9,去年底公司其他流动资产较年初变化情况，原因是什么？,"公司其他流动资产较年初有一定幅度的增加，主要是年底预提了应交的企业所得税。
谢谢！"
10,你好，请问贵司目前产品的销售趋势如何？今年的销售目标是多少？公司有没有一个具体可行的持续增长计划？,"公司目前各类业务稳步发展，经过二十余年的发展，公司在全国范围内共成立16个分公司，已形成园林景观设计、建筑设计、园林工程施工、园林养护和苗木种植五项主营业务。继2015年公司收购深蓝环保100%的股权正式进军环保行业后，报告期内公司开始进入互联网数据服务领域，至此，公司已搭建出“生态景观＋绿色环保＋智慧民生”三大业务板块的企业平台，有效整合平台内的各项资源相互协同，实现共赢。因此，日渐完善的企业平台是公司在行业内一个越发重要的竞争优势。
谢谢！"
11,公司生产经营的季节性如何?哪个季节是旺季?,冬季不适宜树木种植，相对来说属于淡季。谢谢。
12,董事长，您好。在国内环保企业一片大好情况下，公司出现业绩同比下滑。您认为最重要的原因是什么？今年有什么措施改善吗？同样是园林转型环保，为何东方园林，拿订单拿到手软。是不是公司的技术实力不被客户认可？,"您好！目前公司园林业务和环保业务齐头并进，主业并没有转型，环保类业务2016年业绩良好，较2015年增长103.36%。
谢谢！"
13,请问公司的企业文化是什么？请介绍公司的企业文化建设情况？,突出的设计能力、严格的工程质量体系、守合同重信用的客户服务理念是树立、维护和提升公司品牌的重要竞争手段，历经二十多年的积累，公司逐渐树立了“优质、精工、有艺术品位”的普邦品牌形象；上市几年来，资本平台将普邦上下勤恳务实的企业文化传递到社会上，随着企业平台业务的日渐丰富，使公司的品牌形象得到了更进一步的提升。从而吸引到更多优秀团队的加入，继续壮大普邦股份的企业平台。谢谢。
14,我是公司的一名小股东，请问我想现场参加股东大会，不知道应该怎么做？需要什么样的程序？,详细流程可查看公司股东大会通知中的相关流程。谢谢。
15,"公司的持续良性发展是投资者投资信心的有力保证,愿公司的发展能为投资者带来良好的回报!请问公司领导对今年有信心吗？",公司对几年的发展充满信心。谢谢投资者的关心！
16,随着公司规模的扩大，建议公司引入具有国际化快销品工作经历的高端人才。,谢谢您的意见！
17,请问公司公司的核心竞争力是什么？对产品质量是怎么进行控制的，从采购到生产到存储运输等，有专门的检测环节吗？谢谢！,"公司核心竞争力提现在：一是企业品牌优势，历经二十多年的积累，公司逐渐树立了“优质、精工、有艺术品位”的普邦品牌形象；二是平台资源优势，公司已搭建出“生态景观＋绿色环保＋智慧民生”三大业务板块的企业平台，有效整合平台内的各项资源相互协同，实现共赢；三是项目风险管控优势，公司的项目风险控制从客户选择开始，按照客户的信用程度制定相应的回款条款；项目过程中利用信息化管理技术掌握项目的财务进度及实际施工进度，及时发现问题并在过程中作相应调整，有效降低回款风险。四是信息化管理优势，公司信息化管理水平已从经营管理应用范畴向数据分析、风险警示、战略调整的方向发展，初步形成了业务系统、管理系统及数据系统三大模块，全面提升公司的现代化管理水平。
谢谢！"
18,今年一定加大广告宣传，提高销售额度。继续争取好成绩,谢谢您的宝贵意见。
19,除了在巨潮网上查看公司公告，还可以在哪里了解公司的日常经营情况？中小投资者有哪些渠道可以客观的了解和跟踪公司服务在行业内的差异性和优异性？,还可以关注我司的微信公众号“普邦股份”了解公司动态。谢谢。
20,周叔叔好，公司目前的业绩怎么样？,您好，公司业务目前一切正常。谢谢！
21,公司现有产品最近价格是否稳定，最近公司产品出货量怎样？上游的企业是否大量备货？,公司价格一直相对稳定。我司并非快销品行业。谢谢。
22,能否告知一下新年第一季度的情况怎么样?,届时请留意2017年一季度业绩公告。谢谢。
23,曾叔叔好 普邦园林目前的主营业务是什么？,你好。公司已搭建出“生态景观＋绿色环保＋智慧民生”三大业务板块的企业平台，有效整合平台内的各项资源相互协同，实现共赢。谢谢。
