,Question,Answer
0,请公司督促互动平台的回复效率和准确性，便于投资者了解公司。之前我问过几个问题，均不见回复。,你好，谢谢您的关注和建议，我们会不断改进，谢谢
1,请问公司今年是否有对外扩张的打算？在环渤海地区是否有意向？今年公司在市场开拓方面有什么计划？能否详细谈谈？谢谢,"你好,借助新区规划建设这里重大历史机遇,未来公司不排除种种可能.谢谢您的关注. "
2,公司一直说的有1350亩土地，其中800已经有证，剩下的700亩呢？是在办理还是怎么? 大致需要多久办好，会不会遇到什么障碍，这些地拿到手公司有何打算，会卖出部分吗？公司周边的地价在新区成立后大致什么价位 请简要介绍，谢谢。,"你好，我司有1350亩的规划用地指标，剩余未取得土地证的土地按照政府土地出让招牌挂的程序办理。公司土地使用严格按照《土地法》的规定。
“房子是用来住的，不是用来炒的”！公司坚决拥护雄安新区千年大计，积极支持新区建设，谢谢！"
3,贺董您好，我最近一直在问互动平台一个问题，都没得到答复。麻烦您回答一下。公司一直说的有1350亩土地，其中800已经有证，剩下的700亩呢？是在办理还是怎么? 大致需要多久办好，会不会遇到什么障碍，这些地拿到手公司有何打算，会卖出部分吗？公司周边的地价在新区成立后大致什么价位 请简要介绍，谢谢。,"你好，我司有1350亩的规划用地指标，剩余未取得土地证的土地按照政府土地出让招牌挂的程序办理。公司土地使用严格按照《土地法》的规定。
“房子是用来住的，不是用来炒的”！公司坚决拥护雄安新区千年大计，积极支持新区建设，谢谢！"
4,叔叔好，公司的主营业务是什么？什么时候上市的？,"小朋友好,公司于2010年11月2日上市 
主营业务为:裘皮服装的加工和销售等...
"
5,和上市时比，公司市值增加幅度很小，中间爆炒过，贵司高管也大规模减持过。既然说目前公司值得投资，且遇到新区成立这样的千年机遇，请问高管们又增持意向和计划吗？,"你好,未来不排除这种可能 .谢谢关注"
6,容城素以服装文产业闻名，公司的电商孵化园项目是否会与其发展产生协同效应或从雄安新区物流建设或者其他方面受益？有没有与容城相关服装产业合作的可能性？,"你好,借助新区规划建设这里重大历史机遇,未来公司不排除种种可能.谢谢您的关注."
7,雄安新区成立后，对华斯股份的电商孵化园项目有何影响？电商孵化园建设进度，企业何时可以入住？该项目可用于出售的商业物业面积有多大？ 请公司高管仔细回答！,你好，雄安新区成立后，对我司电商孵化园项目具有积极正面的影响，电商孵化园的建筑面积5万平方米，谢谢。
8,公司已取得的1300亩地使用性质是工业还是商业？每种性质具体是多少亩？,你好，公司1350亩规划用地，均为商服用地，谢谢。
9,华斯股份前期公告被认定为国家级特色小镇“华斯裘皮小镇”，该小镇距离雄安新区的距离有多远？建设面积有多大？是否会包含旅游项目？在土地使用上是否会有政策支持？,你好，我司特色小镇位于河北省尚村镇距离雄安新区三县直线距离30公里（雄安新区的具体规划未知尚存不确定性）。小镇规划尚未确定，谢谢。
10,投资者担心的心情更多，请问贵公司对此怎样给予更好的鼓励，加油,"你好,公司会借助雄安新区这一历史性发展契机获得更强更快的发展.谢谢您的关注."
11,我对贵公司是长期投资的，请问预计今年上半年会盈利多少？,你好，谢谢您的关注，半年度的业绩预告请关注公司1季报，谢谢。
12,请问贵司今后有新增多少产能？下游客户能吸收的完吗？,你好，公司产能是否新增？新增多少？是以下游销售等指标为依据制定的。谢谢！
13,请问公司明年净利润能做到多少？,你好，请关注2017年的年报，谢谢！
14,董事长，您好！作为股民，我支持公司尽量在不扩大股本的情况下做大做强！,你好，谢谢你的建议和对公司的支持。
15,公司已取得的土地使用性质是工业还是商业或者住宅？未来对于尚未开发的土地的建设规划有哪些？,你好，我司1350亩规划用地均为商服用地。谢谢！
16,公司去年财务费用和管理费用怎样？同财务费用相比呢？今年有没有折旧？请问管理费用今年会能稳定吗？,你好，请关注公司的定期报告，参阅详细数据。谢谢！
17,请问公司今年营收的增长能超过行业增速20%吗？,你好，请您关注公司的定期报告。谢谢！
18,请问具体联系证券代表的电话是多少？,证券事务部电话：0317-5090055
19,公司历次新增产能均能及时消化，公司一直保持了较高的产能利用率与产销率   这是过去，将来还会是这样吗？,你好，请您关注公司的定期报告。谢谢！
20,公司领导怎么看现在公司的股价，对我们这些看好公司的小散有什么忠告。谢谢,你好，股市有风险，入市需谨慎，谢谢您对公司的关注，祝您股票长红！
21,您认为目前公司面临的最大问题是什么？,"你好,公司会坚决用户党中央作出的设立雄安新区这一重大历史性决策.未来不排除扩大土地规划的可能.谢谢您的关注."
22,公司对新疆、内蒙、宁夏等西部同行竞争对手怎样的考量？你们的成本、管理、市场等优势体现在哪些方面？,"你好,公司目前尚未发现上述地区的同业竞争对手.谢谢关注"
23,华斯股份在雄安新区附近肃宁县尚村镇的1300亩土地如果全部开发，可开发出的商业建筑面积有多少万平，现在已开发、可供出售的有多少？ 请公司高管仔细回答！,你好，到目前为止，我司在雄安新区附近的肃宁县尚村镇拥有土地指标1350亩，已经开发建设了约30万平方米，尚未出售的约21万平方米。截止到目前，肃宁县政府尚未限购，如出售本部分商铺，对公司将有正面积极的影响。谢谢。
24,在做项目之前是否对项目进行严谨的可行性研究？,你好，做项目之前当然会做严谨的可行性研究。谢谢！
25,请问公司以后每年都会用现金分红的形式回馈股东吗？,公司每年的利润分配政策，会按照证监会的分红规定以及公司章程的利润分配政策和公司当年的财务状况进行分配，谢谢！
26,公司现在负债总额是多少？每年负债的利息是多少？谢谢。,你好，请关注定期报告。谢谢！
27,公司有没有股权激励计划？,你好，不排除这种可能。谢谢！
28,请问公司股票上市时期价格多少，现在多少，还具有投资价值吗？,你好，公司2010年11月2日上市当日市值36亿，截至2017年4月7日公司市值53亿。公司无论从财务还是战略方面均具有长期投资价值！谢谢！
29,雄安新区成立后，对华斯股份的电商孵化园项目有何影响？电商孵化园建设进度，企业何时可以入住？该项目可用于出售的商业物业面积有多大？ 请公司高管仔细回答！,你好，雄安新区成立后，对公司电商孵化园项目具有正面积极的影响，该项目建筑面积5万平米。谢谢。
30,公司目前面临的最大问题是什么？,"你好,公司目前面临的最大问题是,如何借助雄安新区的规划获得更大发展.谢谢你的关注."
31,截至目前公司的同比销售额有增长吗？,你好，请您关注1季报，谢谢
