,Question,Answer
0,目前还有许多没上市的优质的生态园林企业，公司有没有考虑收购他们来扩大营业范围做大做强上市公司？,尊敬的投资者，公司会考虑通过收并购方式延伸自身的产业链，感谢您的提问。
1,公司有何信心相信2018年经营会大幅提升？,尊敬的投资者，公司不断努力开拓市场并转换业务模式，PPP项目的推进将成为公司新的增长点，公司还采取了多项措施切实提升自身综合实力，我们对公司的未来充满信心，感谢您的提问。
2,请问公司是否有中标南京市浦口区永宁街道休闲旅游特色镇PPP项目?,尊敬的投资者您好，南京市浦口区永宁街道休闲旅游特色镇PPP项目尚未开标。公司原有业务主要集中在京津冀和内蒙区域，2018年继续完善市场布局，公司计划设定四大区域：京津冀地区（含雄安新区）、西北地区（包括内蒙、山西、陕西等区域）、西南地区（包括重庆、四川等区域）；华中华东地区（包括江苏、安徽、山东等区域）。公司将积极把握机遇，积极拓展完善业务区域。
3,请问董秘：绿茵生态2018第一季报净利润有否增长%？ 请问002887 公司今年会否有目标：雄心壮志要大干一番事业？绿茵生态公司有否信心业绩会越来越好回报投资者？谢谢！,尊敬的投资者，一季度的财务数据按照相关规定需以公告形式发出的，请您关注我公司发布的2018年一季度报，公司上市后不断引进人才并进行市场布局，公司不仅仅是想在2018年大干一番，而是希望长期的以良好业绩回馈投资者。
4,公司目前为止2018年接单量比17年同期有无增加？开工率如何？,尊敬投资者，2018年截止目前中标项目金额较17年同期增加，相关项目进展正常，感谢您的提问。
5,请问行业是否受到经济周期性影响？,尊敬的投资者，经济周期性影响可能会对政府基建类投资及公司融资造成一定影响，进而对公司造成一定影响，但公司所处行业目前受国家支持力度较大，相对来说经济周期对公司所处行业的直接影响较小，感谢您的提问。
6,智慧城市广场花海及杏苑路花海工程施工中标金额是多少？为何没看见公告呢?,尊敬的投资者，智慧城市广场花海及杏苑路花海工程施工中标金额约4200余万元，因未达到需要公告的标准，公司未对该项目予以公告，感谢您的提问。
7,您好，公司高送转符合规定就不应该调整方案，我小股民一个支持公司高送转，1.有利于让更多人持有公司股票扩大影响。2.有利于招投标。谢谢,尊敬的投资者您好，感谢您对我公司的支持与关注，公司会努力稳步提升公司各项综合实力，争取以良好的业绩回馈投资者。
8,您好，长江以南与京津冀地区园林设计规范差别大吗？谢谢,尊敬的投资者，全国有统一的设计规范，各地区也有各自的设计规范，各地区设计规范存在着一定的差异，感谢您的提问。
9,您好，17年年报披露了17年项目已经验收8.85亿元，已经确认数为7.48亿，另外在进行中的项目合同大约5.94亿。请问1.今年尚未执行完毕的合同大约为1.37+5.94亿元，对吗？2.公司今年初到现在除了雄安新区的合同，还有其他新项目吗？谢谢,尊敬的投资者您好，1.今年尚未执行完毕的合同大约为1.37+5.94亿元是截至2017年年末已经开工的项目尚未执行完毕的金额，不包括正在签订合同及已经签订合同尚未开工的项目。2.2018年公司新签的项目包括丰镇市隆盛庄镇文化遗产保护与旅游开发建设项目（一期工程）3亿元以及2018年1月4日发布的察右后旗园林局的2017年白镇城镇园林建设工程项目7879.24万元等等。感谢您的提问。
10,请问10转10方案除权日是哪一天？,尊敬的投资者您好，除权日确定后，公司将以公告形式发出，敬请关注，感谢您的提问。
11,您好，17年年报披露了17年项目已经验收8.85亿元，已经确认数为7.48亿，另外在进行中的项目合同大约5.94亿。请问1.今年尚未执行完毕的合同大约为1.37+5.94亿元，对吗？2.公司今年初到现在除了雄安新区的合同，还有其他新项目吗？谢谢,尊敬的投资者您好，1.今年尚未执行完毕的合同大约为1.37+5.94亿元是截至2017年年末已经开工的项目尚未执行完毕的金额，不包括正在签订合同及已经签订合同尚未开工的项目。2.2018年公司新签的项目包括丰镇市隆盛庄镇文化遗产保护与旅游开发建设项目（一期工程）3亿元以及2018年1月4日发布的察右后旗园林局的2017年白镇城镇园林建设工程项目7879.24万元等等。感谢您的提问。
12,天津中德应用技术大学机关天津中德应用技术大学绿化提升改造服务项目中标金额是多少？工期多久？,尊敬的投资者，天津中德应用技术大学绿化提升改造服务项目中标金额1100余万元， 至2018年6月完成施工，施工合同在养护一年，感谢您的提问。
13,您好，园林公司是否是区域性的公司，如果走向全国需要克服那些瓶颈？谢谢,尊敬的投资者，公司所处行业具有一定区域性，但随着行业的不断发展，这种区域性正在逐渐减弱，公司开拓某一地区市场需要对该地区进行深入了解该地区市场情况并长期培养当地市场，我们相信在准备充足的情况下没有绝对不可逾越的瓶颈，感谢您的提问。
14,请问2017年10转10的分配方案是否符合高送转新规？公司是否会考虑调整送转方案？,尊敬的投资者您好，高送转新规目前正在征求意见期间，征求意见的截止时间为2018年4月14日。公司在2017度刚刚上市，上市融资致使净资产发生较大变化，符合高送转的新规。公司暂不会考虑调整送转方案。感谢您的提问。
15,新成立中华人民共和国自然资源部和中华人民共和国生态环境部对公司以后经营环境有何影响？,尊敬的投资者，我们认为本次中央机构调整体现了，中央对于生态环境长期治理的决心，我们认为对于我们全行业都是利好的信息，感谢您的提问。
16,"公司参与的雄安市民中心建设项目属""雄安第一标""项目，能否谈谈对雄安项目的前景？",尊敬的投资者，公司十分重视雄安新区市民广场项目，我们相信通过我们的努力，公司在雄安新区会得到各方的认可及良好的口碑，感谢您的关注。
17,请问公司在生态修复方面，除了依据当地的土壤和气候等因素选择合适的树木植树造林外，还有哪些方面的技术手段和措施？,尊敬的投资者，公司还会采取节水抗旱、科学养护、土壤改良等一系列的技术手段和施工工艺，感谢您的提问。
18,请问公司的业绩是否存在季节性？,尊敬的投资者，公司存在一定季节性，根据以往情况一般一季度确认的收入相对较少，感谢您的提问。
19,卢总，公司招股说明书里对募集资金基于未来三年即2017-2019年大概30%的年化增长率来判断所需募集资金，为何上市第一年就和30%的增长相差较多，年报营收和利润基本和16年持平。请做点评。,尊敬的投资者您好，招股书里的大概30%的年化增长率是三年的平均值，公司于2017年8月份才刚刚上市，上市对业绩的推动效果还没能完全体现，另外2017年下半年受京津冀环保政策的影响，涉及土石方施工部分项目的工程进度延迟，因此2017年度年报相比2016年度增速不大。感谢您的提问
20,请问南京市浦口区永宁街道休闲旅游特色镇PPP项目哪天开标？,尊敬的投资者您好，该项目预计本月20日开标。
21,能否介绍下贵公司在业务领域和地域上的布局吗？,尊敬的投资者您好，公司已经设定四大区域：京津冀地区（含雄安新区）、西北地区（包括内蒙、山西、陕西等区域）、西南地区（包括重庆、四川等区域）；华中华东地区（包括江苏、安徽、山东等区域），面向全国开发并扩展市场，不断增加公司的经营地域是公司近几年的市场发展方向，感谢您的提问。
22,近日，我国海水稻试种成功。请问这一突破对公司在盐碱地修复方面有何帮助？,尊敬的投资者您好，海水稻是一种耐盐碱的水稻品种，他的成功试种对与利用水稻种植体系治理盐碱地提供了新选择和新品种，这为我公司在盐碱地治理与农业利用方向，提供了更大植物品种选择空间，也为我公司开展耐盐植物选育与应用提供借鉴，对公司在盐碱地修复方面提供了又一项新的技术支持。感谢您的提问。
23,请问公司虽然与中建三局合作雄安市民中心项目，并非是雄安招标项目的直接中标人，请问公司对以后雄安项目的参与程度是否会加深，是否会将直接中标做为目标？,尊敬的投资者，公司十分重视与中建三局合作的雄安新区市民广场项目，公司也一直关注并参与雄安新区的建设，公司今后也将继续关注雄安新区相关项目的招投标情况，感谢您的提问。
24,请问董秘：绿茵生态在4月份第一季报前，会否提前有业绩增长%或减少预告呢？谢谢！,尊敬的投资者您好，根据交易所的相关规定，中小板上市公司在公司预计第一季度业绩将出现归母净利润为负值、净利润与上年同期相比上升或者下降50％以上（基数过小的除外）、扭亏为盈，应不晚于3月31日（在年报摘要或临时公告）进行业绩预告。目前，我公司暂未发现需要发布第一季度业绩预告的情况，因此不会提前有业绩增长%或减少的预告，感谢您的提问。
25,公司在内蒙古及天津以外的地方很少中标，请问公司认为最大的受限条件是什么。哪方面的条件需要加强，才能提高对大项目的中标能力？,尊敬的投资者，一个地区的市场需要一定时间持续不断的深入了解、开拓和培养，上市后公司不断加大市场开拓工作，已在多地进行布局，公司内部也采取了多项举措加强公司的市场开拓能力，公司提出了全员市场的理念，感谢您的提问。
26,请问投资者具体需要什么资料，如何做，才能查询股东人数？,尊敬的投资者，请您将您持有我公司股份的证明文件及您本人身份证明文件发送至我公司邮箱，在确认您为我公司股东后，我们将邮件中回复您相关股东人数的提问，谢谢。
27,请问公司在今年的经营目标是什么？,尊敬的投资者，公司将在2018年全面提升自身综合实力，具体请详见公司2017年报，感谢您的提问。
28,公司自有资金这么多，请问有投资理财产品吗？,尊敬的投资者，公司进行了理财，具体请详见公司公告或公司2017年报，谢谢提问。
29,北方沙尘天气一直是一个顽疾，公司在这方面有充分的经验和技术积累，公司是否能义无反顾的坚持自己的梦想?,尊敬的投资者，青山绿水一直是公司的愿景，截止目前公司开展的相关业务均是围绕着生态修复、园林绿化的主营业务开展的，公司将致力于美丽中国的建设，感谢您的提问。
30,请问2017年四季度净利润同比2016年四季度净利润下降不少的原因有哪些？,尊敬的投资者，公司收入的确认会受工程进度影响，且2017年因京津冀地区大气污染防治相关政策的原因公司部分项目冬季暂缓施工进而影响到公司2017年四季度的利润，感谢您的提问。
31,公司业绩保持良好增长，上市公司就有好几家类似企业，公司的优势在哪里？,"尊敬的投资者您好，本公司一直致力于生态修复领域和园林绿化领域的协同发展，公司作为国家高新技术企业和天津市科技领军企业，研发平台包括天津市生态环境建设行业的首家市级企业重点实验室-天津市景观生态修复企业重点实验室，天津市企业技术中心和天津市环境变化与生态修复校企协同创新实验室等，这是公司生态修复领域技术研发优势 ；另外公司经过多年的发展，品牌和技术优势也在逐步显现，行业中获得了较高的市场知名度以及认可，更为公司带来了荣誉及口碑。还有，公司主要管理者具有较高的学历及专业职称，公司项目管理方面的优势继续加强，从设计、采购、施工、养护及结算的每一个环节都得到了有效的控制，在施工质量上升的同时，更加注重成本及风险控制。

     
"
32,公司如何在2018把公司业务将快速向全国铺开？公司将采取什么措施？,尊敬的投资者，公司已在全国建立了四大业务区域（华东、西南、西北、京津冀），并在多地设立了子公司或分公司，公司不断充实公司市场部门的人员并对相应市场人员设立了奖励机制，我公司上市后为开拓全国市场不断布局，感谢您的提问。
33,公司招股说明书里对募集资金基于未来三年即2017-2019年大概30%的年化增长率来判断所需募集资金，为何上市第一年就和30%的增长相差较多，年报营收和利润基本和16年持平。请做点评。,尊敬的投资者您好，招股书里的大概30%的年化增长率是三年的平均值，公司于2017年8月份才刚刚上市，上市对业绩的推动效果还没能完全体现，另外2017年下半年受京津冀环保政策的影响，涉及土石方施工部分项目的工程进度延迟。
34,公司上市已有8个多月，请问IPO募投项目有哪些？目前进展怎么样？,尊敬的投资者，我公司IPO募投项目有三个:补充营运资金、购置设备及研发中心项目，目前募投项目均进展正常，具体情况请详见我公司2017年度报告，感谢您的关注。
35,细读公司2017年财报发现，营收在Q2、Q3增速很快。请问公司的经营是否受到季节性因素的制约？,公司的业务区域主要集中在北方地区，进入冬季后，该地区寒冷的气候不适宜室外施工和苗木种植，从而使植物的种植生长、工程施工进度和效率受到较大影响，因此存在季节性因素的影响。
36,最近各地调整了PPP政策。请问对公司现有的PPP项目及后续的PPP项目会产生什么影响？公司如何应对新的政策调整？,"尊敬的投资者,近期财政部及各地颁布的系列文件是为了遏制地方政府隐性债务风险增量、防范央企经营风险，未来监管部门对PPP发展过程中所产生的地方政府债务风险以及参与对象方面的监管会更加全面、严格，PPP行业的发展也会更加规范化。规范梳理过后，公司参与PPP项目的风险将比之前会降低。公司现有的PPP项目未受政策影响，后续的PPP项目预计也不会产生影响。公司将密切关注政策调整，注意做好风险防范。"
37,能问下崇礼冬奥赛事生态廊道景观提升工程为何没中标吗？,尊敬的投资者，导致未中标的因素有很多，很难确定未中标的决定因素，我们公司将会进行内部总结，汲取经验全面提升招投标部门业务水平，同时我们也将不断努力提升公司各方面的综合实力，感谢您的提问。
38,公司在山东、山西、甘肃、江苏、安徽等地建立了子公司、分公司，请问这些地区都有些具体项目吗？,尊敬的投资者，公司上市后注重市场的扩展，有关地区存在一定的项目意向，但相关项目落实需要一定的过程及时间，同时项目落实过程中也存在一定的不确定性，如有重大项目我们将及时按照规定履行信息披露义务，感谢您对我公司的关注。
39,请问董秘：绿茵生态 4月25日 公告 业绩，4月份会 提前预告 第一季报净利润增长% 吗？谢谢！,尊敬的投资者，一季度的财务数据属于需要公告的事项，请您关注我公司的一季度报，感谢您的提问。
