,Question,Answer
0,俄罗斯世界杯上会看到公司的电子屏吗？,您好！涉及商业秘密，暂不予披露。
1,公司对vr板块整个未来的成长步骤和规模有什么具体规划？,您好！公司将采用直销和分销两种销售模式进行NP产品的销售。一方面将NP已经成熟的应用在国内进行推广，同时，将开发VR大空间体验、交互式漫游体验、数字虚拟化影视预演等新型体验方式扩大VR业务范围。
2,经销商持股可以牢牢锁定合作伙伴，让大家目标利益一致，合作更紧密，请问公司2018年会推出经销商持股计划吗？,您好！公司有在考虑。
3,公司在2018年有何PPP项目，能否说一下？,您好！公司会在定期报告中披露对应时点的相关项目。
4,请问目前小间距LED渗透率是什么情况？是否符合预期？预期未来3年的渗透率分别会是多少？, 您好！目前，小间距LED在拼接屏市场的渗透率还比较低，未来还有广阔的发展空间。
5,公司现在产品出货量如何，是否会存在产品积压的问题？,你好！我们是订单式经营模式，目前几个生产工厂出货量正常，没有出现积压问题。谢谢！
6,一季度已经过去，结合一季度经营数据，公司对今年整个业绩实现预期上限乐观吗？,你好！一切按照年初的预算顺利进行！谢谢！
7,"财政部于2018年3月30日发布针对集成电路生产企业的税收优惠政策,针对不同线宽的集成电路生产企业或项目,政府予以所得税优惠政策。请问具体对贵公司有哪些利好？","所得税优惠政策主要针对集成电路生产企业，即晶圆厂。
集成电路生产企业位于集成电路产业链中游，承接上游芯片设计与下游芯片封测。
我公司不符合！"
8,目前公司赞助的体育赛事有哪些？,您好！中网、上海久事赛事公司、上海F1、国际马术冠军赛、国际田联钻石联赛、上海网球大师赛、AFL澳式橄榄球等。
9,2018年公司研发投入与2017年比较会持平还是有所增加？,会增加！谢谢！
10,请分析一下年报各大板块的经营情况？,您好！年报中已详细披露，请查阅。
11,请问贵公司目前“幸福城市”项目的运营情况如何？是否符合预期？有哪些成绩或者数据可以分享一下吗？,您好！幸福城市项目在2017年度报告中列出，请查看。
12,董秘您好！ 想了解公司今年在军用智能显示产品及系统方面的业务进展状况，谢谢！,"您好！军队行业一直是公司显示产品的重点行业，2017年顺利完成业绩目标。
"
13,请问贵公司近年对外并购的思路和方向是什么，2018年有什么计划？,您好！以文化科技融合为平台，挖掘优质的标的企业作为合作伙伴。
14,请问金达照明更名是否为分拆上市做准备.谢谢,"您好！公司的一切运作将以有利于公司发展为前提。
"
15,请问：小间距LED在家庭大屏幕电视上的应用趋势已经形成？公司在未来发展上战略是否有所调整？经销商占比的上升是否与此有关？谢谢！,您好！公司已于3月29日的年报说明会上推出两款面向家庭的大电视产品，时机成熟将推向市场。公司未来的发展战略仍然是文化科技融合。
16,针对一带一路政策，公司有何针对性的经营推广策略？,您好！公司将根据自身资源优势开展业务活动。
17,"请问公司VR业务以To B 为主，还是To C 是以销售硬件设备还是做内容的集成。小间距电视进入家庭面对Oled, 等产品在价格，外观设计上有和优劣式",您好！公司的VR业务即包括TO B的产品和方案的提供，也包括TO C的运营。小间距电视进入民用市场的产品还未量产，目前价格尚未确定。
18,请问公司第一家体验店何时能够面世.谢谢,您好！第一家体验店已经在集团总部完成。
19,请介绍下mini led的技术发展路线，其与小间距led是否有技术上的延续？公司目前mini led发展的现状与市场需求情况如何？谢谢,MINI LED技术与传统小间距表贴工艺不同，其采用锡膏等导电材料将LED焊接并固晶至PCB基板，无需焊线，实现更高的稳定可靠性，同时具备防潮、耐磨、抗静电、易清洁、高效散热、成本低廉等特点；同时采用尺寸在100μm左右的MINI LED晶片作为单元像素，可实现更小间距更多样化到LED显示产品，对于LED显示的核心技术方向：更小间距、更好视觉体验，这两点而言，MINI LED都是很好的选择。
20,请问贵公司2017年员工平均工资是多少，贵公司董事长李军的薪酬23.72万元是否高于平均工资？,你好！是！高于！但是符合本公司经营情况，谢谢！
21,公司2017年归属于母公司所有者的净利润同比增80.88%，如何看待这一数据，利润大增的主要原因是？,你好！行业好！市场好！公司高层决策正确，布局合理！全体员工上下一条心！业绩增加，利润大增！谢谢！
22,请问贵公司是否有生产制造环节，是否存在环保方面的问题？,您好！公司在境内外均有有生产制造环节。不存在环保问题。
23,近年来万达和新城吾悦之类的上市公司大量布局新开城市综合体，比如新城吾悦就会在今年陆续新开100座城市综合体，会用到大量的大屏led显示屏，建议公司同此类公司开展合作，重视这块市场,您好！感谢。
24,从去年四季度的小间距订单来看，虽然小间距经销订单大幅增加，但公司直销的订单同比增幅大幅减少，是什么原因？,您好！随着基数的增加及渠道业务的迅速发展，小间距直销订单的增速符合公司的预期。
25,公司预计今年文化板块会大爆发，那董事长预计今年文旅板块大概会有多少体量的订单规模呢？,您好！目标增长50%以上。
26,你预计何时才能真正看到小间距电视放量进入家庭？,您好！目前相关产品已研发成功，时机成熟将投放市场。
27,公司将文化板块作为未来的重点，那2018年会有文化领域的重大并购吗？,您好！如有优质标的且时机成熟，公司会采取并购。
28,李总您好！ 在国家军民融合的大战略下，做为智能显示和VR行业的龙头，想了解公司的军工事业部门的业务方面的进展情况。谢谢！,您好！军队行业一直是公司显示产品的重点行业，2017年顺利完成业绩目标。
29,请问贵公司近三年现金分红占净利润的比例，是否存在下降的情况？,你好！公司近三年的现金分红基本上是按照归属于上市公司普通股股东的净利润的15%进行分配的，谢谢！
30,从最近公布的青岛和深圳等区域的几个大体量景观照明中标情况来看，金达很多都未入围，是其他公司竞争力增加了，还是金达自身的竞争力下降了？,您好！随着城市夜景照明需求的“井喷”，公司加强了对项目的筛选，以确保高质量、高效率地完成项目并保证公司现金流量的稳定。
31,宋城公司最近三年有大量的新开演艺项目，比如西安、上海、郑州、广东、江西等新演艺项目要陆续推出，请公司关注此类市场机会。,您好！感谢。
32,公司对国外的城市景观亮化市场怎么看？,您好！欧美国家一些发达城市的景观亮化较成熟，目前中国已经成为全球最大的景观亮化市场。随着城市化进程的加快，我国城市亮化发展迅速，但仍处于成长期，相信未来几年无论是一线城市，还是二、三线城市，景观照明市场需求仍将快速增长。尤其是国家在PPP模式上涉及到城市公共照明，旅游景区景观改造以及智慧城市建设等方面上的政策力度还在不断加大。
33,请问公司2017年如何分红，如何保护中小投资者利益？,"您好！公司拟以2018年3月26日公司总股本1,695,251,051 股为基数，向全体股东每10股派发现金红利1.1元（含税），送红股0股（含税），以资本公积金向全体股东每10股转增5股。公司自2012年公司上市至2017年度，均制定并实施了利润分配方案，积极保护中小投资者利益。"
34,你好，公司17年报长期待摊费用 其它 分类，本期摊销3千多万，具体指什么，为何一次摊销这么多？,"你好！年报该科目原值3292万元，当期摊销737万元，累计摊销1662万元，待摊销余额1630万元。
"
35,根据一季度公司各项业务开展情况来看，今年公司实现16-20亿元的目标上限也就是20亿元的几率大吗？,目前刚刚一季度，你这个问题还不好回答，谢谢！
