,Question,Answer
0,根据新闻报道，部分苏宁小店已经上线生鲜项目，请问与永辉生活、超级物种等零售形态相比，苏宁小店的生鲜具有哪些优势，未来如何与竞争对手开展差异化竞争？苏宁小店目前是否已经有加盟店，对加盟创业者有怎样的准入标准与考核计划？,谢谢您的提问，苏宁小店暂未开放加盟。公司将不断优化完善苏宁小店经营模型，丰富商品及优化体验。
1,黄董秘，您好，线下这么多店齐头并进，组织架构支持有没有问题？,谢谢您的提问，为充分保障2018年经营目标的达成，核心就要搭建一个强健的内部管理体系。公司将进一步强化扁平化的组织架构、高效率的审批流程，推进专业化人才的建设，聚焦人才专业能力提升，保障公司业务发展的领先性；继续小团队作战和简政放权，充分激发体系活力；全面形成数据思维和极客精神。激励体系方面，持续推进建立具有行业竞争力的薪酬体系，完善各种激励机制，实现企业和员工价值共享。
2,孙总，苏宁小店现在一共开了多少家了？如何加强已开苏宁小店的运营管理？2018年公司计划开多少家？,"您好，2018年苏宁小店要充分运用互联网工具加快落地，冲刺年度 1,500 家店的开发任务。具体的开店情况将在历次定期报告披露。"
3,易付宝的名字和*付宝太像了，能不能改成苏宁易付！,您好，感谢建议。
4,公司管理层把公司定位为传统商业企业还是互联网企业，在互联网发展的背景下，有没有融合的具体措施？,您好，苏宁的智慧零售，就是要充分运用互联网、物联网、大数据、云计算和人工智能等技术，全面构建人、货、场的数字化连接、智能化交互和自动化交易，结合商品属性和顾客属地，搭建既有用户体验又有行业效率的零售渠道。
5,请问你公司和天天快递合作，可是天天的快递在消费者心目中的口碑不是怎么样，会不会对你公司的未来发展趋势和业绩有影响呢？,您好，苏宁物流通过与天天快递在IT系统、作业流程及数据体系等方面的整合统一，天天快递已全面整合纳入苏宁物流体系。公司致力于提升天天快递的服务质量，加快其加盟网点的优化，丰富业务类型，拓展逆向物流、同城配送等业务，形成差异化的服务经营能力。
6,孙总， 今天刘强东宣称到2018年底每天要开1000家京东小店， 苏宁一年才开1500家小店， 苏宁为什么不和京东一样快速开店？,您好，公司线下依托苏宁易购广场、苏宁易购云店、苏宁易购服务站、苏宁小店以及苏宁电器、母婴、超市专业店面，以及集团开发的苏宁影院、体育旗舰店，对消费需求形成全面覆盖，满足各种体验型、便利型的购物需求，打造了最完整的消费生态，能够有效获得忠诚的用户，形成长期发展的持续动力。
7,孙总，你好，苏宁过去两年取得了很大的进步，谢谢你们的付出，这里我多问些问题。 我经常在苏宁和京东线上下单买东西，一个感觉是京东的快递员比较斯文和客气，但苏宁快递人员就比较社会化闲散人员的感觉，例如快递打电话来首先不会说自己是苏宁的，一般要我反问你是哪里的； 快递送货是我几乎没看到有人穿苏宁的快递服，等等。 我买的绝大多数是苏宁自营。 请问苏宁对快递人员的细节是不是要求不高？ 后面怎么改进？,您好，感谢您的反馈。公司将进一步加强快递人员的管理，我们致力于打造便利快捷、有速度、有温度、有风度的服务。
8,在收购之后，希望公司能尽快对迪亚中国的资产、店面、员工、供应链等经营情况以单独公告的形式对投资者进行说明。,谢谢您的支持，该笔投资金额较小，未达到相关规定的披露要求。
9,为什么在最新的前十大股东通报里 把原苏宁电器持股拆分为苏宁电器和西藏证券几个信托计划？拆分的原因和目的是什么？,"您好，截至2018年3月9日，苏宁电器集团有限公司持有公司股份合计1,861,076,979股，占公司总股本比例19.99%。其中，苏宁电器集团有限公司通过“西藏信托有限公司－西藏信托－顺景34号集合资金信托计划”持有公司股份89,009,599股，占公司总股本比例0.96%；通过“西藏信托有限公司－西藏信托－莱沃6号集合资金信托计划”持有公司股份85,979,961股，占公司总股本比例0.92%；通过“西藏信托有限公司－西藏信托－顺景53号集合资金信托计划”持有公司股份83,489,598股，占公司总股本比例0.90%；通过“西藏信托有限公司－西藏信托－莱沃10号集合资金信托计划”持有公司股份38,160,122股。公司在回购报告书中按要求披露前十大股东名称，但在定期报告中，公司考虑到以上四家信托为苏宁电器集团实际持有，故合并披露。"
10,苏宁店面开设，需要和房地产商合作，苏宁这一步很成功,"您好，线下开发战略中，公司坚持贯彻租、建、并、购、联的方式获取门店物业，打造最完整的消费生态，有效获得忠诚的用户，形成长期发展的持续动力。
"
11,苏宁小店优先在那些城市落地？,谢谢您的 提问。苏宁小店现阶段专注于一二级市场的社区覆盖。
12,可以介绍下截止3月31日，的门店数量和新开店情况啊。能先出个业绩快报吗,您好，公司将在一季报中披露截止3月31日门店情况。敬请关注。
13,孙总，您好，苏宁为什么今年一下子决定开5000家店？背后的战略逻辑是？,发展场景互联网，谢谢，孙为民。
