,Question,Answer
0,公司和同类公司相比产量处于什么水平，公司是否享受税收优惠？,"公司是国内细分行业龙头，客户资源、研发技术、设备先进性等都处于同行业领先地位。在企业所得税方面享受高新技术企业的优惠税率。谢谢关注！
"
1,公司如何进行投资者关系管理，如何规划进行投资者回报的？,"公司制定了投资者关系管理相关制度。公司投资者关系管理活动主要包括：根据法律、法规、上市规则的要求和投资者关系管理的相关规定及时、准确地进行信息披露；根据公司实际情况，通过举行业绩说明会及路演等活动，与投资者进行沟通；通过电话、投资者互动平台、接待来访等方式回答投资者的咨询等。为了为股东提供持续、稳定、合理的投资回报，公司制定了股东分红回报规划，并严格执行了相关的利润分配政策。谢谢！
"
2,"公司前五大供应商的采购额有834,233,537.73元，占了公司年度采购总额的71.87%，请问供应商集中是否会给公司带来风险？","因公司行业的特殊性，公司生产的产品原材料为铜和黄金，国内原材料铜带生产厂家比较少，黄金由上海黄金交易所提供，故供应商比较集中，但不会给公司带来风险。谢谢！
"
3,财政部等四部门近日发布的《关于集成电路生产企业有关企业所得税政策问题的通知》，将给公司带来多大利好？,"你好，财政部等四部门发布的《关于集成电路生产企业有关企业所得税政策问题的通知》中规定的税收优惠政策主要针对集成电路生产企业。公司目前适用的是高新技术企业所得税优惠政策。谢谢。
"
4,请问目前涉及的系列侵害专利权官司对贵公司的生产影响大吗？,"公司仅为设备的购买与使用方,不存在主动侵害知识产权等行为，该事项不会对公司的生产经营造成重大影响。谢谢关注。
"
5,目前公司在手订单量是多少？,"你好，因涉及未披露经营信息，请后续查阅公司定期报告。
谢谢理解。"
6,主要产品具有完全自主知识产权吗？,公司主要产品拥有完全自主知识产权。谢谢关注。
7,请问公司在市场方面的开拓有什么计划？,"公司将进一步加强服务国内、国际客户和目标客户开发及导入能力，加大欧美市场开发力度，有效拓展公司市场份额。谢谢！
"
8,公司出口占比多少？近期贸易战有影响吗？,公司直接出口美国业务金额较小，2017年公司对美业务占公司营业收入的比例不足1%。不会对公司净利润造成较大影响。 谢谢关注！
9,2017年业绩增长主要是什么因素导致的？,受益于所处半导体行业持续回暖，公司集中精力回归制造主业发展。预计公司制造业板块主要产品产销量及销售收入较上年有较大幅度增长；公司对内强化管理，促进高效运营，提升产品质量，降本增效显著；上年同期因公司厂房搬迁处置报废了部分老旧设备。
10,2017年度主要经营业绩怎么样?,"2017年公司实现营业总收入1,303,618,061.94元，较上年度增长8.93%；实现营业利润87,575,790.83元，较上年度增加33.06%；实现利润总额85,924,461.47元，较上年度增长40.72%；归属上市公司股东的净利润64,002,727.40元，较上年度增长46.74%。"
11,芯片国产化趋势，贵公司会引入国家集成大基金作战略发展吗？,目前公司暂无此计划。谢谢。
12,公司给哪些知名企业供货？,国内的上市公司主要有长电科技，华天科技，吉林华微，通富微电等。国外有在美国、日本、台湾的一些企业。
13,贵公司与清华紫光集团 富士康 小米 华为这些企业有哪些业务来往？,您好，公司主要生产、销售引线框架、键合丝等半导体封装材料，客户为下游半导体封测企业，如长电科技、华天科技等。
14,电子原材料价格持续高企，公司如何应对？,为规避原材料价格波动的风险，公司实行产品价格与原材料价格挂钩，并且通过优化供应商配置、集中采购、套期保值、控制库存手段建立避险机制。谢谢！
15,请问去年贵公司引线框架的市占率及国内市场规模分别是多少？,尊敬的投资者，公司引线框架产品覆盖国内知名的集成电路封装测试企业，如长电科技、华天科技等公司。谢谢。
16,公司股价从2017年12月份以来，持续走低，公司是否有提振股价的措施？,公司将精力放在公司治理方面，提高治理水平、提升公司业绩，回报广大投资者。
17,贵公司有多少产品拥有自主专利权？,截止2017年底，公司共拥有发明专利26项，实用新型专利46项，软著作权4项。
18,现在出口业务量如何，在全球化布局，2018年的规划是？,"2017年度公司出口业务约占公司营业收入比例的四分之一，客户主要集中在欧洲、日本等地。预计2018年的出口业务占比及客户构成也大抵如此。
谢谢！"
19,中美贸易摩擦对公司经营会有何影响？,"公司直接出口美国业务金额较小，2017年公司对美业务占公司营业收入的比例不足1%。不会对公司净利润造成较大影响。
谢谢关注！"
20,请问贵公司如何处理近期媒体出现的负面新闻？,近期未发现媒体出现公司负面新闻。谢谢！
21,公司现在取得了多少项专利技术？,截止2017年底，公司共拥有发明专利26项，实用新型专利46项，软著作权4项。
22,公司股价走低是不是反应了公司盈利能力持续下滑，股价是否与公司实际价值匹配？,您好！二级市场股价受到多方面因素的影响，股票市场价格的波动，不仅取决于企业的经营业绩，还受宏观经济、银行利率、市场资金供求状况、投资者心理预期等因素的影响。公司将积极做好生产经营工作，积极回报股东。请广大投资者注意投资风险。 感谢您的关注！
23,公司的产品也提供给智能手机吗？哪些品牌的智能手机呢？,公司的主要产品是集成电路封装材料，在智能手机里有应用。公司客户为长电科技、华天科技等封装测试企业，并不直接供货给消费电子终端生产企业。谢谢关注！
24,2017年公司主营产品国内和国外销售额分别是多少？,2017年公司主营产品国内销售额为97379.18万元，国外的销售额为32982.62万元。谢谢！
25,请问贵公司主要做什么封装的引线框架？,公司生产销售的是塑封引线框架。谢谢！
