,Question,Answer
0,您怎么看待跨境电商的发展机遇和经营风险？,"您好。整个跨境电商行业方兴未艾，伴随着“互联网+”的大趋势，发展基于物联网及大数据分析的跨境电商已成为大势所趋，而跨境电商企业的信息化、自动化、智能化和集成化程度将在这场演变中充当重要的角色。标的公司经过多年在行业内的沉淀和积累，目前已初步形成了集品牌、产品发掘、货源把控、国际物流、跨境电商通关、仓配服务于一体的跨境综合服务商。然而随着行业竞争的不断加剧，及客户和上游供应商需求的改变，原本所谓的综合服务已很难满足需求，需要的是更加精准、智能、精细化的专业服务。
因此，标的公司在巩固其自身跨境营销优势的同时，可与上市公司母公司及各控、参股子公司在业务、IT系统研发、资金和管理等多个方面进一步实现协同效应与规模效应，从而带动标的公司在跨境电商行业整体竞争力的提升，增强其整体盈利能力，扩大管理和营销半径，摊薄固定成本，提高整体运作效率，完善全球业务风险管理。感谢关注！"
1,公司今年有哪些区域要加强营销吗？,您好！2018年，公司将继续努力延伸和完善物联网全产业链布局，通过统一配置公司及子公司的营销资源，加大重点拓展领域的营销力度，全面深耕产业互联网IT服务业务，努力增加业绩增长点。谢谢！
2,中兴事件对公司会否带来一些间接的影响呢,您好！公司自成立以来始终坚持自主创新，重视知识产权保护。中兴事件提醒公司更加重视技术积累！谢谢！
3,收购有棵树的目的是什么？,您好。公司积极推进有棵树重组，布局跨境出口业务，持续拓宽产业互联网IT服务领域战略版图，符合公司的战略规划。公司拟借助有棵树在跨境出口行业供应链、海外仓储等竞争优势，快速切入跨境电商领域；利用自身物联网、IT技术等方面的优势与有棵树的仓储物流和供应链管理产生协同效应，同时增强上市公司的盈利能力。谢谢关注！
4,中美贸易摩擦会不会给有棵树的业务造成影响？,您好！首先，从大的经济形势上来看， 中美如果真的产生贸易摩擦，对世界经济的发展增加了不确定性。肯定是一个令人遗憾的事情。但是单从跨境电商的业务上来看，我认为这件事情对有棵树不但没有影响，反而可能促进其业务的发展。因为传统贸易一旦受到影响，电商就会成为美国消费者的最佳选择。大家都希望购买到物美价廉的产品。跨境电商恰好弥补了传统贸易的缺口。 2008 年世界经济危机，欧美客户的购买力下降，催生跨境电商业务的兴起和发展，也是同样的道理。所以总体上来讲，中美贸易关系对跨境电商业务来讲，是一个促进的作用。其次， 如果出现部分品类征税调整，影响到部分海外仓导致征税后价格提高受到影响，有棵树可以通过加大对新兴国家的投入，加大其他品类的投入，使用更多的小包裹代替 B2B 报关，来降低影响。谢谢！
5,目前公司车联网产品应用于哪些知名品牌？,您好。公司的车联网产品主要提供给日立建机、卡特彼勒、徐工、中联等工程机械厂商。谢谢！
6,5G技术发展是否为公司带来机遇？,您好！近年来，在4G、5G网络不断建设和网络的巨大存量规模的背景下，通信运营商对通信网络技术服务需求较大，投入也日渐加大。公司的全资子公司远江信息主要从事通信技术服务和智能化系统集成服务，远江信息将继续进行业务布局及加强技术创新能力，以期未来随着物联网和5G的建设，公司业务能有进一步的发展。谢谢！
7,请问公司在成本控制上做了哪些工作？,您好，通过精细化管理、强化成本和风险控制、增加利润增长点等各项措施，着力提升公司整体运营效率。成本控制的手段主要包括：最大限度的降低元器件价格对终端产品的影响，确保交期稳定、质量稳定。同时，在满足质量要求的前提下，引进新的供应商，满足客户不断降低成本的要求。谢谢！
8,您如何看待车联网的潜在市场空间？,您好！物联网产业是当今世界经济和科技发展的战略制高点之一，我国也正在高度关注、重视物联网的研究与应用。在我国物联网已被正式列为国家重点发展的战略性新兴产业之一，物联网把新一代IT技术充分运用在各行各业之中具有良好的市场效益。当前，物联网正进入跨界融合、集成创新和规模化发展的新阶段，迎来重大的发展机遇。车联网是物联网领域的最典型应用，我们看好车联网的发展，谢谢！
9,公司在车联网领域有哪些竞争对手？公司具有哪些竞争优势？,您好！公司已在物联网、产业互联网相关行业深耕十几年。在细分车联网领域，公司在行业经验、客户积累、技术沉淀与创新、产品质量、人才储备等方面的核心竞争力进一步增强，竞争优势明显！谢谢！
10,公司的净利润增幅有没有达到预期？,您好！公司已在物联网、产业互联网行业深耕多年，目前已形成“现代制造”、“公共服务”、“海外及投资”三大业务群。回顾2017年度，公司制定的发展战略和经营计划得到了有效执行，净利润保持了增长。2018年，公司将继续努力延伸和完善物联网全产业链布局，通过统一配置公司及子公司的技术优势、营销资源，全面深耕产业互联网IT服务业务，努力增加业绩增长点。谢谢！
11,公司产品主要出口到国外哪些国家和地区？,您好！公司国外地区的收入主要来自于日本。谢谢！
12,公司去年经营上遇到的主要问题或困难是什么？,您好！随着公司业务领域的逐步拓展、经营规模的不断扩大，公司已发展成为拥有国内外多家子公司的产业集团构架体系，呈现出显著的集团化特征。因而对集团在经营管理、内部控制、资源配置以及文化融合等多方面的治理能力都提出了更高的要求。对此，公司已根据集团化发展需求，采取多种措施，实施精细化管理，以提升整体运营效能。谢谢！
13,一季度业绩增长的原因主要是什么？今年剩余时期能否保持？,您好！2018年第一季度业绩增长的主要原因是公司业务稳步发展，营业收入和营业利润较上年同期均有所上升。公司未来会继续努力做好经营，具体的业绩情况请关注公司的定期报告。谢谢！
14,你对公司的现状和发展如何看？,您好！公司致力于打造产业互联网IT服务市场龙头企业，目前已形成“现代制造”、“公共服务”、“海外及投资”三大业务群。未来公司会努力做好主业，回报广大投资者。感谢关注！
15,今年物联网方面会有什么新技术或者新产品呈现吗？,您好！公司始终重视并不断增强技术优势进而提升公司产品及服务质量，为公司向相关行业及领域拓展做出了技术积淀。公司着力研发并迭代企业级物联网大数据处理平台，提供完整的IOT大数据闭环方案；不断整合并创新使用诸多算法，设计了多种数据挖掘模型。新技术、新产品的研究与运用扩充和完善了产品线，提高了公司相关产品的竞争力。谢谢！
16,出售江苏云之尚股权获得多少收益？,"您好，公司将江苏云之尚节能科技有限公司72%股权以1,440.97万元转让给核心管理层，股权转让价高于账面股权价值部分计入资本公积，谢谢。"
17,控股股东所质押股份是否存在平仓风险？,您好！公司控股股东持有公司股份的质押情况，公司将按照相关规定履行信息披露义务，请您关注公司公告，谢谢！
18,公司的“内生+外延”增长提现在哪些方面？,您好！公司一方面在既有业务——现代制造、交通与物流、通信工程等支柱产业智慧化方面稳步布局，推动传统产业高质量增长；另一方面，通过拓展新兴业务领域及资本运作等方式，继续拓宽公司产业互联网IT服务领域战略版图，实现“内生+外延”增长。谢谢！
19,实控人是否已对公司股份实施增持？,您好！自本次增持计划发出至今，孙伯荣先生严格遵守增持股份的相关规定。如其实施增持，公司将按照相关规定披露。谢谢！
