,Question,Answer
0,"强烈要求半年报高送!!!!!!从复牌后的走势说明贵司的整体方针有误,现行股价已回到去年高送方案推出启动之前,光有想法是没有用的,贵司与市场背道而驰,不知顺势而为,这是最大的错误!!!今天的说明会对于实质性问题没有明确回答,不足以释疑,以最少的成本获取最大程度的认知和市场的支持才是贵司目前的工作重点!因为经过这两个半月公司已从香饽饽变成烂泥馍馍!!所以请端正位置,做实事,以看的见的利润说话,把公司的创想告知大众,水能载舟,亦能覆舟,公司现在是泰坦尼克号,意识到危机了吗","感谢您对金科娱乐的关注。
公司会认真听取您的意见和建议。谢谢！"
1,"身为总经理,请问这两月你做了些什么实质工作?你对未来半年至两年公司的工作打算是什么?股民希望和你并肩作战,走过冬天","感谢您对金科娱乐的关注。
您的问题请参见相关问题回复。谢谢！"
2,"今天是一个非常好展示自身优秀的机会,请王总千万不要错过!你可以通过这次发言,获得粉丝,我希望王总开诚不公,坦诚回答我的提问!作为股民,我有权利知道你的工作构想,谢谢","感谢您对金科娱乐的关注，和对我本人的关爱。
您的问题请参见相关问题回复，谢谢！"
3,请问今年公司的扩产计划和渠道计划？,"今年公司围绕汤姆猫IP会推出一系列重点产品，渠道方面除了继续整合国内渠道，同时拓展海外渠道，汤姆猫游戏产品近5亿活跃用户本身也是一个大渠道，公司会围绕这些渠道资源进行产品发行。
谢谢！"
4,公司今年的工作重点是？是否有拳头产品推出？,"今年工作重点是继续大力发展国内游戏研发和发行业务，大力拓展海外游戏发行业务，同时围绕汤姆猫IP进行各方面的产品研发和发行。今年会有一系列的重点产品推出。
谢谢！"
5,公司今年有没有新产品和新业务拓展？,"感谢您的关注。子公司杭州哲信每年会发行30款以上轻度手机游戏新产品，同时大力拓展海外业务，在东南亚和中东落地运营团队，在当地本地化发行优秀精品手游，子公司金科汤姆猫，在大力研发、筹备和汤姆猫IP有关的系列产品，包括游戏、动漫、衍生品等，计划7月份产品发布会上发布。
谢谢！"
6,"股价的阴跌不止被市场怀疑因定增故意打压,个人觉得面对目前局势,公司应该当断即断,以最快速度公告预案,扭转乾坤,不要再患得患失,墨墨迹迹,让股民在水深火热中度日如年!","感谢您对金科娱乐的关注。
公司不存在故意打压股价的行为，也不可能打压。公司与广大投资者的利益诉求是一致的。
公司尊重每一位投资者的意见和建议，会进一步加快推进重大资产重组各项工作，争取尽快向市场披露交易报告书预案或草案。谢谢！"
7,面对大幅下挫的股价，公司是怎么看的？,"感谢您对金科娱乐的关注。
公司二级市场股价走势受多重因素影响。公司对未来业务发展充满信心，公司将一如既往地做好生产经营各项工作，以良好的业绩、投资价值吸引市场投资者。谢谢！"
8,请问，未来十年预估市场规模多大。谢谢,"感谢您对金科娱乐的关注。
公司主营产品较多，涉及不同行业，不知您具体是指哪一个行业哪一产品？关于公司所处行业规模及发展情况，您可以关注公司近期披露的2016年度报告中相关描述。
谢谢！"
9,能不介绍一下公司现在各大区域的销售和占有率等基本情况?,"公司化工业务主营业务收入59544.88万元，其中外销为44332.90万元，占比74.45%；移动互联网业务主营业务收入为29360.85万元，基本为境内发行业务。
谢谢！"
10,去年公司经营遇到的最大困难是什么?今年有望改善吗？,2016年度，无论是精细化工业务，还是移动互联网业务，公司面临最大的问题主要是公司现有生产规模、发行能力与快速增长的市场需求的矛盾。其中，化工业务在产能实现满负荷生产的情况下仍然不能够满足市场需求；移动互联网业务在2016年度持续进行发行平台升级的前提下，依然不能满足市场对产品发行及更新的需求。公司已进一步加大对公司产品生产线与发行平台的投入和改造，不断加强及完善人才引进和经营管理工作，优化人力资源配置，为公司业务的快速发展提供有力支持。我们相信，随着上述工作的逐步落实，上述问题将得以改善。谢谢！
11,请问公司的企业文化是什么？请介绍公司的企业文化建设情况？,"感谢您对金科娱乐的关注。
公司企业文化用16个字概括是“寓教于乐、健康嬉乐、惠人达己、守正出奇”。公司的企业文件建设也正是围绕着上述16字展开的。
谢谢！"
12,"面对跌跌不休的场面,从保障股民及公司利益的角度出发是否考虑过再次停牌?这个提议是否可行","感谢您对金科娱乐的关注。
公司会认真听取您的意见和建议，并积极与相关部门沟通协商。但是保证市场的流动性和投资者的交易权，是监管的要求和投资者的基本诉求。公司会在相关监管规则的前提下，考虑广大投资者的建议。谢谢！"
13,公司股价自复牌日到今天，跌了多少，请问是正常的调整吗？如果是众多因素综合的结果，那公司的影响因素是什么？,"感谢您对金科娱乐的关注。
公司无法左右二级市场股价走势。影响公司股价的因素包括公司经营业绩、投资者行为、市场热点转换等等众多因素。在上述众多影响因素中，公司能做的就是全力做好生产经营各项工作，努力提升公司经营业绩，以良好的业绩回报广大投资者，满足市场对公司业绩持续增长的预期。谢谢！"
14,公司现在是否还有定向增发计划？,"感谢您对金科娱乐的关注。
您的问题请见相同问题回复，谢谢！"
15,公司目前是否仍有定向增发计划？,"感谢您对金科娱乐的关注。
在本次重大资产重组交易方案最终确定并向市场披露之前，仍不排除上述定向增发计划的可能性。公司会在相关交易方案确定后及时向市场披露。谢谢！"
16,"公司收购猫如果以承债式方式由香港子公司完成,预计猫年利润可以达到多少?融资负债利息多少?净利润多少?目前公司已进行实体的开发,王总谈谈未来2年的构想","感谢您对金科娱乐的关注。
猫公司具有良好的盈利能力，其年利润情况公司将在相关审计报告完成后向市场披露。同时，关于承债式收购的融资利息等数据，也将在交易方案确定后及时向市场公开。请广大投资者关注届时的公告。
业务合作与开发方案，公司在近期投资者调研活动中作了阐述和披露，限于时间在此不再一一赘述，您可以关注公司披露的机构调研记录。
谢谢！"
17,"作这场说明会是希望大众了解公司的优秀,请问王总自去年停牌至今,为公司创造的可见的利润空间是多少?此项收购的花费暂且不谈,市值蒸发90亿,作为总经理,是何感想?打算如何整救默默支持贵司的股民?回报股民","感谢您对金科娱乐的关注。
公司业绩情况，请关注公司近期披露的2016年度报告、2017年度一季度业绩预告等相关公告。
在市值管理和个人财富上面，公司经营管理层与广大投资者的利益诉求是一致的。公司相信，只有孜孜不倦地做好各项生产经营工作，持续提高公司的盈利能力和核心竞争力，才能为公司创造投资价值。
谢谢！"
18,"对于6,8号的解禁公司目前了解到的最新股东动向是什么?目前公司可以看到的十大流通股股东的持股量请现场回答,等公司更新之时恐实际数据又已更新,我们看到的是延时的不实信息.作为股东,我们有权利知道是谁对公司落井下石?","感谢您对金科娱乐的关注。
关于限售解禁股东的持股意愿，目前尚不明确，公司会继续加强沟通，待相关事项确定后及时向市场公告。
按照监管要求，公司前十大流通股东持股数量只能通过定期报告的方式进行披露。同时，公司需要特别说明的是，公司前十大流通股东近期未发生明显变化。
谢谢！"
19,"作为极度信任你们的股民,希望我们的疑问现场可以解答,而不是等公告更新,时效性很重要,公司的正面回答才能释疑,不然纯粹浪费大家的时间!朱董频繁解押再质押,可否告知最新的质押平均成本?公司一向脚踏实地,目前的承债式收购完成预计最长的时间周期?","感谢您对金科娱乐的关注。
按照监管要求，互动平台回复内容不得超出公司公告信息披露，不得以投资者问答替代公司公告。
朱董个人股票质押笔数较多，各单成本也有所不同。就目前而言，其质押的股票暂无平仓风险。其质押与解质押的操作，主要是考虑优化融资结构，降低融资成本。
关于公司收购方案，公司会在相关交易方案确定后，尽快向市场披露。在此之前，公司有大量的具体工作需要一一落实。
谢谢！"
20,请问今年的工作重点是什么？,2017年度的工作规划，您可查阅公司《2016年年度报告全文》中“第四节、经营情况讨论与分析”之“九、公司未来发展的展望”的内容，谢谢！
21,有些上市公司在信息披露方面做不好，还经常披露虚假信息欺骗投资者，希望贵公司在这方面能做的尽可能规范！,感谢您对公司的关注，我们会认真听取广大投资者对公司的建议和意见。谢谢！
22,今年公司人力成本的大幅度上升？人力成本上升后公司产品提价的能力有多大？,今年公司职工薪酬较去年增长的原因是合并报表范围新增杭州哲信所致，人力成本并没有大幅度上升。谢谢！
23,近期有机构密集调研吗？,"感谢您对金科娱乐的关注。
公司在定期报告披露以后，计划合理安排一些投资者机构调研活动，及时向市场传递公司信息与投资价值。
同时，在上述活动过程中，公司将秉持信息披露公平性原则，及时向市场披露机构调研情况。
谢谢！"
24,请问公司公司的核心竞争力是什么？对产品质量是怎么进行控制的，从采购到生产到存储运输等，有专门的检测环节吗？谢谢！,核心竞争力，您可查阅公司在巨潮资讯网披露的《2016年年度报告全文》中“第三节、公司业务概”之“三、核心竞争力分析”；公司从采购由公司采购部门进行负责，存储运输由公司物流部门负责，产品质量检测由公司质监部门负责。谢谢！
25,去年底公司其他流动资产较年初变化情况，原因是什么？,"感谢您对金科娱乐的关注。
公司2016年度流动资产较2015年度减少300余万，主要是待抵扣增值税、预交企业所得税和影视剧投资款等原因变动引起的。谢谢！"
26,今年一定加大广告宣传，提高销售额度。继续争取好成绩,感谢您对公司的支持，公司将会一如既往的做好主业，以良好的业绩来回报广大投资者。谢谢！
27,请问公司是品牌为先还是品质为先？谢谢！,公司对品牌及品质都极为重视，两者相辅相成，二者的市场口碑对公司未来发展都是尤为重要的，因此不存在向您所说的哪个为先的情况。谢谢！
28,除了在巨潮网上查看公司公告，还可以在哪里了解公司的日常经营情况？中小投资者有哪些渠道可以客观的了解和跟踪公司服务在行业内的差异性和优异性？,感谢您的提问，对于公司公告请您以法定信息披露渠道获得的信息为准，包括巨潮资讯网及公司刊登于《证券时报》上的部分公告。另外您还可以通过互动易平台与公司进行问答形式的互动。
29,公司所处行业和主要产品？,公司目前以双主业模式运营——化工业务、移动互联网业务。化工业务主要产品有氧系漂白助剂SPC、TAED、TC、双氧水、醋酸钠、液体二氧化碳等产品；移动互联网业务的游戏产品主要涉及动作类、益智类、消除类、跑酷类、塔防类、棋牌类、捕鱼类等系列移动休闲游戏产品。
30,请介绍一下公司的行业地位？,公司目前双主业运营，主营精细化工新材料和移动互联网游戏业务。化工板块：公司系国家SPC行业标准第一起草单位，是国内产销量最大的SPC生产企业之一。公司是国内最大的SPC出口企业，出口量长期稳居行业第一，为海关总署AA类进出口管理企业。随着国内含氧洗涤剂市场的启动，本公司已成为国内含氧洗涤剂原料的主要生产企业之一，在国内市场具有较强的竞争优势；游戏板块：经过多年的经营积累，公司目前在游戏内容资源、渠道覆盖、游戏用户积累、核心技术储备、团队组成等方面均具有较强的竞争优势。未来经营中，公司将进一步深化上下游整合型创新，进一步完善基于大数据分析基础上的“开放型移动休闲游戏自动发行模式”，完成由平台型企业向集自主研发、投资孵化、运营推广、渠道服务和海外合作于一体的生态型移动互联网企业的转变，进一步提升在移动休闲游戏行业的市场竞争地位。谢谢！
