,Question,Answer
0,请介绍一下公司的核心业务及业绩做好的业务板块？该核心产品的市场占有率情况如何？同行业内最有竞争力的对手是哪些？能否举例说明下谢谢！,您好，公司主导产品为燃机余热锅炉，占营收比例较大，从历史数据来看，公司燃机余热锅炉的市占率领先。谢谢
1,关于主营业务，能否介绍下对东南亚市场和中亚市场的开拓情况？,您好，东南亚等新兴市场国家一直是公司海外销售的主要来源，公司将一如既往的做好市场开拓，客户维系。
2,公司怎样从客户的角度来拓展更大的空间？,您好，公司会积极把握客户的需求，以客户的需求为导向来进行产品的研发、性能的改进，与客户保持积极有效的沟通，不断提升公司的研发能力，创新能力，谢谢
3,公司如何建立自己推广销售网络？每年公司的公关和广告费用大概是多少？,您好，公司采用直销模式进行销售，公司销售费用以销售人员薪酬和差旅费等为主，宣传广告费用发生较少，具体费用发生情况可详见公司的年度财务报告，谢谢关注。
4,能否介绍一下西子产业园建成后的主要营业收入来自哪里？,您好，西子智慧产业园建成后的主要收入来自于物业出租收入，作为公司来说，产业园在未来的产业孵化培育过程中也将是我们未来投资发展的重要平台。
5,请简要介绍下公司的商业模式和盈利模式，公司现金流情况如何？,"公司属于余热锅炉制造行业，主要从事余热锅炉、电站锅炉、电站辅机、工业锅炉等产品咨询、研发、生产、销售、安装及工程总承包业务，为客户提供节能环保发电设备以及余热利用整体解决方案。公司主要实行订单式生产模式和产品直销模式。
报告期内，公司的主要业务、经营模式、主要业绩驱动因素等内容未发生重大变化。
公司2017年度的经营性净现金流为5.31亿，谢谢关注。
"
6,请问贵公司目前的订单结构是怎样的？近几年有什么变化？为什么？,您好，公司订单结构大类有工业锅炉、电站锅炉、余热锅炉、电站辅机等，得益于国家对环保节能减排的重视，2017年度公司余热锅炉的销售比2016年度有较大幅度提升，具体可详见公司年度报告，谢谢提问。
7,2017年，公司主营产品对公司的收入与利润分别有什么影响？,您好，有产品才有收入和利润，谢谢。
8,公司看好的下一个爆发的行业？,您好，从公司主营产品来看，公司对太阳能光热以及燃机余热锅炉前景比较看好，谢谢。
9,公司在未来1~2年内有扩大经营，提高营收的打算吗？如果有，请问将打算如何做？,你好！详见2017年度报告第四节经营情况讨论与分析之经营计划。
10,请问公司同业竞争对手都有哪些？公司现在有没有新的利润增长点？或新的盈利模式来增加收益呢？,您好，公司产品线比较丰富，各个产品的竞争对手各不相同，主要的上市公司竞争对手有华光股份、华西能源、海陆重工等，公司一直致力于技术创新、产品创新，近两年推出了太阳能光热锅炉、生物质锅炉以及9H大型燃机余热锅炉，新开拓了石化化纤领域，这些都陈伟公司新的利润增长点，谢谢
11,"杭锅股份2017年净利润4.17亿元,同比增长117.89%，公司利润率提升的原因？公司在新的一年里有什么生产经营方面的战略布局和规划？","您好，公司2017年度利润率大幅提升，主要是由于销售规模增长带来的毛利增长，以及公司加强信用风险控制，专项计提的坏账准备较去年同期大幅下降所致。
公司在生产经营方面的战略布局和规划等重大事项，敬请关注公司定期报告及公告，谢谢提问。"
12,拓展到其他行业有何难点？,什么行业？
13,同业竞争者众多，公司的独特竞争优势是什么？,公司坚持差异化竞争战略，以节能减排、余热利用设备为主导产品。这样既避开了我国三家特大型锅炉企业的正面竞争，又可以在余热锅炉的生产中充分发挥公司的技术和规模优势。同时，公司根据业务模式进行专业分工，调整和设置了多家专业子公司。公司已由单一的产品制造商向节能环保发电设备集成供应商和余热利用整体解决方案供应商方向发展，努力将公司打造成为在国内外具有较强竞争力的大型企业集团。
14,公司获得过哪些重要的奖励和技术专利吗？近期公司有什么技术突破，将给公司带来什么影响？,公司设有全国余热锅炉行业归口研究所、国家认定企业技术中心。公司是浙江省高新技术企业、中国机械工业500强之一、浙江省环保产业基地、国家水煤浆工程技术研究中心认定的水煤浆锅炉研究设计制造基地，在余热锅炉研究开发方面积累了丰富的科研和实践经验。公司余热锅炉产品总体技术水平在国内处于领先水平，引进、消化、再创新的产品技术水平达到国际同行先进水平。公司参与的盾构装备自主设计制造关键技术及产业化获国家科学技术进步奖一等奖；水泥窑纯低温余热发电成套工艺技术及装备获国家科学技术进步奖二等奖。公司自主研发了高温高压、高温超高压带再热生物质发电锅炉，大大提高了国内电厂循环效率及经济效益。自主研究和开发的10MW熔盐系统应用于青海德令哈10MW塔式熔盐示范项目已成功商业运行多年，为下一步大容量熔盐系统的设计和开发奠定了坚实基础。
15,公司2018年会对产品结构做相应的调整吗？,您好！公司会根据国家政策及市场的变化及时调整企业结构和产品结构，对外部快速响应。
16,请问贵公司有意参与雄安新区建设吗？公司主营业务是否有合适的切入点？,您好，公司的锅炉产品与整个中国的环境保护建设息息相关。其中主营产品燃机余热锅炉配套汽轮机发电，可大幅提升发电效率，是节能环保的装备。公司一直给北方天然气发电项目供货余热锅炉。为用户创造价值，为人来改善环境，为客户创造价值，是我们一直追求的目标和使命。
17,请问公司管理费用及现金流情况如何？费用是否过高？,您好，公司2017年度管理费用3.5亿，经营性净现金流5.3亿。公司对各项费用均有严格的年度预算控制，2017年度管理费用绝对额虽然有增长，但管理费用占营收比率同比去年有所下降，谢谢关注。
18,请问公司分红预案什么时候公布？公司是否考虑高转送来增加流动性？,您好，公司2017年度分红方案已经在2017年年报中披露，2017年度分红方案为每十股派息2元，谢谢。
19,请问公司高管对目前年薪是否满意？请问公司高管的收入确定的依据是什么？公司员工的晋升渠道怎么样？,您好，公司高级管理人员薪酬构成为固定工资+年终目标绩效奖金。年终绩效奖金根据本年度六大指标的实现情况和个人的年度KPI 考核发放。
20,请问公司的主要合作客户分布在哪些行业？能否举例几家合作商？,"您好，公司客户覆盖钢铁、冶金、建材、电力等行业，如上海老港固废综合开发有限公司、东亚电力(无锡)有限公司等，详见年报。
"
21,公司如何吸引人才、留住人才？,您好！公司提供富有竞争力的薪酬，公司员工薪酬主要由基本工资、绩效工资、福利津贴构成，同时公司足额缴纳五险一金，不断提升员工的满意度和忠诚度。同时推出股权激励计划，对核心骨干进行激励，以公平利益吸引人。
22,公司项目回款和现金流情况如何？回款风险如何？,您好，公司2017年度经营性净现金流5.31亿，目前项目回款正常，谢谢关注。
23,公司对外延扩张的计划？公司外延考虑独立研发还是购买团队？,您好，目前公司还是以做好主业余热锅炉为主，在合适的时机下，有好的机会好的标的，公司会积极利用资本市场平台进行外延式发展。谢谢
24,请问今年内公司有并购重组或者资产注入计划吗？有没有投资新建厂等计划？,您好！此类重大事项，敬请关注公司定期报告及公告。谢谢你的关注！
