,Question,Answer
0,公司的按摩椅海外销量如何？海外销售收入占2017年收入的多少？,2017年公司海外按摩椅业务增长35%
1,请问一下公司咋样才能去抢占市场份额？,公司战略还是在品牌、渠道终端上继续加大投入。
2,中国按摩椅市场需求即将放量，公司已经有足够好的准备来满足需求吗？,公司已经提前做好相关产业布局，谢谢
3,请问最近三年公司研发费用没有增加，研发人员还少了，是什么情况？,近三年研发费用持续稳定的投入（超1.3亿）。公司发展自有品牌后，对研发投入的方向和目标更为聚焦，研发效率大幅提升，2015-2017三年公司分别取得102项、91项、152项授权专利。
4,公司在线健康商场什么时候搭建好？预计能为公司带来多少流量？,就目前行业发展趋势来看，2017年天猫、京东两大线上销售平台按摩椅销售额比2016年增长超100%，品类负责人预测未来3年按摩椅在线上将继续维持年均100%以上的增长，至2020年按摩椅线上销售额将超百亿，中国家用按摩椅市场已进入快速增长期。
5,请问，公司目前有多少家门店？,中国OGAWA目前国内有450家门店，其中1/3是直营，其余为经销门店。
6,公司在按摩椅研发方面目前有哪些新的技术突破？公司每年在产品研发上投入多少？,"目前已研发出业内领先的“4D温感按摩机芯”及智能酸痛检测技术。“4D温感按摩机芯”的研发，使得公司在第五代按摩椅及控制技术上处于先发优势，标志着按摩椅技术进入精准按摩时代。而智能酸痛检测技术的研发，开创性地实现了按摩椅设备与用户体征的多维交互，有效地提升了公司在大健康领域的渗透力。这两项技术已分别应用于公司旗舰新品御手温感大师椅及健康管理椅上。
2017年公司投入研发费用1.35亿元。"
7,近期有哪些机构调研公司？,详细情况公司已发布投资者关系记录表，欢迎查阅
8,公司今年有看好的投资标的吗？有无优质资产的并购或重组？,公司产线链方向的标的会考虑，公司对此一直持开放态度。 
9,请问保温杯泡枸杞的中年养生火热，公司有针对这方面的战略策略吗？,公司的主要产品为按摩器械，从中医养生理念中来，通过按摩实现缓解疲劳，舒经活络的功能，对人体的健康有良好的促进。目前公司借助多年的技术优势，引入人工智能方面的新技术，打造新的按摩机器人。健康养生热，也推动按摩器市场快速发展。公司会抓住未来人们不断增长健康的需求，提升技术，扩大市场份额，提供更多的个性化健康产品。
10,请问截止到4月底的股东人数有多少？,请参考一季度披露的有关信息。
11,请问老龄化时代逐渐逼近，公司对此有何布局？,公司所处的行业属于大健康行业。随着消费升级的进一步加速，中国的消费升级开始步入包括按摩椅在内的健康家电升级中，健康家电相关行业正迎来未来数十年黄金发展期。
12,请问公司今年主业发展方向有变化吗？,公司战略还是在品牌、渠道终端上继续加大投入。目前在全球主要的发达国家和地区都建立了公司品牌和渠道，继续深耕，做大做强。另外，随着消费升级的出现，按摩椅市场呈现快速发展的态势，公司会结合不同的商业场景，把更多、更好的按摩椅推向市场，满足消费者需求。
13,请问中美贸易战对公司在美业务的影响大吗？,从中美贸易战的美国公布目录来看，对公司的出口产品没有影响。从集团整体营业收入来看，直接出口美国业务占比也不大。短期看，对公司没有影响。但长期来看，可能会影响消费者信心。
14,公司有人工智能方面的布局吗？,在公司第五代、六代产品上已有部分人工智能的应用。未来，公司将继续加速在智能健康管理、智能酸痛检测、智能人机交互、云服务、人工智能等关键技术上的研究和应用。
15,请问，2017年提出的产能扩张，百万台按摩椅产能生产扩张，目前进展情况如何？,目前进展顺利，后续我们会根据有关情况对外履行信息披露义务，谢谢
16,邹董，对于我们企业发展，您充满信心，请问，您会否考虑继续增持自家企业的股票。,感谢关注，邹总对公司发展充满信心，已多次增持公司股份。谢谢
17,近期美元升值，对贵公司是好事还是坏事。,美元升值有利于提升公司产品竞争力
18,公司专注于三大按摩椅的生产与销售，2018年有无考虑向产业链上下游的延伸，如眼部按摩仪、功能性按摩仪器等，建议公司关注并扩大业务范围。,"感谢你的建议，
根据《中国统计年鉴-2017》的数据显示，中国2016年中等收入以上城镇居民（约4.8亿人口）人均可支配收入已近5万元，基本拥有按摩椅消费能力。依中等收入以上城镇家庭户数约15,500万户（每户按3.1人次算）基数测算，如其中10%家庭购买均价6,000元按摩椅，即开启中国千亿级别按摩椅市场空间。
持续聚焦主业是公司目前的主要方向 。"
19,请问公司与云享云合作，对方采购的18万台共享按摩椅是投放到那块市场？公司目前与哪些商场有合作？,主要在机场、高铁等交通枢纽中心。
20,公司有收到政府补助吗？,有，公司2017年年报有详细披露，请查阅 ，谢谢
21,公司的原材料主要由那些公司供应？原材料价格有没有上涨？,你好，2017年年度已有详细披露，具体请您参阅2017年年报第四章节，谢谢
22,请问蒙发利电子与日本发美利稻田(FAMILYINADA)、日电产(上海)三方共同投资设立蒙发利稻田健康科技(厦门)有限公司的布局业务是在国内还是海外？,业务布局面向全球市场
