,Question,Answer
0,请问：公司产品的技术含量如何？专利多吗？行业垄断地位如何？ 那些项目能给公司带来利润增长点？预计是否能保持3年的增长？,您好，感谢您的关注！我公司有很强的研发团队，起草制定了振动筛行业唯一一项国家强制执行标准，同时，60%左右的振动筛行业标准也由我公司起草制定 。现有11项发明专利，100余项实用新型专利 。新产品建筑产业化生产线（装配式建筑生产线）有望带来新的增长点。
1,请问公司的分配预案达到承诺的分红比例吗？,您好，感谢您的关注！公司的2016年度利润分配预案请详见2016年年度报告。
2,公司去年财务费用和管理费用怎样？同财务费用相比呢？今年有没有折旧？请问管理费用今年会能稳定吗？,您好，感谢您的关注！公司2016年度财务费用、管理费用情况请详见2016年年度报告，2017年度公司会按照会计准则的相关规定对固定资产计提折旧。2017年公司将不断加强成本管理，合理地降低各项管理费用，增强公司的盈利能力。
3,公司是否会进军新的细分市场和领域，以及扩大市场占有率？如果会，请问新的领域现在占公司营业收入比重是多少？未来打算提升到多少？多长时间能实现？,您好，感谢您的关注！我公司已进入建筑设备领域，公司建筑产业化生产线（装配式建筑生产线）的市场占有率有望上升。
4,去年公司经营遇到的最大困难是什么?今年有望改善吗？,您好，感谢您的关注！去年，由于受国家煤炭去产能政策的影响，震动筛的需求下降。
5,公司今年有没有新产品和新业务拓展？,您好！感谢您的关注。建筑产业化生产线（装配式建筑生产线）是我公司新产品。此外，公司与山东东明石化集团有限公司共同投资的湖北东明石化有限公司经营的加油站预计将陆续开业。 
6,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,您好，感谢您的关注！公司的区域销售情况详见2016年年度报告。
7,请问老总， 2016年存货是多少，存货增加的内容是哪些？,您好，感谢您的关注！公司2016年末存货价值为1.1亿，具体内容详见2016年年度报告。
8,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,您好，感谢您的关注！我公司设有技术中心（辽宁省省级企业技术中心），下设五个设计室。在国家重点支持领域加大研发力度。
9,公司的负债比率有多少？,您好，感谢您的关注！2016年12月31日，母公司资产负债率为11.98 %。
10,今年如何分红，是否高送转，有计划吗？,您好！感谢您的关注！公司2016年年度利润分配方案在公司2016年年度报告中有详细阐述，请您查阅。
11,请问公司明年净利润能做到多少？,您好，感谢您的关注！公司会根据相关规定，在定期报告中进行披露。
12,去年的市场行情并不好，物价又涨，今年公司在市场开拓方面有什么计划？能否详细谈谈？,"您好！感谢您的关注。
（1）公司与山东东明石化集团有限公司共同投资的湖北东明石化有限公司经营的加油站预计将陆续开业，使公司多元化布局取得长足进展。
（2）公司正在赶制一批出口南美的振动筛设备订单，这是公司有史以来最大的一笔订单合同。
"
13,今年公司人力成本的大幅度上升？对公司产品价格影响有多大？,您好，感谢您的关注！公司2017年的人力成本基本稳定，对公司产品的价格影响不大。
14,公司的规模优势具体会体现在哪些方面？公司的品牌如何管理？互相间的市场是否有重合以及竞争关系？如何增强各品牌间的凝聚力？,"您好，感谢您的关注！我公司在振动筛领域具有较强的竞争优势：1. 有很强的研发团队 2. 起草制定了振动筛行业唯一一项国家强制执行标准，同时，60%左右的振动筛行业标准也由我公司起草制定 3. 有11项发明专利,100余项实用新型专利 。"
15,请问公司上一季生产经营状况如何？与去年同期相比如何呢？,"您好，感谢您的关注！公司一季度实现营业收入27,423,742.49元，同比增长4.06%，请详见公司2017年一季度报告。"
16,在企业文化方面，公司有什么特色吗？,"愿景：致力于振动机械产业技术进步和行业发展，创建国际知名企业
内容阐释：公司将专注于振动筛产品的制造和持续开发新产品，全面开拓高端市场，纵深塑造品牌形象，保持行业领先地位，实现公司规模的不断扩大，核心竞争能力不断提升，着力打造一个经营规模化、产品专业化、品质卓越化、管理规范化的制造业名牌企业。
使命：为工业洗选行业不断提供高效、节能、环保的（优质产品）洗选设备。
内容阐释：高效：不断提高单位时间内处理量、节能：不断降低能源电力消耗、环保：不断降低噪声污染
价值观：诚信、务实、创新、奋斗、团结
内容阐释：
    ■ 诚信 ：百德诚为先,百事信为本,诚信是企业立命之根、兴业之本
    ■ 务实 ：谦虚谨慎、求真务实，踏踏实实工作，实实在在做人
    ■ 创新 ：技术创新是企业发展的动力源泉公司始终坚持将持续的技术创新作为自身的核心竞争力，以自主创新求发展，进一步完善产品创新与工艺创新相结合的技术创新模式。
    ■ 奋斗 ：艰苦奋斗是企业发展的生命
    ■ 团结 ：统一思想 统一行动 以和兴企 以谐惠人"
17,行业有没有周期性？,您好！感谢您的关注。公司从事行业存在不确定性。
18,公司今年有没有新产品和新业务拓展？对城镇一体化带来大发展机遇，公司有没有具体的发展计划？,您好，感谢您的关注！我公司正加大建筑产业化生产线销售力度，力争搭上城镇一体化发展这班车。
19,请问公司公司的核心竞争力是什么？,"您好！感谢您的关注。
    公司的核心竞争力主要有以下几个方面：
1、公司具有行业领先的研发能力。
（1）、公司拥有省级技术中心，在国内外同行业中研发能力最强，拥有学科带头人、高级工程师、工程师等数十人的研发队伍，具备国际水平的大型振动筛和高端振动筛的研发水平，拥有各项专利100余项。
（2）公司技术储备雄厚。公司已经开发了YAg、ZKXg、ZKK、TKB、GDZS、SG、GJZKK/GJZXT(F)等30个系列1000种产品，已经形成了预研一代、开发一代、投产一代的良性循环。
（3）、公司具备产品定制化生产能力，已经为多家公司定制生产了多套振动筛产品和混凝土预制件成套设备、垃圾分选成套设备。
（4）公司倡导“精心设计”，对产品设计的整个过程严格按照设计控制程序进行，层层把关，保证产品设计质量。
2、公司具有行业领先的精益制造水平。
（1）公司拥有国际先进的数控加工中心、各类高精度专用工艺装备及加工设备、振动测试分析软件、检验检测仪器等600多台套，实现了加工程序化、检测数字化，在国内外同行企业中加工能力、检验设备最好。
（2）公司拥有ISO9001质量体系认证、GB/T24001-004/ISO14001环境管理体系认证、GB/T28001职业健康安全管理体系认证证书、欧盟CE认证等国际认证。
（3）公司倡导“精工制造”，严格控制生产制造的各个环节，保证产品的制造质量。
3、公司推行“精细服务”。对客户进行销售前、中、后期技术服务和培训，客户能够享受到定制化的服务。
"
20,请介绍一下公司的行业地位？,您好，感谢您的关注！我公司在振动筛行业中依然属于龙头地位。在建筑产业化生产线（装配式建筑生产线）方面，也具有较强的竞争能力。
21,截至目前，公司的同比销售额有增长吗？,您好，感谢您的关注！截至2017年3月末，公司营业收入同比增长4.06%。
22,公司生产经营的季节性如何?哪个季节是旺季?,您好，感谢您的关注！我公司生产经营季节性差异不大。
23,公司的发展战略是什么， 和公司现有的主营业态一致吗？  能否详细讲解一下？ 谢谢！,"您好！感谢您的关注。
      公司在巩固原有产品基础上，跨行业开发其他产品：建筑产业化（装配式建筑）、餐厨垃圾处理设备等。现在煤炭、冶金、矿山虽有回暖迹象，靠单纯生产过去产品使公司持续发展有困难。公司必须在保证原有产品基础上，做好其他新产品开发和销售。才能保证公司持续发展。	"
24,请问贵公司的新产品在市场应用范围广吗？对公司业绩会不会起到实质上改变或者突破？如果业绩没有实质性的改变贵公司有什么计划没有？,您好，感谢您的关注！我公司的新产品----建筑装配成套设备生产线、餐厨垃圾处理设备等，尤其是建筑产业化（装配式建筑）是国家重点推广项目。2016年2月，中共中央国务院印发的《中共中央国务院关于进一步加强城市规划建设管理工作的若干意见》提出，要大力推广装配式建筑，力争用10年左右时间，使装配式建筑占新建建筑的比例达到30%。各省市也陆续出台配套政策，我公司看好此类产品的发展前景。
25,请问公司今年营收的增长能超过行业的平均水平吗？,您好，感谢您的关注！公司会不断加强销售管理，提高营业收入。
26,请问公司目前产能多少？,您好！感谢您的关注。公司目前年产能为振动筛2000台套。
27,公司未来发展前景如何?对目前这个行业的前途看好吗？,您好，感谢您的关注！现今振动筛市场需求量逐渐回升，但振动筛市场不能满足我公司业绩的持续增长。我公司正在跨行业开发新产品，例如，建筑产业化生产线（装配式建筑成套设备生产线）、餐厨垃圾处理设备等。
28,公司截止目前的股东总人数是多少？,您好！感谢你的关注。截至 2017 年 4 月 30 日公司股东人数为18601户
29,现在行业间的并购都比较频繁，你们今年有没有兼并收购计划？,您好，感谢您的关注！我公司目前没有相关计划。
