,Question,Answer
0,孙总，你好。请问公司2017年年报利润表上，为何营业成本上升的比例远大于收入上升的比例，公司大部分的主营收入不是按照成本算出完工进度然后确认收入么。,受市场竞争加剧与具体项目情况的影响，使项目成本上升。园林景观等工程项目按照《企业会计准则第15号-建造合同》规定，按完工百分比法确认合同收入和成本。谢谢!
1,孙总，你好。请问为何公司的市政园林业务的毛利率远低于同类的岭南园林和东方园林？具体是因为什么？,市政园林业务的毛利率与承接的工程项目有关。不同公司承接的工程项目毛利率存在较大差异；相同公司不同年份承接的工程项目的毛利率也会存在较大差异。
2,谢谢你的回复， 对于表现好的管理人员 表现好的销售 表现好的分公司经理 公司有哪些奖励激励政策比竞争对手好？？,每家公司有每家公司的政策和制度。若您想加入，可面谈。
3,贵司有没打算参与到雄安建设？建设美丽中国，建设美丽雄安？,雄安是个好地方，其他地方也不差。
4,请问董事长 公司在2018年的 瓶盖销售力量 和 园林的销售力量上有什么区别于2017年的好消息？,市场是销售的重中之重，我们每年会在销售政策和销售力量上不断的进行投入。
5,一季度公司业绩爆发式增长，原因是什么？,公司一季度净利润同比预增较大的主要原因是园林业务各项目进度要好于去年同期，谢谢！
6,2017年营业收入同比增长的大背景下，为何归股东净利润大幅下降，原因是什么？,净利润下降较大的主要原因是园林业务PPP项目有关政策调整，使得部分大型项目进度低于预期，部分项目暂未进入运营期未能体现预期收益；另外包装业务受行业影响，原材料采购价格上涨导致产品毛利率有所下降。谢谢！
7,公司产品的市场占有率情况如何？ 同行业内最有竞争力的对手是哪些？能否举例说明下谢谢！,公司在白酒市场的占有率为10%以上。国内前十大瓶盖厂家后9家加起来也没有我们大，不知道是否能用瓶盖行业的“独角兽”来称呼。
8,能否回答下贵公司的项目推进为何没有达到预期?,受多种因素影响，导致园林业务工程进度延缓。谢谢！
9,公司的股价下跌这么厉害请问公司有没有什么增持计划？,请关注公告。
10,华宇园林今年来订单情况怎么样？有没有接到PPP项目？,2018年华宇公司将紧密围绕年度经营目标，在现有规模上继续做大做强。通过抓管理、抓市场、抓质量、抓效益，助推企业增收，促进全产业链发展。具体项目请关注公司公告披露。谢谢！
11,预计公司防伪瓶盖和复合型防伪印刷铝板销量是多少？销售额占比是多少？,因防伪包装不但为酒行业提供包装，也可以为啤酒、葡萄酒、高档矿泉水、保健酒、果汁、高档食用油、功能性饮品、保健品、药品、化妆品等领域提供服务，整个市场太大，无法简单预计，具体情况请关注公司的定期公告。谢谢！
12,目前在手但没有完成的订单有多少？,详见《2017年年度报告》，谢谢！
13,请问今年内公司有并购重组或者资产注入计划吗？有没有投资新建厂等计划？,请关注公司公告。谢谢
14,今年公司在哪些区域进行园林业务拓展？,公司已在西南、华东地区建立了较为稳定的业务发展基础，将积极向西北、华中等地区发展。
15,公司属于美丽中国概念，但是和美丽中国有联系的业务有多少？,公司的生态修复、生态环境治理、园林景观、园林绿化、美丽乡村等项目，都属于美丽中国建设范围。
