,Question,Answer
0,董事长您好，请问公司接下来有没有融资计划？谢谢。,感谢您对名雕股份的关注。公司依照发展运营需要，将采取多元化的筹资方式，来满足不同时期的各项发展规划的资金需求，推动公司持续、快速、健康发展。谢谢！
1,彭叔叔好，介绍一下公司在建筑装饰设计方面的优势。,您好！公司多年来坚持原创设计为本，凭借“设计之都”的区位优势，在吸收国内外先进设计理念的基础上进行创新，形成了以人为本的“时尚、合理、人性、先进、功能、健康、环保”独特设计理念。公司在各类高规格设计赛事中荣获了“2013住宅装饰装修行业最佳设计机构”、“2013年度室内设计行业杰出贡献奖”、“亚太区室内设计大赛住宅组别优秀奖”、“IDCF2007年度国际室内文化节金奖”、“金外滩奖”最佳概念设计奖和最佳饰品搭配奖、“全国零碳家居设计大赛金奖”、“2010-2011年海峡两岸四地室内设计大赛设计师组方案类和工程组金奖”等近百项奖项。
2,沈总，请问能不能对家装行业竞争格局作简单介绍呢？,"您好，由于家装行业的主要服务对象是个人消费者，市场空间广阔，服务区域分散，导致家装行业的市场集中度低，市场竞争非常激烈。且由于行业门槛较低，不同层次的公司同时存在，给消费者提供的服务也参差不齐，行业处于待规范发展时期。
根据中国建筑装饰协会的数据，2015年住宅装饰百强企业的市场份额仍不足10%，这也说明分布在珠三角经济区、长三角经济区、环渤海经济区的一体化住宅装饰仍有巨大的发展空间，一些有品牌积累和资金实力的企业将会有更多的机会去抢占市场份额，逐渐形成龙头企业。谢谢。"
3,林叔叔好，公司的主营业务介绍一下,你好，感谢你对名雕股份的关注。公司是一家面向中高端客户的、产业链最完整的家装及家居综合服务提供商。公司以设计与品质为核心、以材料和工艺研发为驱动，人才培养和信息化为支撑，为客户提供集原创设计、工程施工、辅材配送、木制品定制、主材及配饰选购、售后服务为一体的家居综合服务。
4,刘叔叔好，公司是什么时候上市的,您好！如果刘叔叔没记错的话，名雕股份的股票是2016年12月13日在深圳证券交易所上市交易。
5,请问公司上一季生产经营状况如何？与去年同期相比如何呢？,"您好，感谢您对名雕股份的关注。根据公司2017年3月30日披露的公告（公告编号：2017-011），预计公司2017年一季度业绩亏损2,250万元－1,750万元。亏损的原因与历年相同，为季节性因素所致，系住宅装饰行业特点。本次业绩预告未经过注册会计师审计，具体财务数据将以公司披露的2017年第一季度报告为准。谢谢。"
6,公司是否具备长期投资的价值？你是怎么看的？ 如果有机会，你会增持吗？,您好，谢谢关注！公司将以装饰产业为核心，不断强化、完善一体化产业链，深挖用户需求，积极探索提供新的服务模式和内容（如软装服务、地产精装等），以满足不同层次消费者的需求，并适时利用资本市场手段把公司做大做强。从公司的基本面来看，我们认为公司发展健康，前景广阔。未来公司若有增持计划，将会及时披露，请您留意公司后续公告！
7,请问彭总，请问公司目前有没有在境外开展项目呢？谢谢。,感谢您对名雕股份的关注，报告期内，公司未开展境外项目。
8,蓝总，请问名雕股份的核心竞争力是什么？,您好，谢谢关注！名雕股份是一家面向中高端客户的、产业链最完整的家装及家居综合服务提供商。公司以设计与品质为核心、以材料和工艺研发为驱动，人才培养和信息化为支撑，为客户提供集原创设计、工程施工、辅材配送、木制品定制、主材及配饰选购、售后服务为一体的家居综合服务。公司的核心竞争力主要体现在品牌、设计、材料及工程质量、综合配套能力、服务、一体化信息平台等6个方面。
9,沈总您好，请问未来住宅装饰行业的发展趋势是什么？谢谢！,"谢谢您对名雕股份的关注。
我们认为未来住宅装饰行业发展的趋势为：
1、家装内涵不断延伸
随着市场的发展及消费者的观念提升，家装市场已开始形成“大家居概念”。
2、科技将成为市场发展主线，近几年，“科技”的风潮席卷整个家装行业。
3、健康、节能、环保是行业发展主题
随着人们生活品质的提高及对绿色健康生活的向往，住宅装饰在满足使用功能、美观、个性化需求等传统需求基础上，对新型环保材料、节能设计理念等要求会越来越高。
4、平台整合和规模化能力将成为新的核心竞争力
伴随着客户对产品和服务需求的日益增长，一体化装饰企业、互联网装饰公司、大型公装上市公司等市场参与者整合产品的能力也要越来越强；同时为了获得更好的顾客满意度，更好的提高效益，工业化生产、服务标准化、采购规模化将是满足客户需求的重要途径。谢谢。"
