,Question,Answer
0,公司未来五年的目标是多少？能够实现吗？,你好，公司未来目标是建设成国内一流的超纤企业。
1,请问2017年全年预计销售目标是多少亿元？实现净利润的目标是多少亿元？,你好，公司目前没有制定2017年的销售目标。
2,新投资的项目今年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,启东项目预计今年将逐步产生利润。
3,能简单的介绍下新项目的情况吗？,公司启东项目进展顺利，我们将抓紧进行二期项目的建设。
4,请问老总， 2016年存货是多少，存货增加的内容是哪些？,"公司2016年存货321,242,796.88元，主要是原材料等。"
5,公司去年主打产品的销量是多少？,"公司2016年销售收入1,439,082,922.42元"
6,公司募投项目，预期如何？是否谨慎？,公司募投项目启东工程进展顺利，预计今年将逐步产生利润。
7,年报显示公司利润大幅度增长，利润主要来源于哪方面的业务？是和参股民营银行有关吗？,公司没有参与民营银行。
8,公司收购深圳市威富通科技有限公司是不是预示着未来公司即将转型？,公司未来将在超纤材料领域和移动支付领域双主业发展。
9,公司2016年管理费用较上年同期相比如何，原因是什么？2017年会下降吗？,"公司2016年管理费用161,823,974.12元，同比小幅增长。"
10,请问公司的分配预案达到承诺的分红比例吗？,公司利润分配一直按照章程约定进行。
11,公司截至目前为止都有哪些子公司和参股公司？,公司子公司有江苏华峰超纤材料有限公司和江苏华峰化学有限公司
12,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,"公司是上海市高新技术企业，自成立开始，始终注重产品的技术研发与产品创新工作。公司被中国塑料加工工业协会评定为“中国聚氨酯超细纤维复合材料研发中心”，“中国超细纤维复合材料产业基地”，公司是上海市科技小巨人培育企业，上海市企业技术中心。
公司技术研发团队稳定，上市后不断加强研发队伍建设，吸纳了一批较为优秀的研发人才。公司管理层高度重视研发工作，视研发为公司发展的基础性工作，结合多年的技术积累和市场经验，不断在新的技术领域进行探索。2016年，成功研发出更多适用于汽车内饰的超纤材料，并在服装绒面革领域实现新的突破，并开始尝试直接进行品牌之间的合作进行终端推广。未来，公司将要着力在增强竞争力上求突破，要在扩大产能的同时，增加差异化、高附加值产品，开拓新兴应用领域，实现由“做大做强”向“做强做大”的战略转变。"
13,公司是否会计划多元化发展？,目前公司将发展超纤产业和移动支付双主业。
14,能具体聊一下移动支付产业的布局么,目前威富通公司的移动支付主要是为微信和支付宝的国内商家服务，接下去将随着微信和支付宝走出去，积极开拓跨境移动支付市场。
15,公司现在专利有多少？,截至2016年底，公司拥有自主知识产权的专利共41项，其中：发明专利31项，实用新型专利10项。
16,公司的前5大客户是哪些？,公司前五大客户包括了外贸经销商和汽车革客户。
17,请问老总公司今年净利润同比增长多少？而管理费用去用比去年同期的增长了多少呢？,公司2017年目前净利润还无法预测。
18,公司的发展战略是什么， 是否公司未来发展的主打方向？  以前没怎么听到这方面的动向， 能否详细讲解一下主要是面对哪些品种和市场？ 谢谢！,公司目前的发展战略是超纤产业和移动支付双主业发展。
19,公司截止至今的产品有多少个种类？,公司产品主要是超纤基布，绒面革和贴面革三大类
20,公司今年的财务费用会有多少？,"公司2016年合并财务报表中财务费用为-1,984,264.79元。"
21,请问公司拟进入的什么新的细分领域吗？这一领域与公司现有业务的相关性？,公司今后将在超纤纤维材料行业以及移动支付行业两个领域进行业务拓展。
22,未来几年， 公司如何定位， 哪些市场更适合公司产品的长远发展？,我们认为服装革是一个很大的市场，也是公司今后开发的主要方向。
23,公司截止目前的股东总人数是多少？,截至2017年3月31日公司股东人数7617
24,公司今年是否有新的创新产品？,公司研发部门每年都会推出新的创新产品以满足市场需求。
25,公司高级管理人员的考评及激励情况怎样，有没有股权激励制度？,公司尚无股权激励计划。
26,请问开完股东会后，如果送股通过几日内会送股？,股东大会通过后两个月内实施利润分配方案。
27,公司目前主要的研发方面是什么？,汽车革和服装革
28,请问今年预计主要产品的销售目标是多少？净利润是多少？,目前公司尚无具体净利润目标。
29,公司的前5名供应商是什么，与公司存不存在关联关系？,除重庆华峰化工以外，公司供应商与公司均不存在关联关系。
30,2017年公司是否考虑对高管实行股权激励，如果有的话大概什么时候实行？,你好，公司目前没有股权激励计划。
31,公司在税收方面有没有相关的优惠政策？具体税率是多少？,公司目前的高新技术企业已经到期，正在重新申请，如果申请通过，则将享受15%的优惠税率
32,请问：公司已经投产的募投项目及超募项目，2017年是否可以完全投产并且贡献效益？这部分的折旧和费用对利润影响大吗？谢谢,公司启东项目的开工率要依据市场订单情况而定，我们会加倍努力，现在启东项目的固定资产很大，折旧也很大。
33,公司预计2017年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,您好，公司目前还无法预测2017年的业绩。
