,Question,Answer
0,有一点不太理解，公司官网介绍称，在新加坡、蒙古国、俄罗斯、阿联酋等国家和地区建立起生态修复科研及草种业合作关系，也就是说公司业务主要是出口而不是内销？,公司已经在上述地区开展相关工作，公司将借助新加坡、蒙古国、俄罗斯、阿联酋等国际平台，积极学习全球各地先进的生态修复技术。
1,在海南、雄安这些地区是否有业务布局?,目前公司在上述地区尚未有项目中标，请注意查阅公司公告，公司将及时披露重大项目中标及后续信息。
2,公司是否获得国际上的一些奖项和认证？,公司未参与国际性的奖项评比和认证项目。
3,客户中有哪些知名企业？,公司客户主要为各级政府，同时，公司也将积极拓展其他优质客户。
4,之前曾经有日本的专家到中国治理荒漠化，那么在荒漠化治理方面公司是否会考虑和国外技术专家进行合作？,公司欢迎更多的科研机构进入到生态修复的研究领域当中，如果出现更新的更先进的生态修复技术，公司将积极开展交流活动，学习借鉴先进的经验及修复方法。
5,海外市场拓展情况如何？,您好，感谢对公司的关注，请关注公司公告信息。
6,随着生态治理被提到前所未有的高度，很多其他主体也在进入这一市场，这是否会对公司主营业务产生竞争压力？,您好！公司一直坚持生态修复的主业，通过驯化乡土植物的理念和核心技术进行生态修复，公司对于市场竞争公司会充分关注并努力提高自身的核心竞争力。
7,公司是否会考虑投资或者与行业有关的独角兽企业进行合作？,公司将根据自身实际情况，并结合外部环境，制定相关投资及经营计划。
8,公司今年以来承接订单情况如何？,您好！公司2018年以来中标的重大项目都已及时披露，请关注公司公告信息。
9,此前媒体报道，由于去年四季度以来国家财政部对ppp项目库的清理整顿，银行等金融机构对ppp项目的融资明显转为谨慎，融资进度明显放缓，公司去年10月和12月分别公告了4.83亿和14亿的ppp项目融资方案，公司今年一季报显示一季度新增长期贷款约8000万，二季度应进入施工的高峰期，请问公司今年一季度末至今，有多少新的项目融资放款？上述公告的融资方案进度如何？是否存在融资困难的情况？,您好，感谢对公司的关注！公司根据项目进展情况筹措规划资金，除原有的融资方式外，目前公司计划通过开展境外债、私募债等方式进行融资。
10,公司官网还是测试版？,您好，感谢对公司的关注！公司的官方网址为“http://www.mengcao.com”。
11,今年以来参加了哪些展会？,您好，感谢关注！公司于5月10-12日参加了在上海举行的中国首届品牌博览会，5月18日参加了北京园博会。
12,对目前二级市场股价如何看待?能否反映贵公司的现有价值?,您好！二级市场对股价影响因素众多，公司将通过扎扎实实做好主业回馈股东，希望股东们做价值投资者，并及时注意市场风险。
