,Question,Answer
0,贵公司募集资金买理财产品，为何不集中财力人力，研发芯片出来，为国解忧多好！请问为何选择买理财产品？,由于募投项目建设周期较长，募集资金陆续投入，在保证不影响募集项目投入的前提下，为了提高资金的使用效率，公司会选择购买理财产品。
1,公司年报显示研发费用较上年有较大幅度的提升，想了解下主要投入哪些领域的研发？,为进一步深入行业测试应用服务领域，提升公司竞争能力，公司加大了对新能源汽车、太阳能光伏，以及半导体测试相关测试领域的资源投入.
2,在雄安新区是否已经有分支机构或者业务布局？,您好，公司目前在雄安新区尚未设有分支机构，感谢您对公司的关注！
3,公司和华为是合作关系吗？具体有哪些方面的合作？,"公司是华为认证供应商，为华为提供仪器装备及相关配套服务。
感谢您对公司的关注！"
4,在新能源汽车业务方面，公司有哪些布局，公司对于新能源汽车这一市场的前景如何看待？,"公司系统集成业务中有针对新能源汽车相关应用领域的测试解决方案。公司对新能源汽车市场长期看好。
感谢您对公司的关注！"
5,在海外拓展方面，公司的产品和服务已经进入了哪些国家和地区？,您好，公司目前尚未拓展海外市场，感谢您对公司的关注！
6,公司是否有区块链方面的技术储备和应用？,您好，公司目前尚无涉及区块链方面的业务，感谢您对公司的关注！
7,董秘您好，今年1月份公司高管拜访了华为，请问目前是否开启全面战略合作？,"公司与华为的合作属于日常经营活动，目前尚未签署到达披露标准的合同或协议。
感谢您对公司的关注！"
8,明年底，公司原始股东的限售股份将解禁，届时是否造成大规模抛售潮？公司在维稳股价方面有什么预案？,"公司主要股东在上市前对限售股减持和维持股价做出了承诺，并严格履行。公司会继续督促相关股东履行上述承诺。
感谢您对公司的关注！"
9,成泉资本目前在资本市场很热，他们是公司的第二大股东，但他们的大手笔增持目前还没有盈利，请问成泉是否提前布局行为？,"请参考公司2017年年报中“接待调研、沟通、采访等活动”及“股东信息”等相关内容。
感谢您对公司的关注！"
10,对于公司核心员工是否采取了股权激励的措施？,"公司目前暂未采取股权激励措施。
谢谢您对公司的关注！"
11,目前海南面临大的发展机会，公司是否在当地有分支机构或者业务布局？,您好，目前公司在当地暂无分支机构。
12,公司产品的芯片是从美国进口的吗？还是使用的国产芯片？,"公司业务不涉及芯片采购。
谢谢您对公司的关注！"
13,请问公司为哪些新能源汽车公司提供充电桩测试解决方案？目前这一块业务的营收情况如何？,"公司提供的充电桩测试解决方案属于系统集成业务的一个应用场景，目前尚处于业务推广期，营业收入占比较低。
感谢您对公司的关注！"
14,最近，因为中兴通讯的事件，国产芯片的热度很高，请问公司是否准备介入该领域，解决国家痛点？,您好，公司暂未介入该领域，感谢您对公司的关注。
15,人民币升值对公司有何影响呢？,人民币升值会对公司的外币采购业务带来相应的正向影响，采购成本会有所降低。
16,东方中科的市盈率一直偏高，也一直被人诟病，请问公司管理层：市场对公司的估值是否合理？,感谢您的支持，公司的估值受多重因素影响，但是公司一直致力于基本面的落实，我们会一直秉承一贯原则，把业务做好。
17,公司与中兴通讯有业务合作吗？对于中兴通讯近日面临的危机，公司有何看法？,您好，我们和中兴有合作，但业务量占比较小，对业务量影响较小。
18,1、近期一年公司都没有研报，是不是这一年公司都没有机构去调研？2、公司也没有什么新闻，公司要做大做强，应该加强宣传力度。,谢谢您的关注，请参考2017年公司年度报告相关内容。
