,Question,Answer
0,顺丰机场接下来会不会引入合作伙伴，下一步战略方向方便简单透露么？,鄂州机场目前尚在报批报建过程中，有关外部合作和战略方向问题公司会根据相关法律法规的要求进行信息披露。
1,顺丰的主要成本是什么？另外请教王总德邦作为和顺丰一样的直营为主的物流公司，最近德邦也进入快递行业直接和顺丰竞争，顺丰的市场占有率会不会下降，如何在市场占有率下降的情况下不断增加产品和服务价值，赚取更多的利润,您好！感谢关注。顺丰的主要成本是人工成本及运输成本，详细可以参考公司2017年年度报告。在5000亿的快递市场，顺丰一直坚持中高端定位，在中高端快递市场保持着领先优势。2017年我国社会物流总费用为12万亿元，其中，和消费升级相关的中高端物流市场预计将有几万亿的体量。顺丰从2014年开始，前瞻性地布局冷运、重货、仓储、同城配等多个快速物流领域，并持续提升科技水平，经过多年发展，已初步建立为客户提供一体化综合物流解决方案的能力。未来公司将针对提升客户体验及经营效率，以及在新业务、科技及基础设施上将会继续投入，保证公司健康的利润情况。详见公司2017年年度报告第三节 九、公司未来发展展望部分内容。
2,韵达在快递时效上已经和顺丰非常接近，而且韵达也在金融医药、重货等物流领域，顺丰如何继续保持竞争优势,"谢谢你的提问，顺丰采用集中差别化战略定位中高端市场，优势明显。凭借独特稀缺的直营模式、国内领先的全货机+散航+无人机组成的空运“天网”、全国数万的营业网点、中转分拨网点、陆路运输网络、仓储网点、客服呼叫网点、最后一公里网络等组成的“地网”，以及由智能设备、智慧服务、智慧决策、智慧包装、机器图像识别、车联网等组成的“信息网”，形成了快递行业中控制力最强、稳定性最高、
最独特稀缺的“天网+地网+信息网”三网合一网络资源和科技实力，有效保障了客户服务的时效和质量，进而为公司赢得了品牌美誉和市场号召力，公司连续多年蝉联多项快递服务质量、时效、客诉及满意度指标的排名第一，良好口碑和品牌溢价成就了公司国内快递行业领先地位。"
3,您好，王总。请问公司如何看待tesla semi？如何看待自动驾驶？,您好，顺丰有2000多研发人员，对跟物流相关的领域均非常关注。谢谢。
4,网络有文写到：“由于均采取直营模式，顺丰、京东被视为直接竞争对手，但两家发展物流的思路大相径庭，形象地说就是：顺丰拼命买飞机、京东使劲建仓库。”针对京东物流以储代运的发展模式，顺丰长期战略发展上有何应对,我们也会关注一些新进的竞争者。目前中国物流市场非常大，且物流费用占全国GDP比例还是很高，未来会有很大的改善空间，这为龙头企业提供了更多的机会。大数据驱动的仓配模式，和顺丰模式有一些差异，顺丰大多是长距离的运输模式，从下单、收件、中转、运输、配送、签收全流程服务。顺丰的收派员密度、车辆体系，航空资源以及长距离配送是顺丰的优势。且顺丰很多资源是用资本开支不可复制稀缺性的资源，例如临空场地等等。
5,公司重货业务有消息称有合并新邦，是否属实，未来是否有收购计划。另外公司同城配业务发展怎样？,"顺丰重货业务从2015年开始发展，依托大网初步建立了重货的运输能力。目前服务范围已覆盖全国31个省、289个城市，自有重货中转场21个，重货网点717个，重货运输车辆4000余台。重货业务日均吨数在2017年逐月快速增长，同时重货收入增长也达到80%。在2017年重货主要推出3个产品，物流普运主要定位大件物品、经济实惠、时效要求不高的服务，重货快运主要利用顺丰优势航空资源，提供12小时至24小时的重货紧急运输服务，重货专运是针对客户相对固定地址的整车长距离运输服务。因此，通过新旧产品的结合，2018年重货业务目标是进入日均万吨的行列，全面发力快运市场。顺丰发展重货业务的优势在于借助直营大网资源，提供门到门的快运服务，保证时效稳定、性价比高。
顺丰同城配业务目前可覆盖35个城市，拥有6000多全职配送人员，同时协同大网快递小哥闲暇时段资源兼职配送。与传统快递的层层中转不同，同城配对系统调配技术和能力要求更高，顺丰也积极引入同城业务领域的科技人才，打造不同模式、场景下的智能调度系统，建立“去中心化”的运营能力。目前，顺丰与某快餐连锁的合作可以实现96%的订单在30分钟内送达，建立的高标准、高质量的同城即时配送品牌口碑。"
6,请问公司有考虑过订购tesla semi吗？,您好，公司暂时没有考虑相关事宜。
7,王总，请问您对于工作这件事情是怎么看的，你有想过什么时候退休吗？我的意思不是希望你退休哦，只是想了解您对这件事情的看法。,谢谢您的关心！
8,王总，可以的话，拜托多出出镜，接受一些采访，好让大家多了解了解你对行业的看法，对顺丰的管理，网上能找到的公开资料实在太少了...,谢谢您的关注！
9,我是顺丰航空的飞行员 机队建立之初就来到公司了 现在身体原因不适合夜航了 申请离职。为何公司不遵守当初合同约定解除合同，合理收取赔偿金额，而要满天要价700万，故意为难我，希望王总能帮我解决这个问题，非常感谢。,您好，谢谢您的问题，我们会将先关问题反馈给公司人资部门。
