,Question,Answer
0,公司是否会进军新的细分市场和领域，以及扩大市场占有率？如果会，请问新的领域现在占公司营业收入比重是多少？未来打算提升到多少？多长时间能实现？,"公司会专注主营业务，并围绕主业实施垂直整合，实现光芯片制造、光芯片封装、光器件封装、光模块制造全覆盖，提高综合竞争力。
"
1,去年公司经营遇到的最大困难是什么?今年有望改善吗？,公司去年有部分产品的供应比较紧张，预计今年将有所改善。
2,有些上市公司在信息披露方面做不好，还经常披露虚假信息欺骗投资者，希望贵公司在这方面能做的尽可能规范！,谢谢您的建议，公司会尽可能按照相关规定做好信息披露工作。
3,李叔叔好，东莞证券的代表，介绍一下公司的名字是怎么来的呢？,您好，公司的名称是由设立时的大股东取得。
4,请问公司是品牌为先还是品质为先？谢谢！,公司一直以来注重产品品质，为客户提供更优质的服务以树立良好的品牌形象。
5,能不介绍一下公司现在各大区域的销售和占有率等基本情况?,2016年，公司国内收入占比约56%，国外收入占比约44%（欧洲、北美为主）。
6,除了在巨潮网上查看公司公告，还可以在哪里了解公司的日常经营情况？中小投资者有哪些渠道可以客观的了解和跟踪公司服务在行业内的差异性和优异性？,"公司的公告全部在巨潮网和深交所的网上能够查看到，官方网站的信息是最及时和准确的，建议投资者通过官方网站了解公司的情况。
"
7,做为高管你对公司的股价有何看法？股价的上扬能体现上市公司的潜质和气魄！希望管理层关心一下自己公司的股价！以提振二级市场的股东对公司的信心！！！谢谢,谢谢您的建议，公司将努力提高经营水平，以良好的业绩回报股东。
8,公司今年有没有新产品和新业务拓展？,公司持续推出新的光模块产品。公司专注于主业，并围绕主业实施垂直整合，努力成为具备规模化垂直生产能力的光模块厂家。
9,今年如何分红，是否高送转，有计划吗？,您好，请查看公司相关公告，谢谢！
10,请问，未来十年预估市场规模多大。谢谢,公司所属行业发展趋势良好。
11,请问，你们的分红有什么标准没有？,公司按照《公司章程》和相关法律法规的要求，并结合公司的实际经营情况制定了2016年度的利润分配及资本公积金转增股本预案。
12,去年监管层要求现金分红，各交易所也发布了现金分红指引，公司怎么看，有这个打算吗？,公司董事会已经通过并提交股东大会审议公司2016年度分配方案。
13,请问公司里是否有专人负责回答全景网投资者关系互动平台里股民的问题？股民的问题是否会传到公司的高层？,您好，公司有专人负责全景网投资者关系互动平台的问题，并会将问题传达公司高层，谢谢
14,请问公司公司的核心竞争力是什么？对产品质量是怎么进行控制的，从采购到生产到存储运输等，有专门的检测环节吗？谢谢！,"（1）研发优势，研发团队优秀稳定、科研技术成果显著，拥有丰富的中高端、定制化产品以及性价比高的传统产品；（2）生产优势，拥有从光芯片封装、光器件封装到光模块制造的垂直生产能力，擅长交付“小批量、定制化”订单；（3）管理优势，自主研发客户数据库管理系统、自动化生产调试系统、OA系统等，配合ERP系统，提高了管理效率，保证了产品可靠性、可追溯性。
"
15,去年底公司其他流动资产较年初变化情况，原因是什么？,公司对闲置的募集资金和自有资金进行了现金管理，以提高资金使用效率，获得一定的投资收益。
16,普通投资者投资一只股票不是来亏钱的，公司有能力、有条件推出高送转、适当派现，就应该公开、透明的发公告。,尊敬的投资者，谢谢您的建议。
17,行业有没有周期性？,公司所属行业没有明显周期性。
18,请问公司的企业文化是什么？请介绍公司的企业文化建设情况？,公司企业文化是诚信、务实、创新、拼搏。
19,今年一定加大广告宣传，提高销售额度。继续争取好成绩,很好，谢谢！
20,近期有机构密集调研吗？,近期没有。关于投资者调研，请参考公司互动易网站的投资者关系活动记录表。
21,公司所处行业和主要产品？,公司属于通信领域中的光通信子行业，主要产品光模块。
22,公司今年有没有新产品和新业务拓展？对城镇一体化带来大发展机遇，公司有没有具体的发展计划？,公司一直在持续推出新的光模块产品。关于城镇化的发展机遇，公司会研究，谢谢您的建议。
23,高叔叔好，哈哈，再次见面，介绍一下公司的主营业务和上市时间，身体冒虚汗啦,呵呵，你好，公司主营业务为光模块的研发、生产和销售，公司上市时间为2016年3月。
24,公司生产经营的季节性如何?哪个季节是旺季?,公司产品没有明显的季节性区分
25,请介绍一下公司的行业地位？,公司自成立以来就致力于光模块的研发、生产和销售，拥有在光模块领域的科研开发和设计生产一体化能力。经过多年发展，公司目前已成为国内光通信领域研发实力强、产品类型丰富、产品质量稳定的专业光模块供应商。
26,今年公司人力成本的大幅度上升？人力成本上升后公司产品提价的能力有多大？,公司为员工提供了具有竞争力的薪酬待遇，但总体成本仍保持在合理水平，并未重大变化。公司的提价能力取决于公司产品的技术水平和市场的供求关系。
27,随着公司规模的扩大，建议公司引入具有国际化快销品工作经历的高端人才。,谢谢您的建议！
28,请问今年公司的扩产计划和渠道计划？,公司按募投项目规划进行，将继续拓展通信设备制造厂商并巩固小批量定制化经销商市场。
29,我是公司的一名小股东，请问我想现场参加股东大会，不知道应该怎么做？需要什么样的程序？,您好，详细流程请查看公司公告发出的股东大会通知，里面有详细的参会指引
30,公司去年主打产品的销量是多少？,"公司2016年光模块销售数量为3,619,508支。"
31,公司募投项目，预期如何？是否谨慎？,公司按计划建设募投项目，预计2017年第四季度建设完成。募投项目的达产，将缓解公司产能不足的状况。公司制定了详细的市场拓展计划，以逐步消化募投项目的新增产能，实现销售产生利润。
32,新投资的项目今年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,公司按计划建设募投项目，预计2017年第四季度建设完成。募投项目的达产，将缓解公司产能不足的状况。公司制定了详细的市场拓展计划，以逐步消化募投项目的新增产能，实现销售产生利润。
33,请问公司的分配预案达到承诺的分红比例吗？,达到了
34,请问老总， 2016年存货是多少，存货增加的内容是哪些？,公司存货2016年末余额较2015年末增长36.58%，主要是原材料、产成品、在产品增加。
35,公司是否会计划多元化发展？,公司专注主营业务。
36,能简单的介绍下新项目的情况吗？,公司按招股说明书的计划顺利进行。
37,公司截至目前为止都有哪些子公司和参股公司？,"子公司：四川新易盛、香港新易盛。
参股公司：无。"
38,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,公司建立了省级企业技术中心，子公司建立了省级工程试验室。
39,请问2017年全年预计销售目标是多少亿元？实现净利润的目标是多少亿元？,公司经营情况良好，所属行业发展趋势良好。
40,公司2016年管理费用较上年同期相比如何，原因是什么？2017年会下降吗？,2016年管理费用较2015年增长21.82%，主要系研发费用、薪酬费用、折旧费用增加。随着公司进一步加大研发投入，2017年预计不会下降。
41,公司未来五年的目标是多少？能够实现吗？,公司致力于成为一个行业领先的光通信产品制造商，并将为之努力。
42,公司截止至今的产品有多少个种类？,"公司盈利能力较好的一个基础就是产品品种丰富。自公司成立以来，公司成功开发了不同型号光模块产品超过2,800种。"
