,Question,Answer
0,耐磨铸件今年的成本还有没有在继续上升？,您好，公司将狠抓成本，创新管理。通过加强营销计划、生产计划的机动性以及加强工艺巡查和考核，提高产品质量，控制生产成本。谢谢关注！
1,公司在节能减排方面有什么规章制度？,您好，公司的高效球磨综合节能技术、PIP技术都属于绿色环保的节能技术，公司从新产品开发、推广应用这两个层面都设立了相应的制度来促进节能降耗的水平提升。谢谢您的关注！
2,衬板毛利率较高，公司打算如何继续深耕细作？,您好，公司的节能衬板是公司的重点产品，公司将进一步扩大节能衬板的市场占有率，公司新开发的半自磨机衬板已经研发成功，丰富了衬板产品的产品群，保持了公司在衬板产品的竞争优势。谢谢您的关注！
3,公司转型PIP业务目前有什么成果？,您好，PIP业务作为公司新的业务板块，通过一年多的市场开拓，在民品和军品应用领域取得了一定的成果，其优异的耐磨、耐腐蚀性得到了用户的认可。谢谢您的关注！
4,长沙和攀枝花两大铸件生产基地能满足公司产能需要吗？,您好，公司目前两大铸件生产基地可以满足公司产能需求。谢谢您的关注！
5,近年来，下游水泥、火电等传统行业去产能，对公司需求有没有影响？,您好，由于下游水泥、火电行业去产能，对公司产品的需求形成一定的负面影响；矿山行业的需求有所回暖，但是价格传导机制不顺畅导致公司产品价格无法提升。谢谢您的关注！
6,贵司的品牌认知度如何？,您好，公司的高效球磨综合节能技术在行业内具有较高的知名度，2016年入选了国家发改委低碳节能重点推广技术。谢谢您的关注！
7,您怎么看待PIP技术潜在的市场需求空间？,您好，PIP是一个绿色环保表面处理技术，随着国家对环境保护力度的加大，PIP技术具有很大的市场发展潜力。谢谢您的关注！
8,今年来自下游市场的需求较往年有没有增长？,您好，矿山、水泥、火电行业是国民经济的支柱行业，对于节能降耗和高性价比耐磨铸件的需求是长期性的和刚性的。2018年，预计高端铸件市场前景良好。随着环保意识的不断提升和环保执法力度不断加强，传统的表面处理技术难以应对高标准的环境保护要求，具有提高资源利用率、兼顾节能和环保的绿色表面处理技术将迎来全新的发展机遇，PIP技术的推广应用迎来更好的发展环境。谢谢关注！
9,2017年传统耐磨材料业务收入增长多少？未来会不会逐步退出？,公司去年耐磨铸件业务出现了负增长。耐磨铸件依旧是公司的主要业务收入来源，未来将继续加大新产品的研发。
10,PIP搞了这么多年也不见有大的起色，每年PIP能产生多少收益。占到主营收入的多少。公司现在主要收益来源来自那一块。,您好！公司2017年度报告在第四节第二点主营业务收入当中对各类产品披露了具体的财务数据，请您查阅！
11,环保监管趋严，这对公司经营有什么影响？,"感谢提问！传统的表面处理为电镀工艺，会带来较明显的环保问题,随着环保监管力度不断加强，绿色制造的发展空间很大，具有提高资源利用率、兼顾节能和环保的绿色表面处理技术将迎来全新的发展机遇，公司PIP技术的推广应用将迎来更好的发展环境。"
12,在西南市场的占有率高吗？,您好，公司在西南市场的占有率为18%左右。谢谢关注！
13,与传统的电镀等表面改性技术相比，PIP技术目前具有哪些优势和劣势？,您好，PIP技术是一种复合表面技术，该技术应用多种工艺方法，将非金属元素和微量金属元素渗入到金属基材的表面，在产品表面形成由金属元素的氧化物、溶入氧的化合物晶格、金属元素的氮碳化合物以及氮在铁中的固溶体组成的可控的多层复合渗层，从而使产品整体内外同时形成防腐耐磨层，在大幅提高金属零件的耐磨性及抗腐蚀性能的同时实现绿色生产。
14,PIP活塞杆目前获得了哪些知名企业客户的订单？,您好！公司目前主要客户为星邦重工、山河智能、三一等企业，谢谢您的关注！
15,出口业务的毛利率很低，请问未来还会继续外销吗？,您好！会外销。出口业务是我们红宇重要的领域和发展方向，今后有望提高毛利率。谢谢！
16,可否向我们分析一下今年公司面临怎样的市场环境？,"您好，我公司针对此问题在年报公司未来发展的展望作了相关分析。
今年公司预计高端铸件市场前景良好，但低端铸件则由于产能过剩，低水平的价格竞争呈现常态化。
随着环保意识的不断提升和环保执法力度不断加强、《中国制造2025》的落地、绿色制造的发展空间非常大。新《环境保护法》、“气、水、土十条”、“环保督查+排污许可制+环保税”三位一体所带来的长效监管机制逐步形成。传统的表面处理技术难以应对高标准的环境保护要求，具有提高资源利用率、兼顾节能和环保的绿色表面处理技术将迎来全新的发展机遇，PIP技术的推广应用迎来更好的发展环境。"
17,华北市场还有进一步提升市场空间的可能吗？,您好，华北市场是公司重要的目标市场，公司将进一步努力拓展华北市场的空间。谢谢您的关注！
18,今年来PIP业务的市场拓展有什么进展？,您好，首先，公司在沿海产业集群发达的江苏无锡设立产线，满足发达地区的用户需求；其次，完成了军品拓展的资质申请，有望在军品的应用领域取得进展。谢谢您的关注！
19,面对市场无序竞争，公司如何突出重围？,您好，1、公司将努力降本增效；2、公司将改善营销模式，发展代理商；3、公司将加大新产品的营销。谢谢您的关注！
20,预计今年的营业收入能突破2亿元吗？,您好，请关注后续发布的定期报告，谢谢您的关注！
