,Question,Answer
0,贵公司员工一个月能挣多少？,我们根据具体月度绩效考核情况发放薪酬。谢谢。
1,公司对同行竞争对手有怎样的考量？你们的成本、管理、市场等优势体现在哪些方面？,"公司经过在华南核心市场的长期布局，已经构建了从代理经销商到零售终端的营销网络，掌控终端的销售模式日臻完善，为公司业务规模的扩张打下了良好的基础。同时，公司近年来不断强化品牌建设，强化公司的工艺改进和产品创新，以良好的品牌和品质、更优的性价比获得市场的认可, 实现啤酒产品向中高档升级，巩固广东市场的优势地位。"
2,公司目前有哪些在建项目？建设进度如何？还需要多少资金？,公司在建项目主要是本次非公开发行股票募集资金投资项目，项目具体情况请见相关公告，网址为：http://www.cninfo.com.cn/cninfo-new/disclosure/szse_sme/bulletin_detail/true/1202490349?announceTime=2016-07-20。谢谢。
3,公司是否会进军新的细分市场和领域，以及扩大市场占有率？如果会，请问新的领域现在占公司营业收入比重是多少？未来打算提升到多少？多长时间能实现？,我们会积极提升精酿啤酒等高端啤酒的销量，扩大市场占有率。目前精酿啤酒等高端啤酒尚处起步阶段。谢谢。
4,今年人工费用是否还会出现阶段性上涨？,预计会有正常幅度的增长，谢谢。
5,去年公司经营遇到的最大困难是什么?今年有望改善吗？,"司面临的主要挑战是经营成本持续上涨、内需疲软和市场竞争加剧，这给公司生产经营带来巨大压力。
公司采取的措施主要有：1、坚持推进营销改革，加强品牌建设，持续提高销售质量；2、推进创新驱动，加强生产运营管理，提高企业竞争实力；3、加快项目建设，促进企业做优做强。谢谢。"
6,募投项目资金使用情况如何？,在募集资金到位前，公司已以自由资金投入募投项目，具体金额正由会计师审计中，审计完成后我们将按有关规定置换并公告。公司将会严格按照有关规定使用募集资金。谢谢。
7,请问：公司产品的技术含量如何？专利多吗？行业垄断地位如何？ 那些项目能给公司带来利润增长点？预计是否能保持3年的增长？,2016年，公司大力推动企业科研平台建设和自主创新工作，南沙珠啤和梅州珠啤通过高新技术企业认定；创新平台建设实现突破，新增南沙珠啤、湛江珠啤两个市级研发机构。获市级科技立项2项；完成29个科研项目，其中市级项目2项；获省市科学技术奖励2项；全国和省级论文奖10项；申请专利18件，获授权专利13件，其中发明专利3件。公司是国内知名啤酒品牌，公司位于行业前列。我们会努力落实公司十三五规划，积极争取业绩增长，回报股东。谢谢。
8,近几年的固定资产，技术改造的投资效果如何，是否达到了预期的目标，不考虑市场因素，简单考虑毛利情况是否合理呀。,公司技改及固定资产投资经过严谨立项，立项后项目实施顺利，近年公司毛利情况有所改善。谢谢。
9,请介绍一下公司的行业地位？,珠江啤酒是国内知名啤酒品牌，公司位于行业前列，谢谢。
10,能简单的介绍下新项目的情况吗？,公司新项目主要是本次非公开发行股票募集资金投资项目，项目具体情况请见相关公告，网址为：http://www.cninfo.com.cn/cninfo-new/disclosure/szse_sme/bulletin_detail/true/1202490349?announceTime=2016-07-20。谢谢。
11,公司截至目前为止都有哪些子公司和参股公司？,具体请见年报第四节第七点“主要控股参股公司分析”，谢谢。
12,公司目前面临的最大问题是什么？,具体请见公司年报第一节的风险提示。谢谢。
13,公司的发展战略是什么， 和公司现有的主营业态一致吗？  能否详细讲解一下？ 谢谢！,公司将继续坚持“十三五”发展战略，以开放式融合创新为主导，借助互联网、啤酒业的上下游协同以及跨界联动，将珠江啤酒打造成为中高端特色啤酒企业及国内领先的啤酒文化产业运营商，形成啤酒酿造产业和啤酒文化产业“双主业”协同、双核驱动的发展模式。打造成为中国纯生啤酒的领导者、中国精酿啤酒发展的领先者以及中国啤酒文化产业的先行者。谢谢。
14,请问公司如何看待市值管理的？近期管理层新出的增发新规对公司以后资本运作有何影响？,市值管理是维护股东利益的工具，我们会在遵守有关法规的基础上，积极回报股东。谢谢。
15,公司的前5名供应商是什么，与公司存不存在关联关系？,前5供应商主要是大米、麦芽、玻璃瓶和易拉罐等方面的原材物料供应商。其中易拉罐主要供应商的荣鑫公司是公司控股股东的子公司，是公司的关联方，其他供应商与公司不存在关联关系。谢谢。
16,目前公司享有的国家优惠政策有哪些？,主要是公司及3家子公司属于高新技术企业，享受所得税优惠。谢谢。
17,公司管理层怎么看待去年的业绩，满意么？能说下今年有什么目标吗？,2016年，在中国啤酒行业持续下滑的形势下，公司完成啤酒销量116.20万吨，同比增长0.19%；营业收入35.43亿元，同比增长0.74%；归属母公司净利润11389.34万元，同比增长36.96%。截止2016年12月31日，公司合并报表口径资产总额66.15亿元，同比增长2.00%；净资产总额为35.31亿元，同比增长4.11%。 我们今年会再接再厉。谢谢。
18,请问公司里是否有专人负责回答全景网投资者关系互动平台里股民的问题？股民的问题是否会传到公司的高层？,是的，感谢您的关注。
19,公司目前的股东结构是怎样的？是否有利于优化公司治理结构和企业长远发展？,股东结构具体请见公司年报，我们会努力提升公司治理水平，促进公司长远发展。
20,公司领导怎么看现在公司的股价，对我们小散有什么忠告？谢谢,股价受诸多因素影响，投资请谨慎。谢谢。
21,公司生产经营的季节性如何?哪个季节是旺季?,啤酒行业淡旺季比较明显，天气炎热的夏季是旺季，冬季是淡季。谢谢。
22,新三板的扩容，带来了新的投资机会，你们公司在这方面有什么打算吗？,公司暂无此方面的计划，谢谢。
23,公司的负债比率有多少？,"请见公司2016年度报告,谢谢"
24,公司截止目前的股东总人数是多少？,"请见公司2016年度报告,谢谢"
25,我是公司的一名小股东，请问我想现场参加股东大会，不知道应该怎么做？需要什么样的程序？,http://www.cninfo.com.cn/cninfo-new/disclosure/szse_sme/bulletin_detail/true/1203239752?announceTime=2017-03-31详见巨潮网公告
