,Question,Answer
0,公司毛利率在同行业中是什么样的水平？2018年一季度业绩变动，导致公司综合毛利率有所下降的原因是什么？,2017年，公司毛利率为19.33%；2018年一季度综合毛利率下降，主要是由于材料成本持续走高，人工成本及制造费用的上升，使得毛利率同比有所下滑。
1,公司2017年度经营业绩出现亏损是否说明公司主业营利能力正在持续减弱？公司如何进行效度干预进行止损？,你好！公司2017年主营产品毛利率同比略有下降，主要是材料成本及人工成本上升的影响；同时，由于2017年泰国顺威项目、智能卫浴项目等新投资项目的开展，前期筹建费用较大；公司开展的资产重组及收购事项，使得与投资相关的中介等咨询费用大幅增长。由于资金成本上升及融资额增加，以及汇率变动带来汇兑损失增加，使得公司财务费用亦大幅增长；年末存货减值幅度较大，以及诉讼赔偿款导致营业外支出大幅增长。因此，2017年公司经营业绩出现亏损。2018年，公司将针对实际经营中存在的不足，不断加以改进，朝着公司既定目标不断奋进。谢谢关注！
2,就现阶段公司股价，谈一谈公司市值管理？,2017年公司发展不及预期，业绩下滑，未来公司将不断完善发展战略，修正在战略发展中遇见的问题，确保持续领跑空调风叶技术，保持市场占有率。公司未来的“同心多元”发展战略为：抓住模塑料这个圆心，向材料应用的各个领域渗透。依托公司“塑料改性—模具设计制造—塑料空调风叶设计制造”产业链一体化优势，通过聚焦风叶主导产品，不断延伸产业链，适时发展汽车组件、能源电力、智能家居卫浴等高盈利成长性领域的产品，实现公司主营业务领先化、业务多元化。以良好的业绩回报广大股东。谢谢关注！
3,公司现金流的状况如何？能否谈谈公司财务杠杆？谈一谈公司2018年公司理财计划？,请关注公司公告，公司合理利用融资渠道，保持现金流的正常。谢谢你的关注！
4,我看公司对空调市场的依赖性很大，空调市场是否景气对公司业绩影响很明显，请问公司是否考虑拓展其他市场，来降低这种依赖？,随着公司“同心多元”发展战略的推进，公司已逐步向汽车组件，能源电力，智能家居卫浴等高盈利成长性领域拓展，努力实现公司主营业务领先化，业务多元化。谢谢关注！
5,公司股东蒋九明是否已经被华安证券股份有限公司起诉？其质押公司股票是否已经被冻结？该事件对公司经营活动是否造成影响？请就此事件做一个损益评估？,公司大股东蒋九明先生已被华安证券股份有限公司起诉，其已质押的公司股票已被冻结，详见公司于2018年4月13日在指定媒体披露的《关于大股东股份冻结情况的公告》以及其他相关的公告。目前此事件对公司经营活动暂无大的影响。谢谢！
6,谈一谈公司的外延式发展，有哪些有效的操作的工具？,你好！公司的外延式发展主要是在并购方向上，完成产业并购与金融相结合的协调发展，谢谢关注。
7,公司去年管理费用增长了百分之二十多，请问增长的原因，今年这种情况还会继续吗？,你好！2017年度，公司管理费用增长主要受以下因素影响：（1）各基地运营费用的上升，人工成本及折旧摊销等相关费用持续增长；（2）泰国顺威项目、智能卫浴项目等新投资项目的开展，前期筹建费用较大；（3）2017年公司开展的资产重组及收购事项，使得与投资相关的中介等咨询费用大幅增长。今年的情况请关注2018年相关报告披露。谢谢关注！
8,公司打算拓展海外市场，请问哪个国家或者区域是公司着重想要发展的市场？,你好！海外市场是公司市场发展的重点方向之一，公司目前在泰国已设立子公司，预计将形成覆盖整个东南亚市场的战略据点，谢谢关注！
9,公司的研发投入占营收比是多少？同比上年管理费用增加了多少？,详细请查看2017年年报相关数据。谢谢您的关注！
10,谈一谈公司的核心的发展战略？相比同业竞品公司有何技术优劣？,"公司的“同心多元”发展战略为：抓住模塑料这个圆心，向材料应用的各个领域渗透。依托公司“塑料改性—模具设计制造—塑料空调风叶设计制造”产业链一体化优势，通过聚焦风叶主导产品，不断延伸产业链，适时发展汽车组件、能源电力、智能家居卫浴等高盈利成长性领域的产品，实现公司主营业务领先化、业务多元化。本公司是国内最早生产塑料空调风叶的专业企业之一，对空调风叶的结构、叶形、风道特征、流场等都进行了多年的深入研究，具有丰富的设计研发经验，建立起了省级工程技术研究中心。公司以塑料空调风叶设计生产为核心、兼具模具设计制造、改性塑料配方研发能力，具备完整的“塑料改性——模具设计制造——塑料空调风叶设计制造”产业链，产品获得国内外知名空调整机厂商的认可，具有较强的市场竞争力。谢谢您对公司的关注！
"
11,公司前五大客户的销售额占营收比例超50%，请问公司是否存在大客户集中的风险？,我司跟五大客户的经营往来正常，合作时间超过10多年，不存在风险。谢谢关注！
12,今年有分红的计划吗？,"按照2017年的年报公告，公司2017年度亏损，为了保证公司的经营资金，没有分红计划。
谢谢关注！"
