,Question,Answer
0,非常感谢公司几位高管回答了我不少问题，在这多提问是为了让大家更充分了解公司管理的科学性、规范性、专业性，谢谢你们的专业回答。,应该的！
1,你好 问什么17年公司生产人员增加较多？,主要是产量增加。
2,今年的年报没有同时公布年度股东大会时间， 请问大致会安排在什么时间段， 今年的分配会在上半年实施完毕吗？,股东大会及分配事宜将结合公司后续相关事宜进行。谢谢~
3,非常感谢公司几位高管回答了我不少问题，在这多提问是为了让大家更充分了解公司管理的科学性、规范性、专业性，谢谢你们的专业回答。,应该的。
4,非常感谢公司几位高管回答了我不少问题，在这多提问是为了让大家更充分了解公司管理的科学性、规范性、专业性，谢谢你们的专业回答。,我们乐意在可披露的范围内为您解答。
5,国营企业容易滋生懒人闲人，请问公司对员工是怎样定岗定责的?,公司实行全员劳动合同制，根据公司经营发展阶段，制订和不断完善《员工招聘管理办法》、《绩效考核管理办法》等人事管理制度，建立和实施了科学的聘用、培训、轮岗、考核、奖惩、晋升和淘汰等人力资源体系，聘用足够的人员，使其能完成所分配的任务，并建立和实施科学的关键绩效指标考核机制，明确每个岗位的目标和工作业绩考核方法，并按月进行考核和兑现，充分调动员工积极性，谢谢关注！
6,请问公司对人员招聘方面会不会更照顾员工亲属形成家族性企业?,公司建立和实施了科学的聘用、培训、轮岗、考核、奖惩、晋升和淘汰等人力资源体系，不会形成家族性企业，谢谢！
7,请问公司未来3~5年对营收和利润的战略规划情况？,公司有短期及长期的预算目标和战略规划，但能否实现取决于经济环境、市场情况、行业发展状况与公司管理团队的努力等多种因素，存在很大的不确定性，请投资者注意风险。
8,公司海带丝产品口感不错，公司对其还有什么大的规划吗?,公司将加大力度进行推广，以赢得更多像您一样的忠实粉丝，谢谢关注。
9,公司有自用青菜头基地，青菜头有季节性，那么公司有没有利用土地轮植期种点别的经济作物?,公司发展农户利用其自有冬闲土地种植青菜头，增加一季收入，谢谢！
10,请问公司有没有聘请专业的广告策划和战略发展顾问?,公司多年来与著名策划机构叶荗中策划公司和特劳特公司都有良好的合作，我们是根据发展的需要阶段性选择品牌策划机构。
11,公司业绩如此优秀 以后是否会考虑加大分红比例？谢谢,公司会按照经营状况及发展阶段确定分红比例，谢谢关注！
12,请问审计机构对经销商的调查是采用全面普查还是抽查方式，审计报告调查结果能不能全面反应经销商销售成绩?,审计机构对经销商的调查所采取的方式由审计机构内部风险控制来进行确定，并结合相应审计程序确认收入的真实性及完整性。
13,请问公司与当地菜农关系怎样，会不会按时支付菜款，对内部采购人员有没有严格管理?,原料基地和菜农是我们的第一车间，我们有较好的合作关系，公司多年来保证做到了按时支付 菜款，树立了良好的信誉。对内部采购人员有较为完善的管理制度，并严格执行。
14,请问公司新近收购的豆瓣酱业务今年能否投产？准备使用什么品牌销售？跟市场上现有的豆瓣酱产品相比，贵公司即将推出的豆瓣酱产品具有什么特点？,标的企业为正常生产经营企业，如并购成功会使用标的企业品牌，未来将会根据市场需求进行产品的策划，谢谢关注。
