,Question,Answer
0,到全聚德店体验的应该不仅是美食，更是文化和历史，这才是全聚德的核心竞争力，公司未来如何加强这一点?,您说得这一点非常正确，我们将继续加强全聚德的软实力建设，文化营销、体验经济、场景营销都是我们软实力建设的重点。
1,鸭哥科技也是一个典型的失败案例（一开始就不被看好），公司在互联网方面融合尝试会止步吗？同样收购汤品小厨也失败了，我个人觉得这个案例失败，比较可惜，今年还会在并购上有所建树吗？,感谢您的提问，工作的推动就会有成功和失败，我们继续努力。谢谢您的关注！
2,今年有否开四川饭店及丰泽园直营店计划吗？,你好，四川饭店及丰泽园两个品牌都在积极的进行选址，计划开设新的门店。
3,全聚德的核心竞争力其实是一种传统文化而不应该仅是卖鸭子，通过一种满清贵族式的环境和服务让客人得到一种超越普通商品后的精神享受从而提高单价提高利润。做普通的外卖其实是达不到这样的享受标准，会削弱它的核心竞争力和品牌美誉度的。另外，大股东固然对公司有较大帮助，但根子还是在公司重塑核心竞争力和品牌上。请经理与董事会慎重考虑!,您讲的问题我们会关注，感谢您的建议。
4,区块链的特点是分布式加密存储。传统代金券，储值卡可能会丢失，加密货币不会丢。想吃烤鸭去附近的直营店扫一扫厨师立刻就给你端上来一只香喷喷的全聚德烤鸭，方便又安全。另外设计一个小鸭钱包APP，小鸭币存在里面就是一只只可爱的小鸭子，可以给它起名字可以陪你玩游戏人机互动，也许养出感情就舍不得吃掉它了！你们就等于卖出一只虚拟的鸭子利润更高,谢谢你提出这么好的创意，我们会进行认真的学习和研究。这方面的沟通和交流，说明会之后，你有新的建议可和公司证券部取得联系。
5,邢董的股票拿了10年了，基本和刚上市一个价，退休后会考虑立马卖出吗？您不卖我就陪您一起坚守阵地！！！,谢谢你对我的信任和友情。
6,东方财富网的轩辕理财室和贵公司是什么关系？他怎么知道全聚德股价要上300元的？有无内幕消息？,您好：您说的这个公司与我们无任何关联关系。感谢您的关注。
7,除了餐饮，近几年公司会在食品发展投入巨资吗？,食品工业是集团公司发展的重要组成部分，这几年我们一直在努力。我们将在新品研发、销售的体制机制和组织形式进行新的尝试，取得新的突破。
8,公司网站好久能改版了,您好：感谢您对公司网站的关注，我们正在与专业公司接洽，推进网站改版工作。
9,从回答的问题来看，公司没有一点和普通股东交流的诚意，股价都跌到这个份上，你们难道没有经营的责任吗，这么多年了你们没有做成一件令股东满意的事情，如果是民营公司早已经扩大多少倍了，而你们还在原地踏步,谢谢您的提问，我们始终是本着坦诚的态度和股东、一切关心全聚德的人们进行真诚的沟通。谢谢您。
10,“会在合规合理的合适条件下积极开展市值管理工作”，请详细解释这句话的含义,您好：感谢您对公司的关注。我们会向投资者积极披露公司的相关信息，提高公司对投资者的吸引力，努力提升公司市值。
11,无锡新区加盟店的目前看来是个失败的案例，这么深痛的教训，给管理层在加盟店的发展上带来了什么样的宝贵经验？,感谢您的提问，去年公司重新修订《特许经营合同》续签标准，续签时引入顾客及社会评价机制，改以往内部独立评价为内外综合评价按照新的续签标准；编写《新开特许企业培训工作标准》，进一步规范对新开加盟企业员工的培训流程和培训内容；重新修订了《连锁经营管理手册》（2017版），加大对加盟企业的督导检查、日常监管、风险管控、安全管理力度。谢谢您的关注。
12,公司一直说了的提质、复制、孵化和管理升级，但业绩没有上升，部分门店销售还有所下滑，提质到底体现在哪里？2018年如何提质？,"今年公司制定了分步提质的进度表，按步骤有序推进公司发展提质增效。
1.门店提质推进环境改造。严格制定可实施的环境改造时间表，试点先行、分步推进，继续从前厅、后厨、员工工作和生活三个层面对硬件设备设施逐步进行整修和升级，确保提质工作取得良好效果。
2.升级服务标准。完善各品牌的服务场景设计，围绕多品牌系列化发展的战略目标，修订、完善并发布适合各品牌服务标准，有效提升服务品质。
3.狠抓菜品品质提升。各品牌企业要以主打菜品为提质重点，全聚德品牌要抓住烤鸭这一拳头产品的质量把控不放松，确保烤鸭出品统一。仿膳饭庄、丰泽园饭店、四川饭店要狠抓品牌核心产品合格率，改变菜品质量、出品展示等环节存在的问题。
4.特许加盟企业与直营企业同步提质。参照直营企业在环境、菜品、服务升级方面的标准，对现有特许加盟企业进行同步升级，提升其运营管理品质。推出2018版《特许连锁经营管理手册》，新开特许加盟企业要严格按照新标准验收与管理。加大对连锁企业的督导检查、日常监管、风险管控、安全管理力度。
"
13,台湾地区开店是否可以考虑和台北故宫博物院合作呢？两个中国传统文化相结合,"谢谢您提出的很好的建议，如果今后在台湾开店还请您多关照。

"
14,请问公司拿什么来回报投资者？看看股价再看看分红？,您好！感谢您的提问。公司始终将回报投资者放在重要位置，连续多年现金分红，2018年公司的分配预案为：以308463955股为基数，向全体股东每10股派发现金现金股利2.6元（含税），比2017年实际分红有所增长。
15,中国首膳的事情，什么时候落实？,您好：此事没有计划。感谢您的关注。
16,公司如何做到对各分店服务质量和服务水平有效的监控和评估，采取了那些措施？,公司加强服务和产品质量的监控和评估，在内部管理上完善制度，总部和各企业认真梳理，进行了新版服务规范的升级工作；在细化、调整、补充公司现有考核指标的基础上，建立日常巡查机制，形成“四不两直”检查新常态。在外部监督上去年首次引入第三方评价数据（大众点评等），着手搭建门店运营的市场评价体系。谢谢您的关注。
17,多年来全聚德的营业收入一直在18亿左右徘徊，请问董事长今年营业收入能突破20亿吗？,您好，这几年来公司的收入确实是在18亿左右徘徊，今年能否突破20亿我们将为此奋力拼搏。
18,公司总是说要提质、复制、孵化和管理升级，销售业绩和人气却每况日下，2018年到底准备怎么做呢，全聚德是知名度高，但同时也是公司的负担，听说公司在考虑做副品牌，开始行动了没有，怎么做的？,您好：感谢您对公司的关注。2018年公司计划从以下四方面做好相关工作：一是从提质入手，抓住环境、菜品、服务关键要素，推动产品升级实现新突破：二是从复制孵化入手，为公司品牌连锁化、系列化发展实现新突破奠定基础；三是从管理升级入手，抓住市场、对手和监督考核的关键点，持续推进管理实现新突破；四是发展特色食品，做好存量食品的提质升级和新品的创新研发工作，为食品产业未来发展奠定坚实基础。
19,年报中显示有的直营店利润为正，是如何计算的，是开店全部投资回本后的纯利润吗？年报中子公司总资产是否等于是这家店的总投资额？,您好！感谢您的关注。直营店的利润是通过利润表科目间关系计算出来的，利润为正表示该直营店盈利。子公司总资产不能完全等于该店的投资。
20,请问贵公司为什么不大力拓展四川饭店，丰泽园?,您好：发展四川饭店和丰泽园的品牌一直是我们心中的重要事项，怎么能够忘记呢。四川饭店和丰泽园都是非常好的民族品牌，每个企业目前所处的发展阶段不同，面临经营的实际困难不同，品牌、商圈等都有不同之处，我们在巩固住现有经营的前提下，积极的做好四川饭店和丰泽园的发展工作。
21,全聚德在台湾找到合适的鸭源了吗多久能在台湾开店了,您好：公司目前未在台湾开店是多种因素造成的，并非只是鸭源的问题，您要有信誉可靠的合作伙伴可以给我们推荐。感谢您的关注。
22,公司今年计划在哪些海外市场拓展业务？,您好：公司今年海外拓展重点市场在北美和澳洲，感谢您的关注。
23,贵公司前任董秘施炳丰先生目前状况如何？,您好：公司在2017年年报中披露了公司董监高的情况，施炳丰先生任职公司副总经理，具体信息请您看年报第八节的内容。谢谢关注。
24,今年计划新开多少家直营店？去年新开直营店平均投资在多少钱？看到年报中苏州店装修工程款800多万，为何没有青岛二店，西安店的投资额？大连目前百度地图中显示有3家全聚德，都是直营店吗？南京地区有两家，江宁区那家是新开的吗？百度地图显示张家口有一家全聚德，是冒牌店？还是新开直营店？,谢谢您的关注！公司2018年将聚焦京津冀和华东区域，落实提质、复制和孵化行动策略，积极稳健的开发直营门店，实现新增资产和新增收益。年报是在财务报告在建工程中披露的苏州店投资额，表示苏州店在筹建期间支出的工程款，青岛二店和西安店2017年已经开业，投资款已经结转到相应会计科目中，因此未显示在在建工程中。大连目前有三家全聚德，其中两家加盟店一家直营店。南京江宁区全聚德是2016年10月开业的新店，开设在21世纪太阳城五楼。张家口全聚德是筹备中的加盟店。
25,请问贵司的主要核心业务和产品有哪些？核心产品是烤鸭吗？会不会业务单调了？,"感谢您的提问，公司主营业务为中式餐饮服务和食品生产销售两大板块：中式餐饮服务主要涵盖四个品牌，包括以“全聚德”烤鸭、 “全鸭席”系列菜品为特色的全聚德烤鸭店；以经营“满汉全席”为特色的仿膳饭庄、以经营“葱烧海参”为代表的丰泽园饭店和以经营川菜为特色的四川饭店。在食品生产销售领域，目前已形成三大产品系列：一是肉类产品，包括以原味烤鸭、入味烤鸭等真空包装烤鸭为代表的烤鸭类产品；独立包装的鸭掌、鸭肫、鸭脖等休闲类产品；丰泽园餐桌系列肉食品。二是面食类产品，包括全聚德饼类、中秋月饼、仿
膳糕点、仿膳汤圆、丰泽园“八大件”及日常主食等；三是调味品系列，包括全聚德酱类、四川饭店辣味调味品等，未来将进一步加快新品研发力度。谢谢您的关注。"
26,今年以来股价跌得厉害，什么时候是个底？,您好：公司管理层一直密切关注股票价格走势，会在合规合理的合适条件下积极开展市值管理工作，我们努力用更好的业绩回报广大投资者，感谢您对公司的关注。
27,今年是否考虑进行员工持股计划，或高管给予期权？,您好：由于公司为国有控股上市公司，如实施员工持股计划或股权激励需得到北京市国资部门的审核，截止目前未有公司得到批复。
28,目前进入人工智能时代，贵公司为什么不利用人工智能来降低人工成本？,您好，您认为目前我们已经进入人工智能时代了吗？我们可以交流研讨哟。餐饮市场出现了一个显著的特征，新兴餐饮业态蓬勃兴起，运用现代科技的技术、手段、设备，提升餐饮经营的效率是新餐饮业态必须要解决的实际问题，也是降低人工成本的重要途径。
29,公司的第三方评价优化考核主要是考核什么？,您好：公司今年将把第三方社会机构的评价机制、神秘顾客检查评比的情况，作为考核评价关键指标纳入考核体系，同时围绕菜品、服务等企业发展确定内部评价指标，逐步建立针对餐饮门店、区域公司、食品企业和总部的内部管理评价与外部评价相结合的差异化绩效考核体系，逐步建立与市场对接的考核评价机制。感谢您的关注。
30,解放前全聚德就发型过鸭票，现在科技进步了是否可以运用区块链技术以ICO形式发型小鸭币？比特币价值完全没有实物支持其价格，我们可以一币对一鸭等值兑换，也就形成实物价值的支撑。公司可以提前收到资金用于门店网点扩张。管理层是否可以就此展开可行性研讨？,您提出了一个好时尚的问题哟，我现在正在学习区块链等一系列的新概念。发行小鸭币是一个不错的创意哟，需要从国家法律法规和经营政策等方面进行论证，谢谢。
31,长沙店是公司第一家小型化自营店，2017年销售1378万元，营业利润854万元，请问您对这个业绩如何评价，达到预期了没有？,谢谢您关注我们在长沙的创新工作。年报披露2017年长沙店销售1378万元，实现营业利润91.75万元，利润率为6.65%。2017年是长沙店开业以来的第一个完整年度，无论是所在的商业综合体，还是门店本身都处在市场培育期，能够达到接近7%的利润率是复合预期的。
32,鸭本铺还在初步设计阶段吗？还是已经放弃了？目前处于什么状态？,感谢您的提问，鸭本铺两年前曾是食品公司的创意设想，不是已确定实施的工作。谢谢您的关注。
33,您好，董事长您好，请问贵公司在通州60亩拥有土地，还要等多久才能够投资使用？,"您好，座落在通州的全聚德仿膳食品公司B区，因受到北京都市副中心建设的规划影响，目前尚未进行投资建设，具体时间要根据市政府的相关规划来确定。

"
34,董事长刚上任时提出做好市值管理，董事长对目前的市值满意吗？我们股东反正是非常不满意！今年年报中完全找不到有关市值管理的说词了，请问管理层认为公司到底应该值市值才合理呢？还是你们心中就根本没有数？,您好，市值管理是推动公司实体经营与资本运营良性互动的重要手段。我们深知市值管理的核心是价值管理，是价值创造与股东价值实现，目标是追求可持续的公司市值最大化，它是一种长效战略管理机制。公司是高度重视市值管理的，我们将不断优化和扩大公司的资产质量，以实现 市值提升。市值提升的路径是多样的，我们积极的进行探索和尝试。
35,引进IDG后公司营业额持续下降，请问出现这种局面是公司不作为还是引进的战略者没发挥应有的作用？,您好：IDG资本和华住酒店都是具有国际化、市场化理念的战略投资人，他们对新兴产业的了解和市场环境的变化，有着高度敏感性和前瞻认识。与两位投资者合作旨在通过“品牌+资本”的战略实施对外投资、融资并购等方式通过资本运作加强公司实力。两位投资者也确实在上述方面为公司提供了很多帮助。自2016年5月份实施“营改增”政策以来，公司营业收入是剔除销项税额的不含税收入，扣除此因素，2016的营业收入同比是增长的，公司2014、2015、2016年收入是逐年递增的；近几年餐饮业发展迅猛，且餐饮商业模式更多元化，我们深刻剖析自身在环境、菜品、服务、管理等各方面存在的问题与差距，自我修正，提升创造力和创新能力。同时，进一步加强市场环境分析和竞争品牌研究，顺应消费升级的市场新常态，调整原有发展模式，实施品牌系列化、连锁化发展新战略，确立“提质、复制、孵化、管理升级”行动策略，公司正在努力进行老字号在新形势下的品牌升级、产品换代和可持续发展，还需要一定的时间。谢谢您的关注。
36,全聚德为什么不在海外开直营店有什么难题吗,全聚德在海外开店必须要具备三大要素：一是全聚德的品牌，二是厨师的技术力量，三是北京填鸭的原材料。目前海外开设直营店在厨师劳务输出，特别是北京填鸭的出口受到很多国家的限制，作为国有控股公司海外直接投资也具有一系列的政策要求，此外，中式正餐在海外市场的声誉等诸多因素使得我们在海外开店遇到困难。
37,请问如何看待百度李彦宏说的“中国人不太在意个人隐私，愿意拿隐私换方便”这样的说法？,您好：我认为中国消费者日益重视并注重保护自己的隐私权。
38,公司毛利率70%，均摊成本后盈利不足10%，请问钱都花在啥地方，是不是公司转移了？,谢谢您的关注！2017年公司综合毛利率为61.8%，餐饮毛利69%，餐饮企业的毛利率是1-成本率，成本的构成主要是食品原材料和辅料，不包括经营和管理费用，因此毛利率显示较高。构成餐饮费用的主要项目还包括人工成本、房屋租赁费用、物业费用、能源费用、折旧摊销等，因此利润率达到10%属于正常经营成果。
39,贵公司持有30%多的聚德华天股份，为什么不吸收合并？强强联合？,聚德华天公司成立的初衷是老字号品牌优势互补，合作的三方强强联合，已经取得了较好的社会效益和经济效益。
40,IDG资本计划在6个月内减持所持公司全部股份，是否意味着产业资本对公司前景不看好？,您好：感谢您对公司的关注。公司与IDG资本“牵手”旨在通过对外投资、融资并购等方式进行资本运作加强公司实力，在此工作上IDG资本也给予了公司很大的支持和帮助。此次减持应是IDG资本根据其自身资金需要进行的计划和安排。
41,重庆全聚德去年经营业绩好吗,重庆店目前扭亏为盈，今年一季度收入同比实现增长并且盈利。从集团公司在重庆设立直营店的长期发展战略来看，重庆店开拓市场区域，提升经营空间，提高企业效益所担负的任务繁重。从目前来看要继续实现营业收入的稳步增长，提高经营品质。
42,东方财富网有一个轩辕理财室长期吹嘘贵公司股价未来300元，公司没有相应的网络监管吗？,谢谢您告诉我们这个信息，会后我们会在网上查核。
