,Question,Answer
0,请问公司除了核电蝶阀、球阀，还有开发其他新产品吗？,你好，在核电行业，公司除了核电蝶阀、球阀以外， 公司还投入人力、财力陆续研发了核电闸阀、截止阀、止回阀、调节阀以及压水堆核电地坑过滤器、海水流量调节装置、贝类捕集器、可视流动指示器等产品，并成功应用于我国核电项目建设中，为我国核电装备国产化做出了贡献。谢谢。
1,尊敬的董事长能给2018年的业绩做一下承诺吗。给我们这些普通投资者一颗定心丸可以吗,你好，股票二级市场价格受多重因素影响而产生波动，请你注意投资有风险，公司管理层将勤勉尽职、努力经营使得公司经营业绩持续稳定增长，持续回报投资者，谢谢。
2,实际控制人罗灿现在参加贵公司召开的大会吗。实际控制人在贵公司办公吗,你好，股权登记日持有公司股份的股东或其授权代表均有权报名参加公司召开的股东大会。公司实际控制人将以法律法规允许的方式参与公司的经营管理。谢谢。
3,尊敬的董事长2018年的净利润能做一下预测吗。可以长期持有贵公司的股票吗。贵公司有决心让2018年的净利润比同期翻倍吗？,你好，公司股票价格走势与多方因素有关，请投资者慎重考虑，谨慎投资，公司将通过稳健经营，为股东创造更多价值和回报，谢谢。
4,请告知2017年年度股东大会的召开时间,"你好，公司将于2018年5月8日下午14:00在公司3号基地307会议室，以现场投票与网络投票相结合的表决方式召开公司2017年年度股东大会。
(1) 现场会议召开时间：2018年5月8日下午14:00。
(2) 网络投票时间为：2018年5月7日至2018年5月8日。
其中，通过深圳证券交易所交易系统进行网络投票的具体时间为：2018年5月8日上午9:30～11:30，下午13:00～15:00；通过深圳证券交易所互联网投票系统投票的具体时间为：2018年5月7日下午15:00至2018年5月8日下午15:00期间的任意时间。"
5,可不可以参观公司？去公司调研时就可以参观车间吗？,你好，在不影响公司正常运营的情况下，我们会考虑在合适的时候统一接待投资者现场参观、交流，也非常乐意与广大投资者进行沟通，让投资者真切了解企业，谢谢。
6,公司代理德国科莫的期限是多久？目前发展如何？,你好，公司与德国科目公司自2012年以来建立了较为紧密、融洽的合作关系，目前双方互为对方市场的产品宣传推广代理，互利互惠。谢谢。
7,请问今年新开一批4s店选址在哪里？针对核电站的服务有几个？盈利情况如何？,你好，根据阀门服务快速反应中心项目建设计划，公司已在天津、湛江、昌江、新疆等地陆续设立了阀门服务维保网点，但整体投资进度低于预期，主要原因是随着国家供给侧改革的持续推进，拟投资建设的阀门服务快速反应中心项目原计划通过在项目当地租赁厂房、购置设备的方式实施，但在实际建设过程中来自环保、安全等方面不可预期的压力越来越大，公司综合各方面因素分析投入产出比后，认为项目可行性已发生较大变化，公司决定暂缓使用募集资金投入阀门服务快速反应中心项目。谢谢。
8,去年全年净利6239万 同比增长21%，今年如何保持提升？,你好，2018年度，公司将继续以提升主营业务为首任，同时不断开发新产品、新技术，进一步提升公司的综合竞争力，不断扩大市场份额和市场占有率，继续保持行业领先地位；强化与客户的良好合作关系；创新优化生产管理模式，完善供应链体系；继续加大人才引进和培养，也将不断加强内部管理，从而实现公司持续发展，谢谢。
9,请问公司独立董事在履行职责方面做了哪些工作？,你好，2017年度，我们利用参加董事会、股东大会的机会以及其他适当的时间，对公司进行了现场考察，并通过会谈、电话等方式与公司高管及其他董事保持密切联系，对公司经营状况、内部控制、董事会决议执行情况、财务管理、关联交易、募集资金等事项进行了沟通了解，对董事、高管履职情况，信息披露情况等进行了监督和核查，谢谢。
10,公司华龙一号安全壳隔离阀产品销售情况如何？可否简单介绍价格和利润率情况？,你好，公司研发的华龙一号安全壳隔离阀已经通过专家鉴定，并已经取得了防城港3-4机组等核电项目的订单，未来将按合同约定陆续交货。产品价格和利润率情况属于商业机密不便透露，谢谢。
11,作为公司的全资子公司，瑞帆节能2017年度对公司市场开拓作出了什么贡献？,"你好，瑞帆节能的主营业务为高炉煤气湿法改干法及TRT余热利用、脱硫脱硝系统节能技术应用的合同能源管理（EMC），是经国家发展改革委和财政部登记备案的节能服务公司，享受“三免三减半”的税收优惠政策。瑞帆节能具备较为丰富的节能服务项目运营管理经验，正在运行的合同能源管理项目效果良好。收购瑞帆节能是公司向能源环保及服务领域拓展的重要举措，符合公司的发展战略规划，有利于公司业务向“能源环保＋节能服务”延伸，开发新的业务模式，优化公司的核心竞争力，打造新的利润增长点，增强盈利能力，使得公司的主营业务得到进一步的延伸和拓展，提升公司品牌影响力，为公司的后续持续健康发展增添动力，瑞帆节能2017年度的净利润为2,780.24万元，为公司可持续发展提供了动力。谢谢。"
12,公司今年1季度的业绩如何？,你好，公司将按照深交所的有关规定，如约于今天晚些时候披露2018年一季度业绩，敬请关注，谢谢。
13,公司的核电业务进展的如何了？,你好，受世界首台套AP1000核电机组延期投产发电等因素的影响，国内新核电建设项目的审批速度中断了近两年多，给国内核电装备制造企业取得新订单造成一定负面影响，但公司以前年度累积的在执行订单正在按合同约定陆续交货，同时在建核电站增补订单以及投入运营核电站维保过程中取得订单也在持续取得，不会对公司未来经营业绩造成较大不利影响。谢谢。
14,今年是否会有新的核电项目招标呢？,你好，目前公司还没有新建核电项目何时能获批的信息。谢谢。
15,公司与同行业相对，竞争优势有哪些？,你好，公司是中国阀门行业的重点骨干企业，是国内冶金、核电、超（超）临界火电、煤化工、液化天然气（LNG）及石油炼化等领域专用特种阀门的生产基地之一。公司核心竞争优势主要体现在领先的产品业绩、丰富设计制造和管理经验以及可靠且稳定的质量管理体系，同时具备丰富专业技能和实践经验的人才团队也是构成公司较强竞争力的不可或缺的部分。
16,罗灿买公司这么多股票，买着玩呢。没有资产重组计划？,你好，公司无应披露未披露信息。谢谢。
17,请问公司今年有些什么发展规划,你好，公司将采取有效措施努力实现“冶金特种专用阀门及节能环保装备与服务优秀供应商，核级蝶阀、球阀、法兰及锻件的全球优秀供应商，核电配套设备及乏燃料后处理设备的国内主要供应商，大型船舶用特种阀门的专业供应商和高端阀门全生命周期服务的提供商，石化（煤化工）苛刻工况阀门、超（超）临界火电及液化天然气（LNG）领域特种专用阀门、法兰及锻件的研发、产业化基地”的发展战略目标。谢谢。
18,你们公司股价什么时候能涨上去？,你好，股价波动受多重因素影响，公司专注于自身经营的同时，也积极做好市值管理工作，以及各项经营管理工作，谢谢。
19,核电配套设备及环保设备生产基地投入使用后，公司产能水平及利用率整体情况如何？,你好，公司超募资金投资项目核电配套设备及环保设备生产基地陆续投入使用后，产能也在持续增加，目前项目的整体产能利用率超过90%。谢谢。
20,请问公司对于收购兼并的标的企业有无地域限制？,你好，没有地域限制。谢谢。
21,请问今年是否有新的核电组招标？,你好，目前公司还没有获得相关消息。谢谢。
22,公司有获得进入军工领域的资质了没？如何规划进而在此领域有一番作为？,你好，公司已取得从事军工装备研制的有关资质，未来公司将以核能装备的应用为切入点，在国家大力推进军民融合发展的背景下，加大研发投入力度以促进产业升级，通过核技术产业链军民共用，进一步服务军工行业。谢谢。
23,请问公司在军工行业的布局处于什么阶段？计划什么时候开展业务？,你好，公司已取得保密资格认证、武器装备质量体系认证、装备承制单位注册证书和武器装备科研生产许可证、军工核安全设备设计和制造许可证，通过了中国船级社型式认可等从事军工装备研制的有关资质，未来公司将以核能装备的应用为切入点，在国家大力推进军民融合发展的背景下，加大研发投入力度以促进产业升级，通过核技术产业链军民共用，进一步服务军工行业。谢谢
24,请问推广智能制造以及一系列流程管理系统后，今年公司管理费用为什么反而增长了？未来几年成本会不会继续走高？,"你好，2018年一季度管理费用增长的主要原因是""核电配套设备及环保设备生产基地项目""投入使用而导致折旧费用增加、加大研发投入导致研发费用增加，未来公司将加强成本管理、费用控制，谢谢。"
25,公司2017年度的盈利水平如何？,"你好，公司具备良好的财务状况和持续、稳健的盈利能力。2017年度，公司实现营业收入75,566.14万元，同比增长25.84%；营业利润6,497.10万元，同比增长29.32%；归属于上市公司股东的净利润6,239.96万元，同比增长20.96%；基本每股收益0.13元/股，同比增长18.18%。谢谢。"
26,公司股价是否符合公司价值,你好，公司股价波动受多重因素影响，公司专注于自身经营的同时，也积极做好市值管理工作，通过稳健经营，提升公司经营业绩，希望公司股价能反映公司的业绩和未来的成长性，给投资者带来稳定的收益。谢谢。
27,请问无锡法兰今年为什么没有通过高新技术企业认证？对公司经营和研发有什么影响？,你好，公司全资子公司于2017年度向上级部门提交了高新技术企业重新认定的申请，未能获得认定，根据《高新技术企业认定管理办法》及国家税务总局有关规定， 无锡法兰自2017年度的企业所得税率由15%变更为25%。将对公司的整体税负产生一定不利影响。谢谢。
28,请问公司收购的无锡法兰、瑞帆节能有无完成业绩承诺？,"你好，2017年度，无锡法兰经审计合并报表中扣除非经常性损益后归属于母公司股东的净利润为1,610.61万元，2015-2017三年累计实现的经审计合并报表中扣除非经常性损益后归属于母公司股东的净利润为6,149.14万元，达成业绩承诺要求。2017年度，瑞帆节能经审计合并报表中扣除非经常性损益后归属于母公司股东的净利润为2,720.79万元，达成2017年业绩承诺要求。谢谢。"
29,控股股东吴建新和公司股东张逸芳、黄高杨、郁正涛、陈永生协议转让公司股份目前进展如何？有无影响？,"你好，2018年4月12日，吴建新、张逸芳、黄高杨、郁正涛、陈永生收到了中国证券登记结算有限责任公司深圳分公司出具的《证券过户登记确认书》，吴建新、张逸芳、黄高杨、郁正涛、陈永生协议转让给风林火山37,158,323股公司股份的过户登记手续已在中国证券登记结算有限责任公司深圳分公司办理完毕。风林火山持有84,848,271股公司股份，占公司总股本的比例为17.46%，成为上市公司的控股股东，风林火山实际控制人罗灿成为上市公司的实际控制人。谢谢。"
30,公司与上海盛宇股权投资基金合作成立产业发展基金，布局新兴产业，完成哪些项目投资？,你好，公司设立驭冉产业基金在2017年度按照既定的投资方向和投资计划实施了投资，具体投资的项目请你查阅公司于2018年4月17日披露的《2017年度报告》有关内容，谢谢。
31,您好，想了解下公司近期有没有股权激励计划？谢谢,你好，公司非常重视对员工的有效激励，公司将根据经营状况和战略规划在合适的时机作出相应的激励计划。谢谢。
32,公司目前研发实力如何？给投资者们交个底吧,你好，公司作为国家高新技术企业，一直高度重视产品研发的投入以及自身研发综合实力的提升，公司建有省级重点实验室、省级技术中心和国家级博士后科研工作站，拥有一支高素质的技术研发队伍，研发人员具备多年的阀门研发设计经验，其中研究员级高级工程师3名，高级工程师11名，中国阀协科技专家委员会专家3名。截止2017年底公司共有研发人员207名，占公司员工总数的16.43%，谢谢。
33,公司未来在经营战略方向是否会有调整？,你好，公司目前无调整经营战略方向的计划，公司未来将继续以“单项冠军、行业先锋、百年神通、受人尊重”为公司战略愿景，以“为用户创造价值，为员工创造机会，为股东创造回报，为社会创造财富”为企业宗旨，坚持“进口替代”之路，持续改进和完善，努力成为多个细分市场的单打冠军。继续坚持“巩固冶金、发展核电、拓展石化、服务能源”的市场定位，实施从“产品领先”到“技术+产品+服务”的转型升级，通过加大新产品研发和老产品改进的投入力度，横向上实现调节阀、闸阀、截止阀和止回阀等阀门品种的进一步丰富；通过加大并购重组和产业基金的外延投资等手段，在纵向上实现产品应用领域的进一步拓展。以阀门、法兰等产品为抓手，将公司打造成为流体机械控制领域的行业专家和资源整合者。谢谢。
