,Question,Answer
0,截至2017年12月31日，公司已经拥有127项专利，请具体介绍一下公司的研发团队？,公司高压变频器团队是国内高压变频器国家标准参与制定单位之一，新能源汽车团队主要来自南车时代，在新能源汽车领域拥有丰富经验。
1,公司在高压变频器业务领域有怎样的竞争优势？,公司依靠高压变频器起家，拥有优秀的团队和良好的市场口碑，常年占据国内高压变频器市场份额第一。
2,一季度新能源汽车销量增势良好，乘用车研发到了什么程度,公司一直重视新能源乘用车相关产品的研发，目前部分产品已经成为北汽银翔的定点供应商。与其他新能源乘用车企也在积极合作，进展良好。
3,公司在国际上有哪些著名企业客户？,公司海外市场主要集中在俄罗斯。著名企业有丹佛斯，L-STAR等。
4,公司经营的主要业务分为节能设备高端制造业、节能环保项目建设及运营产业、新能源汽车总成配套及运营产业。请问各业务的营收占比是多少？,节能设备高端制造收入占比61.19%、新能源类收入占比12.89%、节能环保收入占比25.92%。
5,请问出售北京畅的的利润已经全部体现在2017年的利润了吗？如果还有应收款，有多少？预期能在半年报中体现吗？,出售北京畅的投资收益已经体现在2017年利润中。股权转让款尚有部分尾款。在2018年5月31日前向北京合康新能科技股份有限公司支付股权转让款1000万元、在2018年8月31日前向北京合康新能科技股份有限公司支付剩余转让款1380万元。
6,公司一季度经营情况怎么样？,公司2018年第一季度经营情况，请您关注2018年第一季度定期报告。
7,在新能源汽车领域，2018年公司有什么新的举措或计划？,2018年公司会重点关注子公司合康动力，加强管理和监督，控制成本，加大研发投入，重点发展新能源乘用车和物流车。同时在新能源汽车领域积极寻找和投资合适的标的，来确保企业整体的持续增长。
8,公司2017年研发投入为1.36亿元，今年将会保持什么水平？,公司一直重视研发和创新，会继续保持研发投入。
9,公司在同行业中有什么样的品牌竞争力？,公司高压变频器最近几年一直占据市场占有率第一。新能源汽车公司整车控制器产品的出货量属于行业前列，公司产品在行业内口碑良好。
10,贵公司对待机构与普通投资者在信息披露方面有何异同？,没有不同，一视同仁。
11,公司具备领先的技术优势和持续的创新能力，可否举例说明？,请关注公司2017年年度报告第四节 经营情况讨论与分析 二、主营业务分析 4、研发投入
12,贵司在高端智能制造方面有无建树？,公司从事的节能设备高端制造业，主要是以生产、研发、销售高压变频器、中低压变频器和伺服产品为主。在此领域，目前公司能生产提供高压变频器、中低压变频器、防爆变频器在内的全系列变频器产品和伺服产品。具体业务请关注2017年年度报告。
13,贵公司的充电桩业务一直不瘟不火的，而特来电早已在全国大中型城市完成布局，在公交系统中占比很大，但二三线城市的电动公交车及充电桩需求仍有很大空间，是否考虑加大推广力度，在二三线城市抢占更大份额？,充电桩业务现在有一个重要的问题就是初期投入大，维护费用高，回收成本慢。特瑞德17年扣非后利润下降很大一部分原因也是因为充电桩业务亏损严重。尽管充电桩市场空间不小，但是公司会谨慎考虑充电桩的推广力度。
14,公司作为国内高压变频器行业的龙头企业，2017年依然保持市场占有率，占据着行业的领先地位。有哪些数据可以证明？,2017年公司节能设备高端制造行业营业收入8.3亿，大部分为高压变频器。根据中国中控网数据显示2016年国内高压变频器市场份额大约40亿左右。17年数据还未出来，这样算来公司高压变频器市场份额大约16%-20%左右。
15,公司一季度净利润同比出现大幅下滑40.81%，管理层如何看待这一数据？,公司2017年和2018年1季度业绩持续下滑，我代表公司管理层向各位股东表达真挚的歉意。2017年业绩下滑主观因素是合康动力业绩下滑，主要是由于受新能源补贴政策调整的影响，前期产品重新上目录，核心部件与整车厂处于适配期，进行小批量生产，时间耽搁、需求放缓才导致今年新能源汽车领域订单状况比去年同期有所下降。2018年1季度业绩下降主要是因为公司实施 2017 年限制性股票激励计划摊销成本 600 多万管理成本大幅上升所致。未来公司会重整旗鼓，加强对子公司的风险控制。努力提高业绩来回报广大投资者。
16,公司在节能环保项目建设及运营产业领域具有哪些的技术优势？,"公司节能环保领域，主要是以子公司华泰润达和滦平慧通为主。
华泰润达为一家致力于节能环保和新能源技术的高新技术企业，业务范围涵盖节能、环保、资源综合利用等领域，具体在垃圾填埋气利用及垃圾综合处理、工业余热余能利用、难降解污水处理、工业节能改造、燃煤电厂超低排放等技术领域都有一定储备。
滦平慧通为公司2015年设立的控股子公司，主营业务为光伏发电。在农业光伏发电建设及运营上有一定技术储备。
"
17,公司参股企业中有独角兽吗？,没有。
18,公司与一汽丰田有没有合作？2018年有没有向丰田供货？,您好，公司子公司合康动力与一汽丰田有合作，主要是深度研发合作了整车控制器和多合一产品，有小批量的供货。由于丰田的车型整体研发进展较慢，2018年目前暂时还没有供货。谢谢您的关注。
19,近期中美贸易对公司有何影响？,回复：您好，公司没有核心产品需要从美国进口。贸易战对公司影响不大。谢谢您的关注。
20,母公司具体是什么业务？,回复：公司母公司主要是职能机构，兼生产部分高压变频器。
