,Question,Answer
0,请站在独立董事的角度 评价一下这家公司。您的专业态度对我很重要！,本人对高德红外生产经营、财务管理、关联往来、对外担保等情况进行了认真审核，利用现场调查及其他沟通方式及时了解公司的日常经营状态和可能产生的经营风险，认为该公司为具备良好发展潜力，通过近几年潜心打造核心竞争力，为树立百年企业奠定了良好的产业基础。
1,请问2017年公司民用车载红外的营业收入计划和规划是多少？,公司全资子公司轩辕智驾将继续巩固与多家自主品牌汽车整车企业在多款全新车型上建立良好的合作关系，与多家汽车消费电子厂商及知名汽车代理厂商签署了战略合作协议，相关智能汽车领域产品将涉及自适应性巡航、整体巡航转向、车道偏离、并线辅助等多个方面，打造公司“行者无畏，智驱天下”轩辕智驾品牌，以完成该领域的收入实现。
2,在给用户提供增值服务方面，公司做了哪些工作以增强对原有客户的锁定、新客户的拓展？,公司以优质、性能稳定的产品，良好的销售售后服务为新老客户提供服务。
3,交流会本来应该是恳谈会，将企业目前的处境，面临的困难，预计的风险和相应应措施清晰告诉股东。,公司已客观全面的在定期报告中对上述内容予以阐述，请查阅。
4,黄总认为公司的毛利率还有进一步提高的空间么？有哪些因素会引起？,根据公司实现营收的产品结构不同，相应的毛利率也会发生变化。公司将积极通过控制成本来提高产品毛利率。
5,近几年的固定资产，技术改造的投资效果如何，是否达到了预期的目标，不考虑市场因素，简单考虑毛利情况是否合理呀。,公司根据全产业链的发展部署进行固定资产投资，目前已完成从核心器件到完整武器系统全产业链的搭建。
6,请问公司有无通过发行债券等形式进行募资的计划？有无设立并购基金收购标的的计划？,公司将根据实际资金需求进行融资统筹安排。
7,"请问来源于东方财富网介绍,高德红外预计一季度净利润80.00万元至150.00万元 同比增长106.77%至112.69%.上属信息是否属实?",一季度净利润预测金额区间与公司披露信息一致。
8,新一届政府倡导全社会节约节俭，不知道贵公司是怎么做的？高管及员工薪酬、福利有影响吗？,公司已制定科学合理的员工薪酬体系。
9,募投项目资金使用情况如何？,公司募集资金使用一切进展顺利。
10,公司募集资金投向项目进展如何，是否顺利?预计多久可以收回投资?,募集资金项目一切进展顺利，以求尽快实现全面达产。
11,公司襄阳项目开工，基建需要大量的资金！请问在公司股价如此低迷的情况下，证监会对增发又有限制措施，公司通过何种方式进行融资！,公司积极支持襄阳项目建设，融资渠道畅通。
12,贵公司员工一个月能挣多少？,根据岗位不同，员工薪酬水平也不同，公司制定了详尽的员工薪酬体系。
13,黄总，根据年报显示，近三年技术人员人员基本没增加，都在600左右，可是看到员工学历的结构发生了较大变化。公司的技术团队是始终在保持较高的淘汰率么？,公司研发团队人员稳定，公司员工学历结构发生变化系统计范围发生变化所致。
14,如若公司股价在走下坡路的情况下，是否会推出高股价股权激励计划？,公司已在2016年完成员工持股计划，后续将适时进行股权激励计划部署及安排。
15,王总您好，请问研发费用中是否包含研究人员的薪酬奖金？以2015年为例，年报披露总薪酬1.9亿左右，但报表中管理费用销售费用中员工薪酬部分远达不到这个数目，即使加上应付的员工薪酬，也只有7000w。剩下的1亿多在报表的哪里部分体现呢？,研发费用包含研究人员的薪酬和奖金，另外管理费用、销售费用、开发支出等项目中也包括员工薪酬。
16,公司目前产品是否全部使用了自主探测器芯片？,公司多款采用自产非制冷探测器的军工产品在国内军品项目招标过程中，自产探测器的明显技术优势直接促使公司拔得竞标头筹，推进了国家武器装备全系统国产化的进程，以尽快实现部队单兵类低成本装备的快速普及。且公司制冷探测器产品已开始在公司几个高端系统级军品型号上批量应用。
17,独立董事对公司的内部控制有怎样的意见呢？,我认为高德红外2016年在所有重大方面保持了按照财政部颁布的标准建立的与财务报表有关的有效的内部控制。
18,"请问来源于东方财富网介绍,高德红外预计一季度净利润80.00万元至150.00万元 同比增长106.77%至112.69%.上属信息是否属实?",上述利润预测金额区间与公司披露情况一致。
19,"请问来源于东方财富网介绍,高德红外预计一季度净利润80.00万元至150.00万元 同比增长106.77%至112.69%.上属信息是否属实?",上述利润预测金额区间与公司披露情况一致。
20,在持续督导中，是否发现需要投资者特别关注的重大事项或风险？,广发证券作为高德红外的持续督导机构，在日常持续督导过程中未发现需要投资者特别关注的重大事项或风险。
21,公司与美的成立的实验室，目前有何研发进展吗,公司与美的成立的联合实验室，目前工作进展顺利。
