,Question,Answer
0,公司关于科技研发方面的投资是多少呢？占总成本的比例是多少？,"您好，2017年度，公司研发投入总额为32,717,220.34元，占公司营业总收入的4.87%，占公司营业总成本的5.31%，谢谢。"
1,请问贵公司5G产品的研发进度如何？对5G的未来建设模式有什么展望？,您好，公司在5G领域尚处于研究、布局阶段，公司将紧跟运营商的网络投资建设进度，推出符合客户需求的产品和建设方案，谢谢。
2,公司有无涉足5G领域？目前发展如何？,您好，公司在5G领域尚处于研究、布局阶段，公司将紧跟运营商的网络投资建设进度，推出符合客户需求的产品和解决方案，谢谢。
3,公司的主营业务是什么，占公司总收益的多少呢？,"您好，公司是一家通信网络基础设施解决方案提供商，专注于为通信运营商、ICT设备商和网络集成商提供FTTX接入网、无线接入网和传输网中通信网络物理连接设备、应用解决方案和技术服务。公司主营的ODN产品、无线接入产品、传输网物理连接设备在FTTX光纤宽带网络、3G/4G无线网络、传输网等通信网络中得到广泛应用。
2017年度，公司ODN产品、无线宽带接入产品、传输网物理连接设备占公司营业收入的比重分别为65.47%、24.46%、8.98%，具体数据详见公司于巨潮资讯网（www.cninfo.com.cn）披露的《2017年年度报告》，谢谢。"
4,公司在行业竞争中的优势体现在哪些方面？,"您好， 经过多年的积累，公司在行业中已具备较为明显的竞争优势，产品系列完备，解决方案多样，可快速为客户提供定制服务。公司的竞争优势主要体现在以下几个方面，该等竞争优势是公司保持持续盈利的重要保障，公司高度重视该等竞争优势，并不断改进以加强公司的竞争优势。
    （1）技术优势
    公司成立以来，一直把技术研发作为战略重心之一，长期保持较高比例的研发投入，围绕客户需求和技术领先持续创新，开发出一系列适应市场需求的创新产品和解决方案，为客户不断创造价值。截至2017年12月31日，公司拥有专利200项，计算机软件著作权10项。公司是中国通信标准化协会会员，为推动行业标准制定做出了积极贡献，主导或参与了41项行业标准的起草修订。
    （2）产品优势
    公司是我国最早进行ODN网络建设方案研究的通信设备生产企业之一，具备FTTX接入网中ODN设备端到端全套解决方案，且技术领先。公司是我国最早提出智能ODN理念的厂家之一，是智能ODN行业标准、三大运营商企业标准的主要起草单位之一，具备智能网管平台、智能终端设备及智能ODN设备的完整智慧光纤基础网络解决方案提供能力。针对无线网络发展趋势，公司开发了可替代原有无线基站的无线一体化机柜等更加集成化、绿色化的产品，研发推出了壁挂式电源和一体化电源柜，解决了客户城区和隧道区域通信系统供电和备电问题。
    公司与我国三大运营商合作多年，熟悉各运营商技术需求及发展方向，拥有丰富的行业经验，采取“因地制宜、多接入方案灵活组合”，制订了全光缆接入、光电混合多形式接入以及无线接入等多种解决方案，并逐步推动智能网络管理系统的落地，在接入网的整体解决方案方面具有明显优势。
    （3）营销及技术服务网络优势
    公司拥有较为完善的销售渠道和服务网络，覆盖国内通信运营商、海外运营商、ICT设备商等客户群体。公司在国内设立24个省级销售联络处，覆盖全国31个省市的三大运营商，已基本建成较为完备的多层次直接营销和技术服务体系，具备通信运营商的分级营销和快速响应能力。在立足于中国市场的同时，公司积极开拓海外市场，目前已与知名ICT设备商爱立信开展业务合作，在印度、印尼、越南等东南亚地区亦有业务布局，全球一体化营销网络加速成长。
"
5,公司目前股东人数是多少？,"您好，截至2018年3月31日，公司股东总户数为21,078户，谢谢。"
6,公司的主要客户有哪些呢？,您好，公司的主要客户有中国移动、中国电信、中国联通及其合资成立的中国铁塔，2017年公司与全球知名ICT设备商爱立信正式建立了供应商合作关系，公司对爱立信的销售收入在未来有望取得增长，谢谢。
7,2017年营收6.75亿元 同比下滑4.72%，今年如何改善？,"您好，2017年  面对行业市场环境的不利影响，公司管理层积极调整经营策略，深耕客户需求，围绕“以客户为中心”，强化业务拓展，增加新产品研发力度，积极探索物联网技术应用。报告期内，公司根据运营商的需求，积极推出新产品，如智能门禁、配套宝、智能井盖等，为公司未来业绩的稳定与增长打好基础；国际市场上，公司与爱立信的项目合作稳步推进，报告期内4项中标产品分别通过爱立信的测试认证并顺利发布，实现小批量的交付；内部管理方面，公司持续推进营销系统变革与人力资源变革项目，构建支持公司长远发展的人力资源管理体系，公司聘请专业的人力资源管理培训顾问，正式实施人力资源管理变革。通过此次变革，公司对人力资源的“选育用留”建立了一套基于公司战略和业务发展的管理体系，初步形成了“基于价值创造的责任结果导向”的人力资源管理理念。本次人力资源变革将为公司的战略实施与业务增长提供有效支撑。
2018年，公司将继续统筹兼顾国内外市场，在技术研发、市场营销、产品交付、运营管理、财务与资本管理方面持续发力，尝试开展物联网、数据中心、5G、智慧家庭等领域研究分析及投资布局，在聚焦主业内生增长的同时，适度推进业务延伸型、资源互补型等具有协同效应的外延式增长，谢谢。"
8,公司近期营收及净利有所下滑，是什么原因呢？有什么举措吗？,"您好，公司主要客户为我国三大通信运营商及其合资设立的铁塔公司，基于其自身业务发展需求，其资本支出存在一定的波动，其投资方向、投资结构及重点、投资方式等处于不断变化中，从而影响公司相关业务市场规模。根据三大通信运营商披露的年度报告，2017年度中国移动、中国电信资本开支相比上年均有所下降，分别为-5.20%和-8.37%，中国联通资本开支降幅较大，达到-41.6%，行业投资下降是公司营收及净利下降的主要原因。
2017年度， 面对行业市场环境的不利影响，公司管理层积极调整经营策略，深耕客户需求，围绕“以客户为中心”，强化业务拓展，增加新产品研发力度，积极探索物联网技术应用。报告期内，公司根据运营商的需求，积极推出新产品，如智能门禁、配套宝、智能井盖等，为公司未来业绩的稳定与增长打好基础；国际市场上，公司与爱立信的项目合作稳步推进，报告期内4项中标产品分别通过爱立信的测试认证并顺利发布，实现小批量的交付。2018年，公司将继续统筹兼顾国内外市场，在技术研发、市场营销、产品交付、运营管理、财务与资本管理方面持续发力，尝试开展物联网、数据中心、5G、智慧家庭等领域研究分析及投资布局，在聚焦主业内生增长的同时，适度推进业务延伸型、资源互补型等具有协同效应的外延式增长，谢谢。"
9,公司与爱立信的合作，到什么时候截止？合作到期后对公司有何影响？,您好，公司爱立信项目处于正常推进中，目前没有截止日期，有关爱立信项目的情况公司已在《2017年年度报告》中予以披露，投资者可以登录巨潮资讯网进行查看；爱立信项目是公司实施国际化战略的重要一步，未来公司有望实现借船出海，逐步提高国际业务的营收，谢谢。
