,Question,Answer
0,请问公司的分配预案达到承诺的分红比例吗？,公司利润分配政策为：最近三年以现金的方式累计分配的利润不少于最近三年实现的年均可分配利润的 30%。公司2016年三季报作过现金分红，2016年度董事会又作出现金分红预案，最近三年以现金方式分配的利润已达到三年年均可分配利润的43.76%，超过承诺的分红比例。谢谢！
1,公司的发展战略是什么， 是否公司未来发展的主打方向？  以前没怎么听到这方面的动向， 能否详细讲解一下主要是面对哪些品种和市场？ 谢谢！,公司以产融结合，产业重构为战略起点，通过模式打造与业务协同，快速增长与区域扩张两条战略路径，将实力做强，规模最大，盈利能力提升，公司在围绕旅游产业链发展的同时将着力推进向大健康大服务方向发展，积极推进公司文化旅游城镇化的战略目标。
2,公司募投项目，预期如何？是否谨慎？,公司目前正在申报的募投项目为昆明故事项目和欢喜谷婚庆项目，两个项目符合公司发展战略和市场需求，正式投入运营后能为公司带来新的利润增长点，公司对项目的落地有一套评估体系，相信能达到你的谨慎要求。谢谢！
3,公司去年主打产品的销量是多少？,公司主要业务为景区、旅行交通、园林园艺等，主要提供上述服务。谢谢。
4,公司的前5名供应商是什么，与公司存不存在关联关系？,公司2016年前五名供应商主要是夏邑新威企业管理有限公司、通辽市光明水泥制品有限公司等，与公司不存在关联关系。具体情况详见公司年报。谢谢。
5,公司是否会计划多元化发展？,公司在围绕旅游产业链发展的同时将着力推进向大健康大服务方向发展，并响应国家新型工业化，信息化和城镇化的战略需要，积极推进公司文化旅游城镇化的战略目标，在大的战略目标下，也不排除采取参股的形式向一些新型产业发展，谢谢！
6,请问老总公司今年净利润同比增长多少？而管理费用去用比去年同期的增长了多少呢？,公司2017年预计实现营业收入16亿元，利润总额1.32亿元，同比去年同期有所增长。2017年管理费用将会按照预算管理严格控制。谢谢。
7,公司的前5大客户是哪些？,公司前五大销售客户主要是通辽市科尔沁区农村公路建设管理办公室、通辽市科左中旗交通运输局等，详见公司年报，谢谢。
8,未来公司同业竞争的问题如何考虑？,公司与世博集团的同业竞争将按相关承诺解决同业竞争，并最终达到整体上市；公司与华侨城集团及股份的同业竞争将在5年内逐步解决，谢谢！
9,请问今年预计主要产品的销售目标是多少？净利润是多少？,公司2017年预计实现营业收入16亿元，利润总额1.32亿元。谢谢。
10,受宏观环境影响，世博兴云房地产公司2016年低碳中心商业地产销售受到较大影响，但公司积极开展招租活动，引入了银行等机构入驻，增加物业收入。谢谢。,受宏观环境影响，世博兴云房地产公司2016年低碳中心商业地产销售受到较大影响，但公司积极开展招租活动，引入了银行等机构入驻，增加物业收入。谢谢。
11,请问开完股东会后，如果送股通过几日内会送股？,如果公司有送股，会在股东大会审议通过后 两个月内实施，谢谢！
12,公司高级管理人员的考评及激励情况怎样，有没有股权激励制度？,公司高管考评依照公司董监高薪酬管理办法实施，公司目前未制定股权激励制度，不排除今年会制定相关政策，谢谢！
