,Question,Answer
0,截止目前公司有哪些子公司和参股公司，公司下属各子公司经营情况如何？,您好，公司下属各子公司经营正常，各子公司经营数据请查阅2017年度报告相关内容。
1,请介绍公司的绩效评价和激励约束机制？,您好，公司建立了公正、透明的绩效考核与激励约束机制，董事、监事、高级管理人员的薪酬与公司业绩挂钩。公司高级管理人员聘任公开、透明，符合法律法规的规定。
2,公司去年主打产品的销量是多少？,您好，公司已于2018年4月4日披露了2017年年度报告，具体数据请参阅本报告，谢谢!
3,请问今年一季度的订单情况同比是否有所增长？,您好，敬请关注公司2018年4月27日披露的一季度报告，谢谢。
4,天辰第一年只完成并购时承诺的17年2300万利润的80%左右，您刚才回复说天辰智能经营情况良好，请问在您心中经营情况良好的标准是什么？,您好，经营情况良好包括生产情况、业务订单、产品技术研发、公司运营正常等。
5,公司在行业中有何优势？,您好，公司目前行业优势请参阅公司2017年年度报告。
6,请问公司2017年度独立董事工作情况？,您好，2017年度公司独立董事利用股东大会、董事会及专门委员会等现场会议机会到公司进行了现场考察，重点对公司的生产经营状况、内部控制等制度建设及执行情况、公司发展战略、董事会决议执行情况进行检查；及时了解公司的生产经营信息，全面关注公司的发展状况。2018年度我们将继续本着诚信、勤勉的精神，利用自己专业领域的知识和经验为公司发展提出更多有建设性的意见，发挥独立董事的作用，维护公司及全体股东的权益。
7,公司改名从科技感直接变成耿直版的停车是怎么想的？,您好，公司变更名称及证券简称能更好地体现公司主业经营发展的特点，符合公司实际经营情况和未来发展战略。
8,利润为什么低于行业平均，近几年立体停车场和仓储物流不都挺红火的吗？公司业务应该好啊。,您好，公司立体停车业务和物流仓储物流发展正常。
9,天辰17年实现利润1800多万，只完成并购时承诺的2300万利润的80%左右，第一年就没完成承诺，18年天辰有什么措施来确保完成3200万的利润承诺？,您好，天辰智能经营情况良好，正按重组时承诺的积极履行，公司也将大力开拓停车场投资建设运营一体化业务，不断开拓新市场，继续加大新产品技术研发力量，持续提升天辰智能的竞争力。
10,请问公司在转型投资运营服务商上成效如何？,您好，公司在福建南平、云南昆明、江西南昌、辽宁沈阳停车场开发模式的实践，积极探索停车产业投资建设运营一体化业务，快速切入智慧城市停车领域，为公司快速成长奠定基础。
11,福建南平EPC项目目前进度如何？,您好，截至2017年12月31日，伟创自动化中标的福建南平EPC项目土建工程在建中，项目按计划进度施工。
12,固态存储产品具体是什么？,您好，固态存储指存储硬盘，主要用于军方加密。
13,公司核心技术人员占比多少？,您好，截至2017年12月31日，公司技术人员为225人，占比为16.22%。
14,公司目前产能利用率达到多少？,您好，公司目前满负荷生产，谢谢！
15,今年有什么新研发项目吗？,您好，公司在研项目详见2017年年度报告的相关披露。
16,公司是否对单一客户有较大依赖性？,您好，公司前五大客户占年度销售总额比例15.27%，不算很高，而且前五大客户每年都有变化，所以公司不存在对单一客户有较大的依赖性。
17,贵公司军方市场做的怎么样？,您好，目前处于市场开拓阶段。
18,请问华逸奇公司的产品应用在什么场所？,您好，子公司华逸奇控股子公司同方佰宜的主要产品有无人艇和固态存储产品，无人艇产品主要用于港口安防、水利检查、海岸巡查等领域。固态存储产品广泛应用于航空、航海、工业控制、车载和军工等领域。
19,公司有没有发展海外业务？,您好，公司目前仅有少量的设备出口，无其它海外业务。
20,公司预备在在现有停车产品上怎么提升功能？,您好，公司始终围绕用户需求，不断完善提高停车产品功能。
21,请问今年上半年业绩预计情况如何？,您好，有关公司半年度业绩情况公司将按照相关披露要求及时发布。
22,公司业务会不会铺的太散了？,您好，公司围绕控制技术为核心，全力打造散料搬运核心装备、智能机械停车设备、信息化自动生产线、信息化智能仓储物流、军用无人艇五大业务板块，主线突出。
23,公司16年净利7200多万，17年净利7756万，扣掉合并天辰净利1800多万，只剩6000万利润不到，也就是说同比16年同样业务的利润下降约20%，请问是什么原因?,您好，主要影响因素是重组天辰智能中介机构相关费用、华逸奇商誉减值、伟创自动化超额奖励、参股公司福建比硕经营亏损。
24,公司今年有什么新的发展规划吗？,您好，公司将通过实施“智能制造+停车资源+互联网”的战略，建设“产品+服务+资本”三位一体的平台，依托技术创新、盈利模式创新、管理机制创新为源动力，在国家加快推进经济结构战略性调整的大背景下，抓住产业转型升级契机，围绕服务民生、军工，营造良好的产业生态环境，扩大经营规模，提高经济效益，促进公司快速成长。
25,17年管理费用占收入比例较去年同期增长的原因？,您好，主要原因是伟创自动化超额完成业绩承诺，计提奖励所致。
26,报告期内，公司享有哪些税收优惠政策？,您好，公司于2017年通过高新技术企业重新认定，按税法规定2017-2019年度减按15%的税率计缴企业所得税。公司全资子孙公司伟创自动化、天辰智能、伟创五洋都是国家高新技术企业，按税法规定2015-2017年度减按15%的税率计缴企业所得税。伟创自动化销售“伟创车库控制系统”软件享受增值税实际税负超过3%的部分实行即征即退政策。谢谢！
27,请问公司去年研发投入金额是多少？,您好，2017年公司研发投入为3695.90万元，占营业收入比例的4.9 %。
28,请问公司2018年预计投入的研发费用预算多少？,您好，公司2018年预计投入的研发费用占营业收入5%左右。
29,请问公司散料搬运核心装备、智能机械停车设备、信息化自动生产线、信息化智能仓储物流四大业务板块哪款比重最重？,您好，公司散料搬运核心装备、智能机械停车设备、信息化自动生产线、信息化智能仓储物流四大业务板块中智能机械停车设备比重最大，具体请参阅公司2017年年度报告相关章节。
30,去年8月底，8.98元你让员工买股票做员工持股计划，昨天7.29元时你公告要减持股票，请问你如何解释这个事？,您好，公司控股股东减持计划系个人资金需要，与员工持股计划没有关联，谢谢！
31,负债比率低于平均水平，是否资金投入不足？,您好，公司资金较好，会根据发展情况，合理安排负债比率。
32,新能源车和传统燃油燃气车辆的停放区域会出相对应不同的智能停车设备产品吗？,您好，新能源车和传统燃油燃气车辆的停放区域智能停车设备一样，主要区别在于是否配备充电装置。
33,公司的核心技术人员占比多少？,您好，截至2017年12月31日，公司技术人员为225人，占比为16.22%。
34,公司有拓展新业务领域的想法吗？,您好，公司围绕智能装备制造技术不断拓展，一直坚持创新发展。
