,Question,Answer
0,年报显示公司的利润相较上年有大幅度的增长，能具体介绍一下吗？,"尊敬的投资者你好：
    这方面内容已在公司的年度公告中进行了详细的分析和说明，请关注上年度的年度公告。谢谢！"
1,未来几年公司有何具体措施来继续保持高幅度的增长？,"尊敬的投资者你好：
    公司保持增长的措施：一方面拓展市场、研发和推出适合市场的新的品种、新的服务，另一方面进行大数据精准营销推进，第三个方面进行公司的科技化管理以保证公司不断地做实、做大、做强。谢谢！"
2,"请问董事长,关于公司最新项目进展如何？达到预期了吗？","尊敬的投资者你好：
    未来拓展新项目会按公司董事会的战略要求逐步的进行，到时如有新的动态结果，请关注公司的相关公告。谢谢！"
3,新三板的扩容，带来了新的投资机会，你们公司在这方面有什么打算吗？,"尊敬的投资者你好：
    公司在这方面会视产品、服务等方面有选择性的进行考虑投资。谢谢！"
4,请问公司的分配预案达到承诺的分红比例吗？,尊敬的投资者，您好！公司分配预案符合公司章程的相关规定。谢谢您的提问。
5,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,"尊敬的投资者你好：
    公司有专家教授组成的研发团队，公司未来产品的研发旨在面对市场，研发出适销对路的新产品，同时对新工艺、新技术的研发也进行了相当的投入。谢谢！"
6,请问独立董事，您的履职情况如何，是否能真正保护了中小股东利益？,"尊敬的投资者：
      你好！作为康耐特的独立董事，本人在
工作中，按照相关规定，积极出席参加公司组织的相关会
议，认真地审议董事会的各项议案，并对相关事项发表独立意见，切实履行自己的职责，维护中小股东利益。"
7,请问公司会进入新的细分领域吗？这一领域与公司现有业务的相关性？,"尊敬的投资者你好：
    有这方面的考虑，目标主要是提升公司的业绩价值。谢谢！"
8,请问公司以后每年会用什么形式回馈股东？,"尊敬的投资者你好：
    公司在未来年度上下齐心协力将企业做实、做强，以公司的内在价值提升来回馈股东。谢谢！"
9,公司在税收方面有没有相关的优惠政策？具体税率是多少？,"尊敬的投资者你好：
    公司在税率方面有优惠政策，主要是母公司、旗计智能公司、江苏启东光学有限公司为高新技术企业，享受国家企业所得税的15%税率纳税，除此之外还有个别孙公司的部分免税优惠。谢谢！"
10,请问2017年全年预计销售目标是多少？实现净利润的目标是多少？,尊敬的投资者，您好！公司会不懈努力，使2017年公司业务和利润继续保持稳定增长，以此回馈投资者，谢谢您的提问。
11,公司有没有股权激励计划？,"尊敬的投资者你好：
    公司未来有股权激励计划。谢谢！"
12,请问公司主营业务占公司整体业务比重有多少,"尊敬的投资者你好：
    在过去的一年中我们公司的主营业务占公司整体业务的比重接近98%。谢谢！"
13,公司在行业中地位如何？,尊敬的投资者，您好！公司双主业业务在国内各自领域中均位于非常前列。
14,你好，请问贵司目前产品的销售趋势如何？今年的销售目标是多少？公司有没有一个具体可行的持续增长计划？,"尊敬的投资者你好：
    公司眼镜产品的销售趋势稳定增长，今年的销售目标不低于上年的眼镜产品销售增长趋势。公司在董事会的领导下也有内部的中长期增长计划。谢谢！"
15,"公司采取了具体怎样的应对措施,在同业中不断做大做强?",尊敬的投资者您好！公司双主业格局下，并购进入上市公司主体的旗计智能正在和即将从事的业务，主要通过跨行业大数据营销资源开发（由银行到非银行）、大数据金融科技服务创新来实现持续成长，在团队建设方面持续引进专业人才，在管理上强调规范管理提高内生能力，同时借助上市公司的背书效应，不断做大做强。我们对未来发展有信心！
16,做大、做好市值管理是每个公司成长的必然追求，公司是如何进行市值管理的？,尊敬的投资者，您好！做大、做好、做强，以良好的公司业绩来回馈投资者。谢谢您的提问！
17,除了国内市场，公司产品的海外市场的销售占比达多少？,"尊敬的投资者你好：
    公司产品的国际市场占有率约为1.5%-3%。谢谢！"
18,希望公司在本专业领域专注于做强做大做实，提升公司的行业地位，给投资者以回报！,尊敬的投资者您好！我们收到了您的殷切嘱托！我们双主业格局下，各自都追求做强、做大、做实，两大板块业务不同、发展思路和措施不同，但我们会坚持科学健康的发展原则，聚焦持续盈利，赢得长期发展，给广大投资者更好的回报！
19,请问：公司产品的技术含量如何？专利多吗？行业垄断地位如何？ 那些项目能给公司带来利润增长点？预计是否能保持3年的增长？,尊敬的投资者，您好！公司在双主业业务方向的技术都处于国内和国际的领先地位，公司非常重视技术研发和研发团队的建设，国际专利和中国专利在不断申请及发表。双主业在各自的国内行业均处于领先地位，未来三年的增长是可以期待的。谢谢您的提问！
20,公司产品面向的是何种消费群体？市场占有率能达多少？,"尊敬的投资者你好：
    公司产品面向高端、中端、大众化以及个性化的消费群体。在国际市场占有率大约为1.5%-3%。谢谢！"
21,董事长，去你们公司买眼镜有优惠吗？,尊敬的投资者您好！感谢您对公司的产品有兴趣有信心！请您留下姓名及联系方式，我们会派人联系您，并为您提供适当的优惠！再次感谢！
22,"同行业内有哪些主要竞争对手？公司采取了什么样的应对措施,在保持稳定增长的前提下不断做大做强?","尊敬的投资者你好：
    我们的行业有两块：一块是眼镜镜片生产与制造，一块是大数据精准营销；前者竞争对手主要是国内的同行业制造企业和外资公司，应对措施主要有拓展市场、研发新品、提高管理手段、提升生产工艺的硬件和软件；后者的竞争对手少部分业务相近的企业和未来潜在的公司，应对措施推出新的服务、新的品种和新的运行技能。以保证公司不断地做实、做大、做强。谢谢！"
23,在企业文化方面，公司有什么特色吗？,尊敬的投资者您好！康耐特是有较长存续历史的公司，也是较早登陆创业板的公司，过去主要从事镜片生产销售业务，这些特性决定我们过去一直坚持稳健、务实、诚信、进取的经营管理风格。去年并购旗计智能实现双主业发展格局后，旗计智能带来全新的文化风貌，对待员工强调“奋斗、荣誉、成长”的精神追求，工作强调“合作、务实、进取、创新”的文化导向，整个“集团”形成正能量文化导向的两大板块协同发展的大格局，呈现出促进上市公司健康发展的文化基础。
24,公司未来3年发展前景如何?,尊敬的投资者，您好！公司继续做强原有光学镜片和数据精准营销业务，并充分利用资本市场的优势，不断开拓相关的具有快速增长能力的业务领域。公司管理团队对未来三年的发展充满信心。谢谢您的提问！
25,行业有没有周期性？,"尊敬的投资者你好：
    现在我们的行业涉及到两块：一块是眼镜镜片的生产和制造，第二块是大数据精准营销。前者没有明显的周期性，后者有周期性，大多情况下一季度较淡一些，第四季度旺盛。谢谢！"
