,Question,Answer
0,公司如何规避各种风险，如产品质量、资金、管理等，减少各种负面事件？,"依靠完善公司各项制度保证。公司虽然已经通过如iso9001,27000,CMMI等系列评定，不过所有的事情都需要不断循环改进，即PDCA循环，我们通过持续改进自身的各项管理制度减少负面事件。"
1,自从微博出现后，对于舆情的关注和扩散在一定程度上都有所放大，关于舆情的监控，公司有些什么样的手段？而在应对负面舆情的时候，又有什么样的应急措施？,对于舆情，我公司提供系列数据分析服务，但是对于舆论的引导措施应由具有相关许可的组织或部门进行实际行为，我公司依据相关法律能够提供方案建议。
2,腾讯云以一分钱中标厦门政务外网云服务项目，请问BAT进入该行业是否对公司智慧政务业务造成影响。谢谢。,政务云的基础提供和政务业务的理解实施是不同的概念，腾讯注重提供基本的运算承载能力，我们提供的是业务能力。
3,"同行业内有哪些主要竞争对手？公司采取了什么样的应对措施,在保持稳定增长的前提下不断做大做强?",不断创新，综合软硬件及基础算法开发使我们的技术优势。同源客户扩展是我们的市场优势。
4,2017年下半年，运营商将大面积启动NB-IoT商业运营。请问公司目前能参与哪些细分行业？比如水务监测？,水务已经有全国先进的五水共治案例，类似的voc即环境监测项目已经在建。我们除了运营商的NB-lot方式采集数据外，更重视类似LORA的私网建设以及水务环保业务平台的建设。
5,公司向商业会议服务拓展，请问这一块和传统政府会议技术上有何区别，市场大概多大。,商务会议和视频会议结合较紧密，但是对于表决投票功能需求较小。视频会议属于蓝海市场，体量巨大。
6,面对雄安新区的成立，公司有哪些优势可以参与其中,您好。在城市建设过程中，公司智慧城市业务中的智慧政务、地下管廊、智慧水务、轨道交通、智慧消防等；大数据业务中的各类数据平台搭建、大数据安全防护；互联网教育业务均占据优势地位。
7,2016年年报公司进一步把业务划分为大数据和智能会议。大数据是公司2015才产生收益的业务，通过公开信息渠道包括官网，能获取的公司大数据业务信息非常少，希望公司能加强和市场沟通和披露。请介绍一下公司大数据团队。,您好。公司的大数据业务依托公司数据渠道和安全可信的数据获取能力、模型开发能力，以自有人工智能技术、大数据安全技术为基础，以内生型和外延型发展模式发展多形态大数据应用服务、以高于国内大数据增长平均水平的速度扩大多领域市场份额，向占有重要技术话语权和市场地位的、以应用为导向的大数据服务商方向发展。公司的大数据团队有公司在内生发展过程中刑期的团队和引进的外部优势团队构成，近期将会有不少大数据方面的产品发布，敬请关注公司官方网站、微信公众号等动态新闻。
8,在给用户提供增值服务方面，公司做了哪些工作以增强对原有客户的锁定、新客户的拓展？,您好。经过20年的发展，公司已经积累了政府、军队、大型国企等稳定的客户群，公司在发展客户新需求的同时加强公司的基础技术研发、新技术开发，不断推出适应市场需求的产品，提升公司的持续竞争力。
9,公司是否在考虑开拓新的领域？取得初步进展没有？,您好。在发展布局方面，公司一是稳健发展智能会议、智慧城市和互联网教育；二是大力发展大数据业务，以智能会议、智慧城市和互联网教育作为大数据业务发展的强力支撑和应用出口，加大大数据业务的科技研发、团队建设、市场开拓投入，发展形成飞利信大数据服务优势，在多个领域进军大数据服务市场。大数据业务是一个全市场均在探索的行业，公司在16年已经取得了很好的收益和体量。公司将继续沿着公司发展的业务主线进行市场开拓，引进实力团队，丰富公司产业链。
