,Question,Answer
0,请公司谈一谈目前的现金流情况？,公司现金流情况将在2018半年度报告予以披露，请后续关注公司定期报告，谢谢。
1,请公司聊一聊数字营销方面的优势和市场竞争力？,请查阅公司2017年度报告 “第三节 公司业务概要” 之“三、核心竞争力分析”。感谢您的提问。
2,很多公司现在都跨行业发展了，你们有新业务领域的拓展计划吗？,公司目前未有新的拓展计划，未来将会按照有关规定及时履行信息披露义务，感谢您的提问。
3,公司的对应油墨行业的环境影响上，有什么积极举措吗？,公司将重点关注国家政策及行业产品新标准，优化产品结构，并严格遵守相关法律法规的要求，切实做好环保治理工作。感谢您的提问。
4,2018年度净利润是否会亏损？,公司会按照有关规定及时履行信息披露义务，请届时关注。感谢您的提问。
5,你们的直接竞争对手是那些公司？,公司油墨业务主要有叶氏油墨、DIC油墨等竞争对手。谢谢
6,轩翔思悅盈利情况怎样？,请查阅公司2017年度报告。谢谢！
7,请问公司的股价是否偏离真实价值？,二级市场的股价表现受多种因素影响，公司无法对此作出评判。谢谢
8,今年的业绩预计怎样？,请留意公司后续公告。谢谢
9,公司有拓展海外市场吗？,公司有拓展海外市场。谢谢
10,公司是否与小米或BATJ有合作关系？,公司目前与小米或BATJ并没有直接的合作关系，感谢您的提问。
11,请公司谈一谈环保责任？,公司作为油墨生产制造商，一直严格遵守国家相关法律法规要求，安全生产，达标排放；同时公司重点关注国家政策及行业产品新标准，优化产品结构，并严格按照相关法律法规等文件要求，切实做好环保治理工作。谢谢。
12,请公司谈一谈原传统业务在未来一年的发展前景和预期？,2018年，面对市场竞争更为激烈的外部形势，公司将坚决贯彻“以市场为导向、以客户为中心”的经营理念，通过进一步加大营销推广、节能降耗、成本控制、技术创新等系列措施，全面落实各项工作，确保公司稳健经营的基础上，增强企业活力，推动企业可持续健康发展。感谢您的提问。
13,你们的主要客户有哪些？有没有大客户依赖症？,经过公司多年的市场开拓及客户维护，公司在稳步经营发展的进程中，逐步获得丰富的客户资源和市场基础。2017年，公司前五名客户合计销售金额占年度销售总额比例为11.00%，不存在大客户依赖。感谢您的提问。
