,Question,Answer
0,贵公司在开发海外市场方面，具体有哪些计划？,您好！公司将根据产能及市场环境的变化适时推出海外计划。谢谢！感谢您对公司的关注！
1,贵公司对我国电缆行业的未来发展是怎么判断的？具体又有什么应对措施？,您好，感谢您对公司的关注！随着产业结构逐步转型升级，高端产品比重逐步加大，基础配套服务功能不断完善，常规电力电缆保持稳步增长情况下，高端应用领域在逐步强化，电缆行业转型升级在稳步推进。下游行业的发展将为公司所处的线缆材料行业的发展提供了广阔的市场空间。公司将持续加大研发投入，提升新产品研发能力，以满足下游电缆厂家不断提升的需求。再次感谢您对公司的关注，谢谢！
2,公司现阶段发展过程中面临的最大挑战是什么？,您好，原材料价格的波动不利于公司制定和实施采购计划，感谢您对公司的关注！
3,贵公司的新材料和新能源两大业务板块能产生什么协同效应吗？,您好，公司将通过资源整合，实现新材料和新能源的协同发展，感谢您对公司的关注！
4,贵公司针对国家一带一路和中国装备加速走出去的战略都有哪些布局？,您好，目前公司主要布局国内市场，未来将根据产能及市场环境的变化适时向海外发展，感谢您对公司的关注！
5,智能化电源设备和新能源设备2016年的销售、生产和库存量能透露一下吗？,您好，公司在《重大资产购买报告书》以及对深交所重组问询函的回复中已经披露了主要产品2016年的产量和销量，感谢您对公司的关注！
6,贵公司在销售模式上，有没有考虑过开展经销的模式？,您好，感谢您对公司的关注！公司产品专业性强，客户对技术服务的要求较高，直销模式可减少中间环节、贴近市场并及时深入了解客户的需求，有利于向客户提供技术服务和控制产品销售风险，因此公司以往均采用直接销售模式。但为了进一步提升销售能力，公司会考虑开展新的销售模式。再次感谢您对公司的关注，谢谢！
7,公司近期是否有签订重大项目合作？,您好，感谢您对公司的关注！公司近期尚未签订重大项目合作，相关信息以公司对外公告为准。再次感谢您对公司的关注，谢谢！
8,贵公司在新材料方面都有哪些高端产品？销售占比有多少？,请您好，感谢您对公司的关注！公司新材料产品有特种聚氯乙烯电缆料、无卤低烟阻燃电缆料、特种聚乙烯电缆料、硅烷交联电缆料及橡胶电缆料，产品广泛运用于电力、船舶、轨道交通、通信、电气装备、建筑、新能源等领域。其2017年度销售占比在80%以上。再次感谢您对公司的关注，谢谢！ 
9,以5.6亿元收购奥能电源100.00%股权，溢价是否会太高了？毕竟可辨认净资产公允价值还不到1亿。,您好，收购资产的价格是以资产评估机构评估结果为基础，公司与交易对手方共同磋商的结果，感谢您对公司的关注！
10,在高、中、低端产品中，哪一块更有前景？贵公司将主要集中精力在哪一块？,您好！我公司的主导产品是电线电缆用高分子材料和智能化电源产品及新能源充电产品。公司形成了由新材料和新能源两大业务板块双轮驱动的战略格局。公司将继续增强研发实力和生产效率，加大市场推进、开发力度，进而为广大投资者带来稳定的投资回报！谢谢！感谢您对公司的关注!
11,将奥能电源纳入合并报表范围，具体对17年财务影响有多大？,"您好，感谢您对公司的关注！2017年，公司实现营业收入65153.78万元，同比增长16.02%，归属于上市公司股东的净利润4234万元，同比增长19.89%；其中，奥能电源纳入合并报表范围的净利润为2071万元。2017年度，奥能电源共实现营业收入17855.24万元，净利润3,807.58万元。再次感谢您对公司的关注，谢谢！"
12,贵公司主要采取了哪些措施平缓原材料价格波动？取得的效果如何？,您好！感谢您对公司的关注！公司采取了加大批量采购、招投标等平缓原材料价格波动的措施，取得的效果符合预期。再次感谢您对公司的关注，谢谢！
13,能简单说明一下新能源市场的季节性是怎样的吗？奥能电源就哪几个季度会比较好？,您好，新能源市场的季节性明显，一般情况下，奥能电源下半年属于销售旺季，感谢您对公司的关注！
14,充电桩领域目前的市场是怎样的？奥能电源在其中是什么地位？,您好，根据《关于加快电动汽车充电基础设施建设的指导意见》，到2020年，我国将建成集中充换电站1.2万座，分散充电桩480万个，满足全国500万辆电动汽车充电需求，在政策导向下，充电桩的市场空间将不断放大。目前奥能电源的充电桩产品主要面向汽车厂家、地产商、物业公司以及一般运营商等，属于国内充电桩领域的领先企业，感谢您对公司的关注！
15,贵公司的募集资金投资项目，17年财务和18年一季度财务，基本上都一个样。那具体大概什么时候能投入运作？年末？,您好，感谢您对公司的关注！公司的募投项目建设已经接近尾声，预计2018年6月底前能顺利投入运行。再次感谢您对公司的关注，谢谢！
16,控股子公司福建南平太阳高新材料有限公司预计何时能形成销售收入？预计什么时候能实现盈利？,您好！感谢您对公司的关注！控股子公司福建南平太阳高新材料有限公司预计2018年一季度形成销售收入；其他各项工作按计划实施中。再次感谢您对公司的关注，谢谢！
17,董秘你好！贵公司募投项目与福建南平子公司都即将投产，下半年业绩是否有大幅度增涨？,请您好，感谢您对公司的关注！公司两个募投项目和控股子公司福建南平太阳高新项目下半年均将顺利投产，届时公司的产能将得到大幅度提升，将可以缓解公司目前产能不足的问题。再次感谢您对公司的关注，谢谢！
